artist_id,artist_name,genres,artist_popularity,track_id,track_name,track_popularity
3prRKGJz16RRMRSIM97nHw,Supernova Ent,"brazilian trap, trap, trap funk, brazilian hip hop",77,6XskAqvDLILS4lHYufqK2D,Mônaco Freestyle,69
3prRKGJz16RRMRSIM97nHw,Supernova Ent,"brazilian trap, trap, trap funk, brazilian hip hop",77,6tGQ5RuoGC9jYuiVVLWBMo,Vida Chique,69
3prRKGJz16RRMRSIM97nHw,Supernova Ent,"brazilian trap, trap, trap funk, brazilian hip hop",77,5Bp7TFENcgsdLCL8fMOSKs,"Adora a bunda, odeia o rosto (feat. Veigh & Niink)",68
3prRKGJz16RRMRSIM97nHw,Supernova Ent,"brazilian trap, trap, trap funk, brazilian hip hop",77,29uxcZEFonwiErtNvn0VXA,Mandraka,67
3prRKGJz16RRMRSIM97nHw,Supernova Ent,"brazilian trap, trap, trap funk, brazilian hip hop",77,09UBWllfFyJthRw8c5Y13Q,Taylor,66
6lcwlkAjBPSKnFBZjjZFJs,Alex G,,76,7fyG2MquxykO3Ufiku1Dj2,Treehouse,79
6lcwlkAjBPSKnFBZjjZFJs,Alex G,,76,1V9lCLSierc1RFpERt6ak9,Things to Do,73
6lcwlkAjBPSKnFBZjjZFJs,Alex G,,76,4HuiEuJ7ZW8jewUuZBg6sk,Sarah,72
6lcwlkAjBPSKnFBZjjZFJs,Alex G,,76,3XUqkTZBYQr3Nj0nifAW2S,Harvey,70
6lcwlkAjBPSKnFBZjjZFJs,Alex G,,76,4p9iQNEmsIGkB6eG8Val8n,Mary,70
6lcwlkAjBPSKnFBZjjZFJs,Alex G,,76,50gchdAhBUnVOLqQRyKE9L,Race,70
6lcwlkAjBPSKnFBZjjZFJs,Alex G,,76,1llY5gzWqdAjm1Hscr4kwn,Mis,69
6lcwlkAjBPSKnFBZjjZFJs,Alex G,,76,4ff1q6L0CZ3nf3LKJ1O7lY,16 Mirrors,67
6lcwlkAjBPSKnFBZjjZFJs,Alex G,,76,3suf1WpGLuPpq2DXkkmyK5,Forever,66
6lcwlkAjBPSKnFBZjjZFJs,Alex G,,76,3poJLRLGViMX3gicX9UYtD,Advice,63
1zEo6Fk1iaaOYFlFPBHCFn,Humberto & Ronaldo,"sertanejo, sertanejo universitário, arrocha",75,2j7IPPMZt5nE5R4r2AbKZ8,12 Horas / Pra Você Acreditar - Ao Vivo,78
1zEo6Fk1iaaOYFlFPBHCFn,Humberto & Ronaldo,"sertanejo, sertanejo universitário, arrocha",75,3nCuLb5HKpHYpUY3u47KG1,Tem Que Ser Você / O Que Combina Comigo É Você - Ao Vivo,73
1zEo6Fk1iaaOYFlFPBHCFn,Humberto & Ronaldo,"sertanejo, sertanejo universitário, arrocha",75,5BOcmHCBRF3nlZR2BK32lY,Coração Partido / Depois do Prazer / Cheia de Manias - Ao Vivo,68
1zEo6Fk1iaaOYFlFPBHCFn,Humberto & Ronaldo,"sertanejo, sertanejo universitário, arrocha",75,1EX1mqUs9rm2CLXMV7ETjw,Reinventar / Guerra Fria - Ao Vivo,67
1zEo6Fk1iaaOYFlFPBHCFn,Humberto & Ronaldo,"sertanejo, sertanejo universitário, arrocha",75,0iOQtcrRI4OXDviDpAVxKT,Duas Vezes Você / Nova York - Ao Vivo,66
1zEo6Fk1iaaOYFlFPBHCFn,Humberto & Ronaldo,"sertanejo, sertanejo universitário, arrocha",75,4rsYqpauOELQD9VFukxniJ,Decida / Seu Amor Ainda É Tudo - Ao Vivo,66
1zEo6Fk1iaaOYFlFPBHCFn,Humberto & Ronaldo,"sertanejo, sertanejo universitário, arrocha",75,0FQNy2FbMKGH77bteprkBf,Sensível Demais / É Isso Aí - Ao Vivo,66
1zEo6Fk1iaaOYFlFPBHCFn,Humberto & Ronaldo,"sertanejo, sertanejo universitário, arrocha",75,1ufQ7AutuxQUUxXiLgNHp4,Antes de Voltar pra Casa / A Ferro e Fogo - Ao Vivo,65
1zEo6Fk1iaaOYFlFPBHCFn,Humberto & Ronaldo,"sertanejo, sertanejo universitário, arrocha",75,6eTQkoATdVxt9SS6MDtqXa,Tudo Que Vai / Tempo Perdido - Ao Vivo,64
1zEo6Fk1iaaOYFlFPBHCFn,Humberto & Ronaldo,"sertanejo, sertanejo universitário, arrocha",75,3ZlO6KaQXqH1tA11cgzVFD,Paixão de Peão / Que Pescar Que Nada - Ao Vivo,61
4PULA4EFzYTrxYvOVlwpiQ,Sidhu Moose Wala,"punjabi hip hop, punjabi pop, bhangra, desi hip hop",76,5C3caQlYqE3Z6jcyRTtfME,0008,72
4PULA4EFzYTrxYvOVlwpiQ,Sidhu Moose Wala,"punjabi hip hop, punjabi pop, bhangra, desi hip hop",76,65c6VCikt7f5sAS1heoYQC,Same Beef,72
4PULA4EFzYTrxYvOVlwpiQ,Sidhu Moose Wala,"punjabi hip hop, punjabi pop, bhangra, desi hip hop",76,2erjvSbTPKGalbZZhPgcCL,Dawood,71
4PULA4EFzYTrxYvOVlwpiQ,Sidhu Moose Wala,"punjabi hip hop, punjabi pop, bhangra, desi hip hop",76,0wGrTrI43CKmfzbFNNhftb,East Side Flow,71
4PULA4EFzYTrxYvOVlwpiQ,Sidhu Moose Wala,"punjabi hip hop, punjabi pop, bhangra, desi hip hop",76,3pTtKddF93cQL4cUQEvkIP,Outlaw,70
4PULA4EFzYTrxYvOVlwpiQ,Sidhu Moose Wala,"punjabi hip hop, punjabi pop, bhangra, desi hip hop",76,2Uik6DjW1n5CWbRNdZilV5,Death Route,68
4PULA4EFzYTrxYvOVlwpiQ,Sidhu Moose Wala,"punjabi hip hop, punjabi pop, bhangra, desi hip hop",76,0nznQeyjSQHHp98ZckgCIo,Never Fold,68
4PULA4EFzYTrxYvOVlwpiQ,Sidhu Moose Wala,"punjabi hip hop, punjabi pop, bhangra, desi hip hop",76,6MOzgX8Rj8TpWhG7bd4ZWp,Lock,68
4PULA4EFzYTrxYvOVlwpiQ,Sidhu Moose Wala,"punjabi hip hop, punjabi pop, bhangra, desi hip hop",76,7rXDc2ImBGwcypUFbNqbFB,"Dollar - From ""Dakuaan Da Munda""",68
4PULA4EFzYTrxYvOVlwpiQ,Sidhu Moose Wala,"punjabi hip hop, punjabi pop, bhangra, desi hip hop",76,5ira9VcDBJhaEVSrbHOlIK,295,67
0QntOArZgiNHoemAzwJPu5,Gur Sidhu,"punjabi pop, punjabi hip hop, bhangra",78,2KQBM1PYjg2ZpeA5xbTjrJ,Tutor,76
0QntOArZgiNHoemAzwJPu5,Gur Sidhu,"punjabi pop, punjabi hip hop, bhangra",78,17vaaGEZlUz7b7IMKyDXvy,DXB,75
0QntOArZgiNHoemAzwJPu5,Gur Sidhu,"punjabi pop, punjabi hip hop, bhangra",78,610keNiNVTIkYD0CqeSerg,California Love,74
0QntOArZgiNHoemAzwJPu5,Gur Sidhu,"punjabi pop, punjabi hip hop, bhangra",78,21cuZ2Mv7nAG5arPa3wQiT,Mogambo,73
0QntOArZgiNHoemAzwJPu5,Gur Sidhu,"punjabi pop, punjabi hip hop, bhangra",78,1gK8Ejgf62wfLhZ5huLkW2,Haji Mastan,73
0QntOArZgiNHoemAzwJPu5,Gur Sidhu,"punjabi pop, punjabi hip hop, bhangra",78,0XzQsVLirMJgbQXXc1mPYb,Ranjhea,72
0QntOArZgiNHoemAzwJPu5,Gur Sidhu,"punjabi pop, punjabi hip hop, bhangra",78,4VzONhg2UBxyzcmOi1NFHJ,Banda Bamb,71
0QntOArZgiNHoemAzwJPu5,Gur Sidhu,"punjabi pop, punjabi hip hop, bhangra",78,5vXDlXE3vNa3eA8E73jySm,Convo,71
0QntOArZgiNHoemAzwJPu5,Gur Sidhu,"punjabi pop, punjabi hip hop, bhangra",78,19G7Rxv7SMztrk4Mhpbz03,Farzi,71
0QntOArZgiNHoemAzwJPu5,Gur Sidhu,"punjabi pop, punjabi hip hop, bhangra",78,6xHPBEvcG0RQDfyTq7jc8P,Young G.O.A.T,71
6uothxMWeLWIhsGeF7cyo4,Enya,"new age, celtic",75,5KZ4DC772dYcRBAizx0yYk,Caribbean Blue - 2009 Remaster,76
6uothxMWeLWIhsGeF7cyo4,Enya,"new age, celtic",75,6FLwmdmW77N1Pxb1aWsZmO,Only Time,75
6uothxMWeLWIhsGeF7cyo4,Enya,"new age, celtic",75,1wIQ2Nm0raqOapHK4bCD3J,May It Be,70
6uothxMWeLWIhsGeF7cyo4,Enya,"new age, celtic",75,0y6DSMwFO6cLKN1XB85cGV,A Day Without Rain,66
6uothxMWeLWIhsGeF7cyo4,Enya,"new age, celtic",75,4MJ4El9vcKHOQT2RNIhrh2,Wild Child,65
6uothxMWeLWIhsGeF7cyo4,Enya,"new age, celtic",75,0XcqLTX64dvN9hFeDsIPAD,Book of Days - 2009 Remaster,64
6uothxMWeLWIhsGeF7cyo4,Enya,"new age, celtic",75,5QnjtIv7EJREm0dFVrQr4e,Athair Ar Neamh - 2009 Remaster,64
6uothxMWeLWIhsGeF7cyo4,Enya,"new age, celtic",75,1ueOEwIxlCAivSC8ZrA5xW,One by One,63
6uothxMWeLWIhsGeF7cyo4,Enya,"new age, celtic",75,14EUcXXpqrC03Dzzdj8bGr,Orinoco Flow,59
6uothxMWeLWIhsGeF7cyo4,Enya,"new age, celtic",75,2m8MwTvNHBYIqieOoQeyuY,Watermark,56
6XTGKOV9jceQ6f67lnhpbF,LATIN MAFIA,latin r&b,76,1UTLq40xh63wMrHELGnKWW,2:12 AM,76
6XTGKOV9jceQ6f67lnhpbF,LATIN MAFIA,latin r&b,76,4wtWL0UV8tCPv9VbUMLXYP,No digas nada,76
6XTGKOV9jceQ6f67lnhpbF,LATIN MAFIA,latin r&b,76,4WefXOf8I4gMjdj2kBJgkl,Patadas de Ahogado,75
6XTGKOV9jceQ6f67lnhpbF,LATIN MAFIA,latin r&b,76,712KzUVmtBeFXgJhbMJY5o,Hecho para ti,74
6XTGKOV9jceQ6f67lnhpbF,LATIN MAFIA,latin r&b,76,4Z6pPinNzkGtbgAlE88263,Siento que merezco más,74
6XTGKOV9jceQ6f67lnhpbF,LATIN MAFIA,latin r&b,76,4emEXP671dnpn1thHrogSe,Julieta,74
6XTGKOV9jceQ6f67lnhpbF,LATIN MAFIA,latin r&b,76,1ZunPTRc0PUFfdSWa3qMB1,Yo siempre contesto.,73
6XTGKOV9jceQ6f67lnhpbF,LATIN MAFIA,latin r&b,76,39PPT5p915YbhBfa8GWi4H,Se fue la luz,72
6XTGKOV9jceQ6f67lnhpbF,LATIN MAFIA,latin r&b,76,1dyA1Re4QEQQWGDDT7h9TK,Flores,72
6XTGKOV9jceQ6f67lnhpbF,LATIN MAFIA,latin r&b,76,7zoVtzzASRtacCvgQKLFaS,neo roneo,71
5nP8x4uEFjAAmDzwOEc9b8,Matuê,"brazilian trap, trap, brazilian hip hop, trap funk",77,5oI9blwsXC8AkTWw6wASY8,Máquina do Tempo,75
5nP8x4uEFjAAmDzwOEc9b8,Matuê,"brazilian trap, trap, brazilian hip hop, trap funk",77,4ssHL7bSnOAE7HjiuLx6Co,Crack com Mussilon,74
5nP8x4uEFjAAmDzwOEc9b8,Matuê,"brazilian trap, trap, brazilian hip hop, trap funk",77,1qyiBNYS01TjMkmoeTLJXN,A Morte do Autotune,73
5nP8x4uEFjAAmDzwOEc9b8,Matuê,"brazilian trap, trap, brazilian hip hop, trap funk",77,2fjqfFUq64thFsqfKN01kS,Imagina esse Cenário,73
5nP8x4uEFjAAmDzwOEc9b8,Matuê,"brazilian trap, trap, brazilian hip hop, trap funk",77,4hVTpP7CV9imY9U53p45sX,Anos Luz,72
5nP8x4uEFjAAmDzwOEc9b8,Matuê,"brazilian trap, trap, brazilian hip hop, trap funk",77,6bTdZ7xfKp3NqqADJ8HLyj,Vampiro,72
5nP8x4uEFjAAmDzwOEc9b8,Matuê,"brazilian trap, trap, brazilian hip hop, trap funk",77,3Sa2gVQioE31DcG4nKNDqD,Isso é Sério,71
5nP8x4uEFjAAmDzwOEc9b8,Matuê,"brazilian trap, trap, brazilian hip hop, trap funk",77,0qsKefQyXCzaxjHbOcd8IU,333,71
5nP8x4uEFjAAmDzwOEc9b8,Matuê,"brazilian trap, trap, brazilian hip hop, trap funk",77,6QsHhB0W9GtLF3cI7mUVkQ,1993,71
5nP8x4uEFjAAmDzwOEc9b8,Matuê,"brazilian trap, trap, brazilian hip hop, trap funk",77,0bV0LtjtZH76gD0ujPYS3n,Gorilla Roxo,70
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,"classical, opera, requiem, classical piano, chamber music",76,2ymiJPCDEknHRbIzEze0Dd,"Piano Concerto No. 21 in C Major, K. 467: II. Andante",67
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,"classical, opera, requiem, classical piano, chamber music",76,5p3xMIHQ6YoAIaSgZeOkNa,"Requiem in D Minor, K. 626: Sequence: VI. Lacrimosa dies illa",63
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,"classical, opera, requiem, classical piano, chamber music",76,3oHSL6pt9LpNrQZuQGu9wL,"Requiem, K. 626: Lacrimosa",63
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,"classical, opera, requiem, classical piano, chamber music",76,7kwCAXd0GeQvWvfTgCjaNX,"Die Hochzeit des Figaro, K. 492, 3. Akt: Canzonetta sull aria… Che soave zeffiretto (Die Verurteilten): Sinfonia",63
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,"classical, opera, requiem, classical piano, chamber music",76,0XkcuWNLacWDwEDmvq4CCy,"Serenade in B-Flat Major, K. 361 ""Gran Partita"": III. Adagio",61
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,"classical, opera, requiem, classical piano, chamber music",76,64ta7ZvTJeThz7Ns4LmAHS,"Symphony No. 25 in G Minor, K. 183: I. Allegro con brio",61
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,"classical, opera, requiem, classical piano, chamber music",76,0iGDZom5WctL4eSQogMhMp,"Piano Sonata No. 16 in C Major, K. 545 ""Sonata facile"": I. Allegro",60
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,"classical, opera, requiem, classical piano, chamber music",76,0TaoYjh79vx5yGly65OwQh,"Serenade No. 13 in G Major, K. 525, ""Eine kleine Nachtmusik"": I. Allegro",60
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,"classical, opera, requiem, classical piano, chamber music",76,5VWNEu4dXkRpO3rnQBaN8R,"Fantasia in D Minor, K. 397",52
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,"classical, opera, requiem, classical piano, chamber music",76,58SUOdvnkd9TusgUvwhumf,"Ave verum corpus, K.618 (Arr. for Piano by Franz Liszt)",50
5Ppie0uPnbnvGBYRwYmlt0,Megan Moroney,country,75,4Km9FSF9iaQiTLnFPdbPom,6 Months Later,77
5Ppie0uPnbnvGBYRwYmlt0,Megan Moroney,country,75,6DLbBlGIOjjEj0dNN25zhZ,Tennessee Orange,76
5Ppie0uPnbnvGBYRwYmlt0,Megan Moroney,country,75,6WjwYL2tzzci2pvpv50rS4,Beautiful Things,75
5Ppie0uPnbnvGBYRwYmlt0,Megan Moroney,country,75,36wAwEkSDpNQ4oQeRLYC3L,Am I Okay?,74
5Ppie0uPnbnvGBYRwYmlt0,Megan Moroney,country,75,1z89jCXIK0JzyBtaa7Sn58,Wonder,73
5Ppie0uPnbnvGBYRwYmlt0,Megan Moroney,country,75,2ePiBvKtQOCBHq9uOlwiiU,I'm Not Pretty,72
5Ppie0uPnbnvGBYRwYmlt0,Megan Moroney,country,75,2TOO5Dp8mlKhSq8xTGPXwX,No Caller ID,69
5Ppie0uPnbnvGBYRwYmlt0,Megan Moroney,country,75,4UzkT20tkeSqlKLinRQsA7,Break It Right Back,69
5Ppie0uPnbnvGBYRwYmlt0,Megan Moroney,country,75,6v9i26kpd5HeRx2XYjG3fp,Mama I Lied,67
5Ppie0uPnbnvGBYRwYmlt0,Megan Moroney,country,75,2uUfFZdKQkUoFHFYTbjvgb,Indifferent,65
4sY0lTSkfDMMt27cVvFT6o,Rico Ace,,77,57Z6TJCTMACXxdrcwZ3Zvf,Phantom,87
4sY0lTSkfDMMt27cVvFT6o,Rico Ace,,77,5uz5v1hRZLjNGatcPtOWUv,LV Sandals,84
4sY0lTSkfDMMt27cVvFT6o,Rico Ace,,77,2pPNAgcdgtRMwK9mPYMK7O,Cali Man,81
4sY0lTSkfDMMt27cVvFT6o,Rico Ace,,77,2NLOyWzztMiW5FmNhD83K6,Mist,78
4sY0lTSkfDMMt27cVvFT6o,Rico Ace,,77,2ZuMOcabaMzyXPPjFoYQGe,Palaces,72
4sY0lTSkfDMMt27cVvFT6o,Rico Ace,,77,7H90WucIF921NR5leLriX7,Bally,66
4sY0lTSkfDMMt27cVvFT6o,Rico Ace,,77,6P0UrNH92CJrYjksspYmkH,Him Again,55
4sY0lTSkfDMMt27cVvFT6o,Rico Ace,,77,36FV8MQ2dr18b19QynCbyR,Gettin' It In,54
4sY0lTSkfDMMt27cVvFT6o,Rico Ace,,77,0CqzRhQDrfbICRmp1VKoK6,H3LLO.,54
4sY0lTSkfDMMt27cVvFT6o,Rico Ace,,77,4ZBHFaDJKddxrcwKiWIHbp,Chilli,50
0V2oXYR7DtrZAEFeILRW2r,Lvbel C5,"turkish hip hop, drill, turkish pop",77,0P45YtqtAT6AkNDDX1lySE,COOOK PARDON,80
0V2oXYR7DtrZAEFeILRW2r,Lvbel C5,"turkish hip hop, drill, turkish pop",77,28TeosAOQZvsftj5ZxucaX,TAK TAK TAK,78
0V2oXYR7DtrZAEFeILRW2r,Lvbel C5,"turkish hip hop, drill, turkish pop",77,4UzAPluTbjdlyyhfE00REO,MERMER,73
0V2oXYR7DtrZAEFeILRW2r,Lvbel C5,"turkish hip hop, drill, turkish pop",77,3ic4P54j8y17su29vAGYD5,TİKTOK,73
0V2oXYR7DtrZAEFeILRW2r,Lvbel C5,"turkish hip hop, drill, turkish pop",77,5qzoVhaHblEfeVtBwrTIap,PEKİ PEKİ,71
0V2oXYR7DtrZAEFeILRW2r,Lvbel C5,"turkish hip hop, drill, turkish pop",77,076Dr6X4H6hoAML95QVlhn,TEMPO,71
0V2oXYR7DtrZAEFeILRW2r,Lvbel C5,"turkish hip hop, drill, turkish pop",77,4J49WukjRkDHgnqLdwRy8Z,dubaiiiiii,71
0V2oXYR7DtrZAEFeILRW2r,Lvbel C5,"turkish hip hop, drill, turkish pop",77,1JfnsJvlIAUyGrXtielXmG,ANLADIM SENİ,69
0V2oXYR7DtrZAEFeILRW2r,Lvbel C5,"turkish hip hop, drill, turkish pop",77,4ZIVLxdUA4a2KBSPvD3Cxk,HAVHAVHAV,65
0V2oXYR7DtrZAEFeILRW2r,Lvbel C5,"turkish hip hop, drill, turkish pop",77,4am1HRe1AbECdzyYfiwwW9,HA HA HA HA,65
3pc0bOVB5whxmD50W79wwO,keshi,,75,2aL4lMGhWdPpyPL6COPou7,Soft Spot,76
3pc0bOVB5whxmD50W79wwO,keshi,,75,72sfmdpuO5r8cBDgs7MqZZ,UNDERSTAND,76
3pc0bOVB5whxmD50W79wwO,keshi,,75,2bdVgAQgosGUJoViVDNeOV,LIMBO,73
3pc0bOVB5whxmD50W79wwO,keshi,,75,0XWf8CRB6IptewumZDi5b6,WANTCHU,73
3pc0bOVB5whxmD50W79wwO,keshi,,75,1Fhb9iJPufNMZSwupsXiRe,beside you,70
3pc0bOVB5whxmD50W79wwO,keshi,,75,49PPH7Kji3bCyKKNx78SxS,Say,69
3pc0bOVB5whxmD50W79wwO,keshi,,75,5SlU0Yhi51jobhEiGE4xDv,2 soon,69
3pc0bOVB5whxmD50W79wwO,keshi,,75,7AaCqnFCdfEKesBwSzS8NQ,Bodies,68
3pc0bOVB5whxmD50W79wwO,keshi,,75,7ivYWXqrPLs66YwakDuSim,like i need u,67
3pc0bOVB5whxmD50W79wwO,keshi,,75,1hWDc5jD5br9pXSOtubFlf,IT'S YOU (feat. keshi),67
1anyVhU62p31KFi8MEzkbf,Chance the Rapper,,75,6TaqooOXAEcijL6G1AWS2K,All My Friends (feat. Tinashe & Chance the Rapper),68
1anyVhU62p31KFi8MEzkbf,Chance the Rapper,,75,6Xgq7MvZiet0hVi3KaDSgJ,Holy (feat. Chance The Rapper),67
1anyVhU62p31KFi8MEzkbf,Chance the Rapper,,75,4mG24hii9mpF0DbhpB0oW8,Cocoa Butter Kisses,65
1anyVhU62p31KFi8MEzkbf,Chance the Rapper,,75,0v9Wz8o0BT8DU38R4ddjeH,No Problem (feat. Lil Wayne & 2 Chainz),64
1anyVhU62p31KFi8MEzkbf,Chance the Rapper,,75,4wuCQX7JvAZLlrcmH4AeZF,Cross Me (feat. Chance the Rapper & PnB Rock),61
1anyVhU62p31KFi8MEzkbf,Chance the Rapper,,75,60xaS8mYBKUW4VQQ666N0T,All Night (feat. Knox Fortune),61
1anyVhU62p31KFi8MEzkbf,Chance the Rapper,,75,1tyCvK8fhQ1UUVK0nY1JlH,Favorite Song,57
1anyVhU62p31KFi8MEzkbf,Chance the Rapper,,75,3eze1OsZ1rqeXkKStNfTmi,Juke Jam (feat. Justin Bieber & Towkio),57
1anyVhU62p31KFi8MEzkbf,Chance the Rapper,,75,3CwLcNeac7m8ideW4m7AC6,Still Get Chanel (feat. Chance The Rapper),56
1anyVhU62p31KFi8MEzkbf,Chance the Rapper,,75,28aa0V0fyUENFIKxorRqw7,Don't Wait - Chance The Rapper & The Social Experiment Remix,40
1oH2B8tcHn4Gpl2bmmyd4A,La Santa Grifa,"mexican hip hop, latin hip hop, sad sierreño",78,0IBhXEEKXhv0bdpboaw5M3,Sabanas Blancas,79
1oH2B8tcHn4Gpl2bmmyd4A,La Santa Grifa,"mexican hip hop, latin hip hop, sad sierreño",78,4dWY6RpM9zmYvwqxrNvwtV,Tocame,78
1oH2B8tcHn4Gpl2bmmyd4A,La Santa Grifa,"mexican hip hop, latin hip hop, sad sierreño",78,2pPjtn3Pd3nTueJXeizwGk,Niña Elegante,73
1oH2B8tcHn4Gpl2bmmyd4A,La Santa Grifa,"mexican hip hop, latin hip hop, sad sierreño",78,6Ydl0XXvzCjE25xDLbV7Qf,Regresen el Tiempo,73
1oH2B8tcHn4Gpl2bmmyd4A,La Santa Grifa,"mexican hip hop, latin hip hop, sad sierreño",78,2CRXFBkRh0V7FZL5kuiqdO,Amnesia,73
1oH2B8tcHn4Gpl2bmmyd4A,La Santa Grifa,"mexican hip hop, latin hip hop, sad sierreño",78,3R0PgPUdZUtd6dGq6yRwc7,Piel Con Piel,72
1oH2B8tcHn4Gpl2bmmyd4A,La Santa Grifa,"mexican hip hop, latin hip hop, sad sierreño",78,0ZGklobMQKBTtfwcuYEGWE,Dejate Querer,71
1oH2B8tcHn4Gpl2bmmyd4A,La Santa Grifa,"mexican hip hop, latin hip hop, sad sierreño",78,28SOEtquasClOf55g4PA6N,Solo Mintio,70
1oH2B8tcHn4Gpl2bmmyd4A,La Santa Grifa,"mexican hip hop, latin hip hop, sad sierreño",78,56ZMnyvW7uO9sJoTVHNBxs,Monalisa,69
1oH2B8tcHn4Gpl2bmmyd4A,La Santa Grifa,"mexican hip hop, latin hip hop, sad sierreño",78,7LdLq9qpjRDksIQlO5EyAQ,Mi Clero,68
1scVfBymTr3CeZ4imMj1QJ,Forrest Frank,"christian, christian pop, christian hip hop, worship, gospel r&b",78,0vC82BouGPXm6X2K60RfQw,GOOD DAY,75
1scVfBymTr3CeZ4imMj1QJ,Forrest Frank,"christian, christian pop, christian hip hop, worship, gospel r&b",78,7JDfWHxOFo63yQmVs5wSPM,YOUR WAY'S BETTER,74
1scVfBymTr3CeZ4imMj1QJ,Forrest Frank,"christian, christian pop, christian hip hop, worship, gospel r&b",78,1Bgj8C4oHOR5M3wuzb6Mmq,UP!,73
1scVfBymTr3CeZ4imMj1QJ,Forrest Frank,"christian, christian pop, christian hip hop, worship, gospel r&b",78,25f7KnoDqO7nBbPahi15UE,NEVER GET USED TO THIS,72
1scVfBymTr3CeZ4imMj1QJ,Forrest Frank,"christian, christian pop, christian hip hop, worship, gospel r&b",78,3YcoI7A3ZAwskqcvF5BYuB,LIFT MY HANDS,71
1scVfBymTr3CeZ4imMj1QJ,Forrest Frank,"christian, christian pop, christian hip hop, worship, gospel r&b",78,3lDONs5jdDxJIHovAwgtsc,JESUS IS COMING BACK SOON,70
1scVfBymTr3CeZ4imMj1QJ,Forrest Frank,"christian, christian pop, christian hip hop, worship, gospel r&b",78,10ngdDwCfjLTdFqDnkE2Jg,NOTHING ELSE,69
1scVfBymTr3CeZ4imMj1QJ,Forrest Frank,"christian, christian pop, christian hip hop, worship, gospel r&b",78,7anCH1IPfW8Jsjhw5ZViuN,NO LONGER BOUND,69
1scVfBymTr3CeZ4imMj1QJ,Forrest Frank,"christian, christian pop, christian hip hop, worship, gospel r&b",78,29UECtQE2aqbuHIjvAlAU8,LEMONADE,68
1scVfBymTr3CeZ4imMj1QJ,Forrest Frank,"christian, christian pop, christian hip hop, worship, gospel r&b",78,1hRNPO5VMUdIXijSs2DAgt,GOD'S GOT MY BACK,65
7y97mc3bZRFXzT2szRM4L4,Frédéric Chopin,"classical piano, classical",75,2MSgFefjK0T7Iwjvr3OKqV,"Chopin: Nocturne No. 20 in C-Sharp Minor, Op. Posth.",68
7y97mc3bZRFXzT2szRM4L4,Frédéric Chopin,"classical piano, classical",75,1VNvsvEsUpuUCbHpVop1vo,"Nocturne No. 2 in E-Flat Major, Op. 9 No. 2",67
7y97mc3bZRFXzT2szRM4L4,Frédéric Chopin,"classical piano, classical",75,2d6ml9Qkx8r4EjuUyrdpRV,"Nocturne No. 1 in B-Flat Minor, Op. 9 No. 1",65
7y97mc3bZRFXzT2szRM4L4,Frédéric Chopin,"classical piano, classical",75,61YM5SkqqeUjIBL7It56cs,Nocturne Op. 9 No. 2,64
7y97mc3bZRFXzT2szRM4L4,Frédéric Chopin,"classical piano, classical",75,71MpmxCJ1TW05c7Fvv1SfI,"Waltz No. 19 in A minor, Op. posth.",64
7y97mc3bZRFXzT2szRM4L4,Frédéric Chopin,"classical piano, classical",75,1Xf4sNtMKc1xiUhuIPAUg2,"Prélude in E minor, Op. 28, No. 4",62
7y97mc3bZRFXzT2szRM4L4,Frédéric Chopin,"classical piano, classical",75,4hbvrHgfZ8lqFrPx1Ztd6j,"Chopin: Nocturne No. 8 in D-Flat Major, Op. 27 No. 2",61
7y97mc3bZRFXzT2szRM4L4,Frédéric Chopin,"classical piano, classical",75,7n92QzQomRCLlciO14X0kd,"Nocturne en Mi Bémol Majeur, Op. 9 No. 2",61
7y97mc3bZRFXzT2szRM4L4,Frédéric Chopin,"classical piano, classical",75,0bcGY7mfG10QfeaDbz97hC,"Nocturne in C-sharp minor, B. 49",60
7y97mc3bZRFXzT2szRM4L4,Frédéric Chopin,"classical piano, classical",75,1kvbMqIV55jvuioqCsgbww,"Nocturne No. 19 in E Minor, Op. 72 No. 1",57
0LKAV3zJ8a8AIGnyc5OvfB,SDM,"french rap, french r&b, pop urbaine",77,1Mzg6bu3hkCwJKEf7v49MN,CARTIER SANTOS,76
0LKAV3zJ8a8AIGnyc5OvfB,SDM,"french rap, french r&b, pop urbaine",77,0EzNyXyU7gHzj2TN8qYThj,Bolide allemand,73
0LKAV3zJ8a8AIGnyc5OvfB,SDM,"french rap, french r&b, pop urbaine",77,5jX61gvbNenSDMldQrbtsU,POUR ELLE,72
0LKAV3zJ8a8AIGnyc5OvfB,SDM,"french rap, french r&b, pop urbaine",77,15vGti1ooNZFlDUdlLukX6,Dolce Camara,71
