rank,artist_name,artist_url,listeners,daily_change,peak_rank,peak_listeners
444,benny blanco,https://kworb.net/spotify/artist/5CiGnKThu5ctn9pBxv7DGa_songs.html,"18,885,016","27,772",99,"37,348,214"
445,AP Dhillon,https://kworb.net/spotify/artist/6LEG9Ld1aLImEFEVHdWNSB_songs.html,"18,844,111","40,354",394,"19,390,885"
446,My Chemical Romance,https://kworb.net/spotify/artist/7FBcuc1gsnv6Y1nwFtNRCb_songs.html,"18,842,437","-37,322",389,"20,474,332"
447,Myles Smith,https://kworb.net/spotify/artist/3bO19AOone0ubCsfDXDtYt_songs.html,"18,836,344","-12,161",170,"28,960,193"
448,Dei V,https://kworb.net/spotify/artist/2YRyPiW98bpkARAS4B3OQP_songs.html,"18,818,318","-45,203",155,"29,780,833"
449,GIMS,https://kworb.net/spotify/artist/0GOx72r5AAEKRGQFn3xqXK_songs.html,"18,752,161","-16,518",416,"18,834,952"
450,Rochak Kohli,https://kworb.net/spotify/artist/3dN9MQpjIyNxyeRfz4EDZe_songs.html,"18,726,288","56,138",402,"19,904,963"
451,Alessia Cara,https://kworb.net/spotify/artist/2wUjUUtkb5lvLKcGKsKqsR_songs.html,"18,691,992","27,040",227,"25,204,710"
452,S. P. Balasubrahmanyam,https://kworb.net/spotify/artist/2ae6PxICSOZHvjqiCcgon8_songs.html,"18,677,205","-27,838",440,"19,076,170"
453,David Bowie,https://kworb.net/spotify/artist/0oSGxfWSnnOXhD2fKuz2Gy_songs.html,"18,659,514","-26,743",317,"20,160,489"
454,Kapo,https://kworb.net/spotify/artist/3UTF2no3muGdiFXVujl94i_songs.html,"18,654,313","-44,965",271,"22,915,853"
455,Prince Royce,https://kworb.net/spotify/artist/3MHaV05u0io8fQbZ2XPtlC_songs.html,"18,587,952","-34,373",339,"19,229,651"
456,Dave Stewart,https://kworb.net/spotify/artist/7gcCQIlkkfbul5Mt0jBQkg_songs.html,"18,581,796","-140,214",428,"19,362,767"
457,Tulsi Kumar,https://kworb.net/spotify/artist/0T1CMVkqffHlqEk4BcAph1_songs.html,"18,561,747","37,571",346,"20,616,552"
458,Muse,https://kworb.net/spotify/artist/12Chz98pHFMPJEknJQMWvI_songs.html,"18,557,228","-23,480",396,"19,365,096"
459,Lil Nas X,https://kworb.net/spotify/artist/7jVv8c5Fj3E9VhNjxT4snq_songs.html,"18,555,590","17,582",61,"37,597,256"
460,The Lumineers,https://kworb.net/spotify/artist/16oZKvXb6WkQlVAjwo2Wbg_songs.html,"18,550,145","-18,237",165,"28,855,344"
461,MC Meno K,https://kworb.net/spotify/artist/1CbQrKvCpEnekM3QMGJtXK_songs.html,"18,540,462","111,857",461,"18,540,462"
462,Juanes,https://kworb.net/spotify/artist/0UWZUmn7sybxMCqrw9tGa7_songs.html,"18,508,652","26,206",332,"19,298,882"
463,Sexyy Red,https://kworb.net/spotify/artist/3DbwFQlvLxRSi2uX8mf81A_songs.html,"18,499,513","10,358",105,"36,995,746"
464,Troye Sivan,https://kworb.net/spotify/artist/3WGpXCj9YhhfX11TToZcXP_songs.html,"18,442,822","-5,305",107,"32,443,596"
465,Mc Jhey,https://kworb.net/spotify/artist/34giN3qeTOdgDSJIdtIMdm_songs.html,"18,426,063","-2,372",450,"18,841,721"
466,Marvin Gaye,https://kworb.net/spotify/artist/3koiLjNrgRTNbOwViDipeA_songs.html,"18,420,449","11,636",243,"22,903,088"
467,Stephen Sanchez,https://kworb.net/spotify/artist/5XKFrudbV4IiuE5WuTPRmT_songs.html,"18,395,776","15,350",82,"34,322,910"
468,WizTheMc,https://kworb.net/spotify/artist/3ebS2RuCq8QeLyndUDmgB5_songs.html,"18,344,977","-95,159",191,"29,814,765"
469,Bon Iver,https://kworb.net/spotify/artist/4LEiUm1SRbFMgfqnQTwUbQ_songs.html,"18,330,178","-35,850",287,"21,981,333"
470,Jason Mraz,https://kworb.net/spotify/artist/4phGZZrJZRo4ElhRtViYdl_songs.html,"18,306,159","6,817",282,"21,336,382"
471,Grupo Menos Ã Mais,https://kworb.net/spotify/artist/6vTqEFbTtTRJsuIpzZgjxi_songs.html,"18,275,548","-1,654",435,"18,704,364"
472,Eurythmics,https://kworb.net/spotify/artist/0NKDgy9j66h3DLnN8qu1bB_songs.html,"18,251,352","-131,886",364,"19,541,941"
473,Badshah,https://kworb.net/spotify/artist/0y59o4v8uw5crbN9M3JiL1_songs.html,"18,160,187","-20,884",273,"23,042,104"
474,Yan Block,https://kworb.net/spotify/artist/6TKygPpVT29oGUogu4J9Ec_songs.html,"18,150,497","46,475",474,"18,150,497"
475,De La Ghetto,https://kworb.net/spotify/artist/3EiLUeyEcA6fbRPSHkG5kb_songs.html,"18,140,741","7,510",238,"21,703,557"
476,CeeLo Green,https://kworb.net/spotify/artist/5nLYd9ST4Cnwy6NHaCxbj8_songs.html,"18,127,739","-26,060",469,"18,309,150"
477,Mc Rodrigo do CN,https://kworb.net/spotify/artist/449rEPoJUfZNnXX9UnUUbi_songs.html,"18,097,889","47,356",477,"18,097,889"
478,Bill Withers,https://kworb.net/spotify/artist/1ThoqLcyIYvZn7iWbj8fsj_songs.html,"18,093,006","7,234",219,"25,445,001"
479,Arcane,https://kworb.net/spotify/artist/57nPqD7z62gDdq37US9XJR_songs.html,"18,089,841","-9,685",132,"33,507,367"
480,Justin Quiles,https://kworb.net/spotify/artist/14zUHaJZo1mnYtn6IBRaRP_songs.html,"18,021,600","7,113",223,"21,581,896"
481,Cyndi Lauper,https://kworb.net/spotify/artist/2BTZIqw0ntH9MvilQ3ewNY_songs.html,"18,003,856","30,594",214,"25,807,659"
482,bees & honey,https://kworb.net/spotify/artist/2OFij1ppCwYFCOTq7vzafi_songs.html,"17,997,428","-119,538",190,"29,859,569"
483,Jeremih,https://kworb.net/spotify/artist/3KV3p5EY4AvKxOlhGHORLg_songs.html,"17,990,572","31,479",443,"17,990,572"
484,Alejandro FernÃ¡ndez,https://kworb.net/spotify/artist/6sq1yF0OZEWA4xoXVKW1L9_songs.html,"17,922,696","-14,666",404,"18,505,932"
485,Hotel Ugly,https://kworb.net/spotify/artist/35WVTyRnKAoaGExqgktVyb_songs.html,"17,912,478","6,531",256,"23,321,907"
486,Henrique & Juliano,https://kworb.net/spotify/artist/3p7PcrEHaaKLJnPUGOtRlT_songs.html,"17,901,223","-5,948",461,"18,043,242"
487,Bryant Myers,https://kworb.net/spotify/artist/6w9ToX5slZ4uIdmD17hJ3c_songs.html,"17,889,480","6,407",341,"18,758,660"
488,Dominic Fike,https://kworb.net/spotify/artist/6USv9qhCn6zfxlBQIYJ9qs_songs.html,"17,880,019","80,380",193,"26,663,756"
489,Lauv,https://kworb.net/spotify/artist/5JZ7CnR6gTvEMKX4g70Amv_songs.html,"17,878,600","30,711",257,"22,804,645"
490,Amaal Mallik,https://kworb.net/spotify/artist/76fuWYgIf3TVIopTs3vaJ6_songs.html,"17,863,832","38,883",390,"19,443,427"
491,Train,https://kworb.net/spotify/artist/3FUY2gzHeIiaesXtOAdB7A_songs.html,"17,836,598","76,981",171,"29,211,060"
492,League of Legends,https://kworb.net/spotify/artist/47mIJdHORyRerp4os813jD_songs.html,"17,776,499","-10,292",226,"26,494,221"
493,Ricky Martin,https://kworb.net/spotify/artist/7slfeZO9LsJbWgpkIoXBUJ_songs.html,"17,774,397","-19,674",365,"18,445,683"
494,Christina Perri,https://kworb.net/spotify/artist/7H55rcKCfwqkyDFH9wpKM6_songs.html,"17,753,662","53,439",424,"17,753,662"
495,Sajid-Wajid,https://kworb.net/spotify/artist/3qdu3XhzSzkRhbwdFKnSuw_songs.html,"17,671,703","57,355",478,"17,819,144"
496,Jaani,https://kworb.net/spotify/artist/5gZhfbckaWo89OzDSk3gdT_songs.html,"17,667,410","88,166",319,"21,270,757"
497,Roddy Ricch,https://kworb.net/spotify/artist/757aE44tKEUQEqRuT6GnEB_songs.html,"17,654,599","33,050",205,"23,016,594"
498,BjÃ¶rk,https://kworb.net/spotify/artist/7w29UYBi0qsHi5RTcv3lmA_songs.html,"17,641,551","288,465",498,"17,641,551"
499,Noah Cyrus,https://kworb.net/spotify/artist/55fhWPvDiMpLnE4ZzNXZyW_songs.html,"17,614,982","-51,425",339,"20,615,213"
500,Neeti Mohan,https://kworb.net/spotify/artist/3ZxZ03fj3tXBZHZWzvaLSM_songs.html,"17,610,575","34,855",389,"19,101,932"
501,Clairo,https://kworb.net/spotify/artist/3l0CmX0FuQjFxr8SK7Vqag_songs.html,"17,586,335","-27,885",337,"20,395,711"
502,KISS,https://kworb.net/spotify/artist/07XSN3sPlIlB2L2XNcTwJw_songs.html,"17,585,519","-106,983",472,"18,269,205"
503,Jonita Gandhi,https://kworb.net/spotify/artist/00sCATpEvwH48ays7PlQFU_songs.html,"17,558,701","65,958",337,"18,322,100"
504,JuliÃ³n Ãlvarez y su NorteÃ±o Banda,https://kworb.net/spotify/artist/1bfl0AU8SqmLkElptOprhC_songs.html,"17,547,934","22,412",397,"18,790,693"
505,Disturbed,https://kworb.net/spotify/artist/3TOqt5oJwL9BE2NG9MEwDa_songs.html,"17,475,910","-5,293",286,"22,402,786"
506,Dean Lewis,https://kworb.net/spotify/artist/3QSQFmccmX81fWCUSPTS7y_songs.html,"17,461,718","14,995",266,"19,801,720"
507,Rvssian,https://kworb.net/spotify/artist/1fctva4kpRbg2k3v7kwRuS_songs.html,"17,420,009","-20,708",180,"27,438,055"
508,Jonas Blue,https://kworb.net/spotify/artist/1HBjj22wzbscIZ9sEb5dyf_songs.html,"17,406,500","-34,709",226,"22,821,691"
509,TINI,https://kworb.net/spotify/artist/7vXDAI8JwjW531ouMGbfcp_songs.html,"17,389,177","-5,238",290,"26,064,686"
510,Three Days Grace,https://kworb.net/spotify/artist/2xiIXseIJcq3nG7C8fHeBj_songs.html,"17,376,087","2,652",468,"17,879,276"
511,Lil Durk,https://kworb.net/spotify/artist/3hcs9uc56yIGFCSy9leWe7_songs.html,"17,340,250","-13,853",92,"34,773,282"
512,Lenny TavÃ¡rez,https://kworb.net/spotify/artist/1pQWsZQehhS4wavwh7Fnxd_songs.html,"17,323,144","25,764",278,"22,544,589"
513,Gym Class Heroes,https://kworb.net/spotify/artist/4IJczjB0fJ04gs4uvP0Fli_songs.html,"17,320,817","20,188",441,"17,320,817"
514,GloRilla,https://kworb.net/spotify/artist/2qoQgPAilErOKCwE2Y8wOG_songs.html,"17,288,656","27,084",166,"28,822,517"
515,Kacey Musgraves,https://kworb.net/spotify/artist/70kkdajctXSbqSMJbQO424_songs.html,"17,268,962","-11,079",182,"27,365,334"
516,Carly Rae Jepsen,https://kworb.net/spotify/artist/6sFIWsNpZYqfjUpaCgueju_songs.html,"17,219,770","-34,446",317,"18,869,973"
517,Black Sabbath,https://kworb.net/spotify/artist/5M52tdBnJaKSvOpJGz8mfZ_songs.html,"17,214,716","-21,606",173,"31,120,876"
518,Eladio Carrion,https://kworb.net/spotify/artist/5XJDexmWFLWOkjOEjOVX3e_songs.html,"17,200,268","19,099",156,"26,738,598"
519,De La Rose,https://kworb.net/spotify/artist/54seKvtsZauR1iauN0ptpo_songs.html,"17,182,851","23,981",385,"19,272,035"
520,Kailash Kher,https://kworb.net/spotify/artist/4oVMLzAqW6qhRpZWt8fNw4_songs.html,"17,171,342","40,848",520,"17,247,085"
521,The 1975,https://kworb.net/spotify/artist/3mIj9lX2MWuHmhNCA7LSCW_songs.html,"17,160,279","-94,673",341,"18,828,760"
522,Deftones,https://kworb.net/spotify/artist/6Ghvu1VvMGScGpOUJBAHNH_songs.html,"17,114,554","1,263",451,"18,168,600"
523,Portugal. The Man,https://kworb.net/spotify/artist/4kI8Ie27vjvonwaB2ePh8T_songs.html,"17,113,209","-47,045",517,"17,175,153"
524,blink-182,https://kworb.net/spotify/artist/6FBDaR13swtiWwGhX1WQsP_songs.html,"17,107,041","-14,050",268,"22,103,116"
525,Big Sean,https://kworb.net/spotify/artist/0c173mlxpT3dSFRgMO8XPh_songs.html,"17,093,695","-37,819",166,"29,499,746"
526,Noriel,https://kworb.net/spotify/artist/3RtNN1VnooWEn3KQk03DUL_songs.html,"17,090,697","10,041",526,"17,090,697"
527,Los Ãngeles Azules,https://kworb.net/spotify/artist/0ZCO8oVkMj897cKgFH7fRW_songs.html,"17,081,267","-26,147",374,"19,765,045"
528,Julieta Venegas,https://kworb.net/spotify/artist/2QWIScpFDNxmS6ZEMIUvgm_songs.html,"17,072,753","-19,893",376,"19,459,228"
529,Ruth B.,https://kworb.net/spotify/artist/2WzaAvm2bBCf4pEhyuDgCY_songs.html,"17,067,654","58,139",224,"23,065,545"
530,A Boogie Wit da Hoodie,https://kworb.net/spotify/artist/31W5EY0aAly4Qieq6OFu6I_songs.html,"17,029,536","7,748",213,"22,882,543"
531,Sayfalse,https://kworb.net/spotify/artist/6s4LSwgbzTAfnN6OUfegJB_songs.html,"17,010,751","-23,746",526,"17,104,132"
532,Foster The People,https://kworb.net/spotify/artist/7gP3bB2nilZXLfPHJhMdvc_songs.html,"17,002,753","-20,671",313,"22,182,297"
533,LE SSERAFIM,https://kworb.net/spotify/artist/4SpbR6yFEvexJuaBpgAU5p_songs.html,"16,999,171","125,186",476,"16,999,171"
534,AlemÃ¡n,https://kworb.net/spotify/artist/4QFG9KrGWEbr6hNA58CAqE_songs.html,"16,986,049","17,206",268,"23,547,346"
535,Pop Smoke,https://kworb.net/spotify/artist/0eDvMgVFoNV3TpwtrVCoTj_songs.html,"16,985,940","-39,208",162,"25,280,553"
536,Maria Becerra,https://kworb.net/spotify/artist/1DxLCyH42yaHKGK3cl5bvG_songs.html,"16,951,409","-5,976",159,"26,919,900"
537,Jesse & Joy,https://kworb.net/spotify/artist/1mX1TWKpNxDSAH16LgDfiR_songs.html,"16,948,756","-38,698",440,"18,112,524"
538,Scorpions,https://kworb.net/spotify/artist/27T030eWyCQRmDyuvr1kxY_songs.html,"16,937,631","49,679",514,"16,937,631"
539,The Ronettes,https://kworb.net/spotify/artist/7CyeXFnOrfC1N6z4naIpgo_songs.html,"16,920,527","329,955",68,"48,233,638"
540,Gotye,https://kworb.net/spotify/artist/2AsusXITU8P25dlRNhcAbG_songs.html,"16,920,144","-20,620",367,"18,956,932"
541,Stromae,https://kworb.net/spotify/artist/5j4HeCoUlzhfWtjAfM1acR_songs.html,"16,904,324","-39,153",249,"25,659,827"
542,Macklemore & Ryan Lewis,https://kworb.net/spotify/artist/5BcAKTbp20cv7tC5VqPFoC_songs.html,"16,901,265","62,400",190,"25,456,801"
543,Rex Orange County,https://kworb.net/spotify/artist/7pbDxGE6nQSZVfiFdq9lOL_songs.html,"16,882,721","-21,347",336,"20,643,088"
544,Bob Dylan,https://kworb.net/spotify/artist/74ASZWbe4lXaubB36ztrGX_songs.html,"16,867,109","-66,367",492,"17,764,681"
545,Wisin,https://kworb.net/spotify/artist/3E6xrwgnVfYCrCs0ePERDz_songs.html,"16,835,696","-42,510",405,"18,202,394"
546,Danger Mouse,https://kworb.net/spotify/artist/2dBj3prW7gP9bCCOIQeDUf_songs.html,"16,827,124","-26,664",523,"17,141,937"
547,Ray Dalton,https://kworb.net/spotify/artist/4e0nWw2r4BoQSKPQ2zpU13_songs.html,"16,810,462","62,019",277,"22,437,225"
548,Migos,https://kworb.net/spotify/artist/6oMuImdp5ZcFhWP0ESe6mG_songs.html,"16,794,962","-25,731",296,"20,299,307"
549,Hariharan,https://kworb.net/spotify/artist/2NoJ7NuNs9nyj8Thoh1kbu_songs.html,"16,788,838","62,026",537,"16,835,901"
550,Tones And I,https://kworb.net/spotify/artist/2NjfBq1NflQcKSeiDooVjY_songs.html,"16,781,048","-77,224",416,"18,841,075"
551,Topic,https://kworb.net/spotify/artist/0u6GtibW46tFX7koQ6uNJZ_songs.html,"16,672,507","-7,284",317,"22,576,619"
552,CYRIL,https://kworb.net/spotify/artist/11kt6ggsdxvI8MhyeSMKom_songs.html,"16,651,260","2,178",227,"25,127,423"
553,Lin-Manuel Miranda,https://kworb.net/spotify/artist/4aXXDj9aZnlshx7mzj3W1N_songs.html,"16,640,763","-7,755",461,"16,968,839"
554,Jeet Gannguli,https://kworb.net/spotify/artist/2kkQthS9OLpK4UqNWYqoVl_songs.html,"16,636,637","55,191",491,"17,785,105"
555,Billy Idol,https://kworb.net/spotify/artist/7lzordPuZEXxwt9aoVZYmG_songs.html,"16,595,328","13,897",551,"16,654,356"
556,Roxette,https://kworb.net/spotify/artist/2SHhfs4BiDxGQ3oxqf0UHY_songs.html,"16,572,959","3,227",453,"17,854,254"
557,Dj Samir,https://kworb.net/spotify/artist/6U0dJxYVB41L8WDZ02Nwuk_songs.html,"16,567,549","12,671",554,"16,577,172"
558,Tove Lo,https://kworb.net/spotify/artist/4NHQUGzhtTLFvgF5SZesLK_songs.html,"16,529,274","26,123",321,"16,726,850"
559,La Arrolladora Banda El LimÃ³n De Rene Camacho,https://kworb.net/spotify/artist/5bSfBBCxY8QAk4Pifveisz_songs.html,"16,523,717","-4,528",557,"16,560,980"
560,Ikky,https://kworb.net/spotify/artist/3nqS8jzqmsPKFJTp0BOIel_songs.html,"16,509,439","56,001",560,"16,509,439"
561,Darell,https://kworb.net/spotify/artist/1TtXnWcUs0FCkaZDPGYHdf_songs.html,"16,498,532","-28,231",238,"22,214,709"
562,Pamungkas,https://kworb.net/spotify/artist/7d86ERlvO5UG44j7Va0Y0C_songs.html,"16,497,567","-33,292",552,"16,590,947"
563,Joan Sebastian,https://kworb.net/spotify/artist/7FsRH5bw8iWpSbMX1G7xf1_songs.html,"16,489,749","60,164",563,"16,489,749"
564,Little Mix,https://kworb.net/spotify/artist/3e7awlrlDSwF3iM0WBjGMp_songs.html,"16,484,647","1,789",287,"19,963,380"
565,Paul McCartney,https://kworb.net/spotify/artist/4STHEaNw4mPZ2tzheohgXB_songs.html,"16,481,335","270,393",79,"43,578,778"
566,Chino Pacas,https://kworb.net/spotify/artist/2rmkQLzj0k4nZdQehOUByO_songs.html,"16,433,966","-7,903",267,"21,601,531"
567,Kelly Rowland,https://kworb.net/spotify/artist/3AuMNF8rQAKOzjYppFNAoB_songs.html,"16,425,866","-21,566",542,"16,765,750"
568,Felix Jaehn,https://kworb.net/spotify/artist/4bL2B6hmLlMWnUEZnorEtG_songs.html,"16,403,646","-10,854",194,"24,535,929"
569,Divya Kumar,https://kworb.net/spotify/artist/0NErdIJtuKBjtxKmlqaWdj_songs.html,"16,397,192","-21,571",405,"18,610,694"
570,Calle 24,https://kworb.net/spotify/artist/6dLuQ5qXxIuWc5urxfIiZR_songs.html,"16,395,156","19,484",347,"18,990,432"
571,Gesaffelstein,https://kworb.net/spotify/artist/3hteYQFiMFbJY7wS0xDymP_songs.html,"16,389,304","-25,596",273,"19,186,476"
572,Lynyrd Skynyrd,https://kworb.net/spotify/artist/4MVyzYMgTwdP7Z49wAZHx0_songs.html,"16,381,184","-27,403",324,"22,503,741"
573,Nicki Nicole,https://kworb.net/spotify/artist/2UZIAOlrnyZmyzt1nuXr9y_songs.html,"16,355,761","-26,813",173,"27,818,511"
574,Piso 21,https://kworb.net/spotify/artist/4bw2Am3p9ji3mYsXNXtQcd_songs.html,"16,343,939","-9,835",303,"20,327,383"
575,Los Dareyes De La Sierra,https://kworb.net/spotify/artist/1ZMJSCQw8DIefcLb1FIpY0_songs.html,"16,339,038","1,166",518,"17,094,913"
576,Roop Kumar Rathod,https://kworb.net/spotify/artist/03SZmfKAgYRQKUwy0EoJUa_songs.html,"16,333,026","52,777",553,"16,597,389"
577,Simone Mendes,https://kworb.net/spotify/artist/2eK9gcJQ6uqVvJL63dnOM3_songs.html,"16,297,206",-728,535,"16,314,818"
578,Neha Kakkar,https://kworb.net/spotify/artist/5f4QpKfy7ptCHwTqspnSJI_songs.html,"16,295,175","-55,585",397,"18,678,926"
579,Nile Rodgers,https://kworb.net/spotify/artist/3yDIp0kaq9EFKe07X1X2rz_songs.html,"16,293,231","-6,942",209,"25,999,504"
580,MGMT,https://kworb.net/spotify/artist/0SwO7SWeDHJijQ3XNS7xEE_songs.html,"16,278,917","-2,412",394,"19,657,512"
581,Jung Kook,https://kworb.net/spotify/artist/6HaGTQPmzraVmaVxvz6EUc_songs.html,"16,261,419","-9,966",61,"40,791,781"
582,Paulo Londra,https://kworb.net/spotify/artist/3vQ0GE3mI0dAaxIMYe5g7z_songs.html,"16,257,534","11,595",401,"18,776,585"
583,Jatin-Lalit,https://kworb.net/spotify/artist/4YgUVg4p7xtMOrOS4GjiJZ_songs.html,"16,240,552","33,363",550,"16,685,457"
584,Mon Laferte,https://kworb.net/spotify/artist/4boI7bJtmB1L3b1cuL75Zr_songs.html,"16,226,784","44,739",584,"16,226,784"
585,Skepta,https://kworb.net/spotify/artist/2p1fiYHYiXz9qi0JJyxBzN_songs.html,"16,190,906","24,322",584,"16,190,906"
586,Pearl Jam,https://kworb.net/spotify/artist/1w5Kfo2jwwIPruYS2UWh56_songs.html,"16,180,697","17,297",488,"16,271,227"
587,Zion,https://kworb.net/spotify/artist/1pgDilWYDWLoOgGjf1iHNu_songs.html,"16,100,122","-21,495",585,"16,162,609"
588,mgk,https://kworb.net/spotify/artist/6TIYQ3jFPwQSRmorSezPxX_songs.html,"16,053,053","61,753",403,"19,192,009"
589,John Lennon,https://kworb.net/spotify/artist/4x1nvY2FN8jxqAFA0DA02H_songs.html,"16,013,983","232,294",80,"42,190,219"
590,Gabry Ponte,https://kworb.net/spotify/artist/5ENS85nZShljwNgg4wFD7D_songs.html,"16,008,099","-37,399",350,"20,812,009"
591,Elley DuhÃ©,https://kworb.net/spotify/artist/67MNhiAICFY6Pwc2YxCO0K_songs.html,"16,005,129","-49,492",150,"25,586,962"
592,John Mayer,https://kworb.net/spotify/artist/0hEurMDQu99nJRq8pTxO14_songs.html,"15,968,869","-28,693",327,"19,806,976"
593,Guru Randhawa,https://kworb.net/spotify/artist/5rQoBDKFnd1n6BkdbgVaRL_songs.html,"15,939,339","-39,784",524,"17,128,875"
594,bbno$,https://kworb.net/spotify/artist/41X1TR6hrK8Q2ZCpp2EqCz_songs.html,"15,925,149","-54,679",554,"16,617,391"
595,Artemas,https://kworb.net/spotify/artist/0PCCGZ0wGLizHt2KZ7hhA2_songs.html,"15,923,162","-32,427",43,"53,546,898"
596,Chayanne,https://kworb.net/spotify/artist/1JbemQ1fPt2YmSLjAFhPBv_songs.html,"15,902,431","-50,184",474,"17,052,708"
597,Kimbra,https://kworb.net/spotify/artist/6hk7Yq1DU9QcCCrz9uc0Ti_songs.html,"15,896,165","-20,980",419,"17,862,679"
598,Kate Bush,https://kworb.net/spotify/artist/1aSxMhuvixZ8h9dK9jIDwL_songs.html,"15,893,706","37,942",424,"15,893,706"
599,Alphaville,https://kworb.net/spotify/artist/0xliTEbFfy5HQHvsTknTkX_songs.html,"15,883,842","-44,475",271,"22,723,241"
600,Latto,https://kworb.net/spotify/artist/3MdXrJWsbVzdn6fe5JYkSQ_songs.html,"15,875,732","97,819",74,"38,062,951"
601,Victor Mendivil,https://kworb.net/spotify/artist/5YqI7p8zYsOpKJtjxYdOce_songs.html,"15,875,406","34,228",587,"15,875,406"
602,Dolly Parton,https://kworb.net/spotify/artist/32vWCbZh0xZ4o9gkz4PsEU_songs.html,"15,842,248","54,000",245,"26,134,547"
603,Yves Tumor,https://kworb.net/spotify/artist/0qu422H5MOoQxGjd4IzHbS_songs.html,"15,838,389","298,552",603,"15,838,389"
604,Armaan Malik,https://kworb.net/spotify/artist/4IKVDbCSBTxBeAsMKjAuTs_songs.html,"15,818,692","-14,859",381,"16,815,724"
605,Ajay-Atul,https://kworb.net/spotify/artist/5fvTHKKzW44A9867nPDocM_songs.html,"15,798,957","19,772",526,"16,807,364"
606,Polo G,https://kworb.net/spotify/artist/6AgTAQt8XS6jRWi4sX7w49_songs.html,"15,769,959","-4,443",170,"24,908,452"
607,Mary J. Blige,https://kworb.net/spotify/artist/1XkoF8ryArs86LZvFOkbyr_songs.html,"15,725,469","23,600",607,"15,725,469"
608,B Praak,https://kworb.net/spotify/artist/56SjZARoEvag3RoKWIb16j_songs.html,"15,720,820","50,196",366,"19,588,169"
609,LISA,https://kworb.net/spotify/artist/5L1lO4eRHmJ7a0Q6csE5cT_songs.html,"15,717,828","-33,648",191,"26,847,435"
610,Sid Sriram,https://kworb.net/spotify/artist/7qjJw7ZM2ekDSahLXPjIlN_songs.html,"15,686,063","-9,384",566,"16,154,388"
611,Duran Duran,https://kworb.net/spotify/artist/0lZoBs4Pzo7R89JM9lxwoT_songs.html,"15,686,017","-45,981",582,"16,222,434"
612,SalimâSulaiman,https://kworb.net/spotify/artist/6ohaQzKaXrobAL8paLSaxq_songs.html,"15,661,653","88,756",524,"15,845,747"
613,Young Cister,https://kworb.net/spotify/artist/0Yg29FX1M4ayqjXs0ttZFq_songs.html,"15,642,885","-2,051",512,"17,104,142"
614,NIKI,https://kworb.net/spotify/artist/2kxP07DLgs4xlWz8YHlvfh_songs.html,"15,619,633","-21,216",288,"23,598,735"
615,Grupo Marca Registrada,https://kworb.net/spotify/artist/1gW6pz5n1aK249L0GvfQCC_songs.html,"15,569,051","38,334",264,"22,007,861"
616,Lukas Graham,https://kworb.net/spotify/artist/25u4wHJWxCA9vO0CzxAbK7_songs.html,"15,553,751","48,220",407,"18,243,782"
617,4 Non Blondes,https://kworb.net/spotify/artist/0Je74SitssvJg1w4Ra2EK7_songs.html,"15,533,926","27,146",617,"15,533,926"
618,Zedd,https://kworb.net/spotify/artist/2qxJFvFYMEDqd7ui6kSAcq_songs.html,"15,526,092","6,334",317,"17,644,574"
619,Juan Gabriel,https://kworb.net/spotify/artist/2MRBDr0crHWE5JwPceFncq_songs.html,"15,521,066","109,798",619,"15,521,066"
620,DJ Japa NK,https://kworb.net/spotify/artist/1bpnl8qbR9GxmiNlkEufW6_songs.html,"15,517,815","148,813",620,"15,517,815"
621,Devi Sri Prasad,https://kworb.net/spotify/artist/5sSzCxHtgL82pYDvx2QyEU_songs.html,"15,508,280","-34,639",350,"20,167,765"
622,Destiny's Child,https://kworb.net/spotify/artist/1Y8cdNmUJH7yBTd9yOvr5i_songs.html,"15,475,444","1,842",330,"22,189,099"
623,Ana Castela,https://kworb.net/spotify/artist/2CKOmarVWvWqkNWUatHCex_songs.html,"15,471,607","-13,494",324,"20,415,436"
624,Weezer,https://kworb.net/spotify/artist/3jOstUTkEu2JkjvRdBA5Gu_songs.html,"15,467,547","-22,790",440,"17,441,513"
625,Boney M.,https://kworb.net/spotify/artist/54R6Y0I7jGUCveDTtI21nb_songs.html,"15,434,494","10,650",268,"24,770,644"
626,Carlos Vives,https://kworb.net/spotify/artist/4vhNDa5ycK0ST968ek7kRr_songs.html,"15,421,145","-10,437",375,"18,576,958"
627,Mazzy Star,https://kworb.net/spotify/artist/37w38cCSGgKLdayTRjna4W_songs.html,"15,384,749","-18,625",590,"16,041,986"
628,Beach House,https://kworb.net/spotify/artist/56ZTgzPBDge0OvCGgMO3OY_songs.html,"15,375,451","-39,465",521,"15,691,411"
629,Kumar Sanu,https://kworb.net/spotify/artist/4K6blSRoklNdpw4mzLxwfn_songs.html,"15,364,730","17,210",612,"15,542,444"
630,Duki,https://kworb.net/spotify/artist/1bAftSH8umNcGZ0uyV7LMg_songs.html,"15,333,137","-22,001",162,"26,492,455"
631,Jasleen Royal,https://kworb.net/spotify/artist/74OaRjmyh0XyRZsQQQ5l7c_songs.html,"15,326,771","23,031",298,"19,937,199"
632,Lily Allen,https://kworb.net/spotify/artist/13saZpZnCDWOI9D4IJhp1f_songs.html,"15,298,896","103,632",632,"15,298,896"
633,Brenda Lee,https://kworb.net/spotify/artist/4cPHsZM98sKzmV26wlwD2W_songs.html,"15,292,080","615,258",21,"73,309,610"
