rank,artist_name,track_name,daily_streams,streams_plus,seven_day,seven_day_plus,total_streams,artist_url,track_url
20,sombr,back to friends,"797,250","-19,017","5,126,178","-55,668","254,863,394",https://kworb.net/spotify/artist/4G9NDjRyZFDlJKMRL8hx3S_albums.html,https://kworb.net/spotify/track/0FTmksd2dxiE5e3rWyJXs6.html
21,Alex Warren,Ordinary,"783,441","-50,264","5,610,356","-201,724","297,660,354",https://kworb.net/spotify/artist/0fTSzq9jAh4c36UVb4V7CB_albums.html,https://kworb.net/spotify/track/2RkZ5LkEzeHGRsmDqKwmaJ.html
22,Justin Bieber,Mistletoe,"778,155","+7,421","4,747,539","+363,765","188,978,456",https://kworb.net/spotify/artist/1uNFoZAHBGtllmzznpCI3s_albums.html,https://kworb.net/spotify/track/7xapw9Oy21WpfEcib2ErSA.html
23,Sia,Snowman,"767,842","+13,186","4,711,526","+328,457","105,203,334",https://kworb.net/spotify/artist/5WUlDfRSoLAfcVSX1WnrxN_albums.html,https://kworb.net/spotify/track/7uoFMmxln0GPXQ0AcCBXRq.html
24,Burl Ives,A Holly Jolly Christmas - Single Version,"760,433","-19,042","4,757,384","+423,306","233,807,929",https://kworb.net/spotify/artist/0MHgLfmQdutffmvWe5XBTN_albums.html,https://kworb.net/spotify/track/77khP2fIVhSW23NwxrRluh.html
25,Chuck Berry,Run Rudolph Run - Single Version,"752,331","+12,300","4,696,173","+382,526","162,465,638",https://kworb.net/spotify/artist/293zczrfYafIItmnmM3coR_albums.html,https://kworb.net/spotify/track/2pnPe4pJtq7689i5ydzvJJ.html
26,Ella Langley,Choosin' Texas,"742,588","-4,118","5,080,077","-85,497","27,259,452",https://kworb.net/spotify/artist/6BRxQ8cD3eqnrVj6WKDok8_albums.html,https://kworb.net/spotify/track/65DbTqJKhbwqYbZ1Okr0rc.html
27,Djo,End of Beginning,"717,453","+91,334","3,404,887","+333,358","325,826,119",https://kworb.net/spotify/artist/5p9HO3XC5P3BLxJs5Mtrhm_albums.html,https://kworb.net/spotify/track/3qhlB30KknSejmIvZZLjOD.html
28,Taylor Swift,Opalite,"717,186","+5,340","4,984,904","-153,262","117,263,932",https://kworb.net/spotify/artist/06HL4z0CvFAxyc27GXpf02_albums.html,https://kworb.net/spotify/track/3yWuTOYDztXjZxdE2cIRUa.html
29,Perry Como,"It's Beginning to Look a Lot Like Christmas (w/ The Fontane Sisters, Mitchell Ayres & His Orchestra)","716,225","-5,390","4,691,365","+349,376","185,092,111",https://kworb.net/spotify/artist/5v8jlSmAQfrkTjAlpUfWtu_albums.html,https://kworb.net/spotify/track/2pXpURmn6zC5ZYDMms6fwa.html
30,Eagles,Please Come Home for Christmas - Eagles 2013 Remaster,"713,531","-3,614","4,464,873","+358,494","75,987,216",https://kworb.net/spotify/artist/0ECwFtbIWEVNwjlrfc6xoL_albums.html,https://kworb.net/spotify/track/3QIoEi8Enr9uHffwInGIsC.html
31,The Neighbourhood,Sweater Weather,"705,689","+14,050","4,402,089","+5,268","985,690,898",https://kworb.net/spotify/artist/77SW9BnxLY8rJ0RciFqkHh_albums.html,https://kworb.net/spotify/track/2QjOHCTQ1Jl3zawyYOpxh6.html
32,Radiohead,Creep,"677,097","-35,748","4,509,182","-65,682","246,514,692",https://kworb.net/spotify/artist/4Z8W4fKeB5YxbusRsdQVPb_albums.html,https://kworb.net/spotify/track/70LcF31zb1H0PyJoS1Sx1r.html
33,Paul McCartney,Wonderful Christmastime - Edited Version / Remastered 2011,"669,926",-178,"4,172,433","+332,715","104,227,550",https://kworb.net/spotify/artist/4STHEaNw4mPZ2tzheohgXB_albums.html,https://kworb.net/spotify/track/1SV1fxF65n9NhRHp3KlBuu.html
34,Elvis Presley,Blue Christmas,"652,631","-3,186","4,192,782","+335,923","169,082,536",https://kworb.net/spotify/artist/43ZHCT0cAZBISjO8DG9PnE_albums.html,https://kworb.net/spotify/track/3QiAAp20rPC3dcAtKtMaqQ.html
35,Arctic Monkeys,505,"649,285","+87,213","3,506,091","+77,739","695,107,867",https://kworb.net/spotify/artist/7Ln80lUS6He07XvHI8qqHH_albums.html,https://kworb.net/spotify/track/58ge6dfP91o9oXMzq3XkIS.html
36,Bing Crosby,Mele Kalikimaka (Merry Christmas) (w/ The Andrews Sisters),"645,258","+2,164","4,106,510","+645,258","28,221,772",https://kworb.net/spotify/artist/6ZjFtWeHP9XN7FeKSUe80S_albums.html,https://kworb.net/spotify/track/04vLj9QUXoKdRlsp3gkURo.html
37,Vince Guaraldi Trio,Christmas Time Is Here - Vocal - Album Version,"641,656","+12,406","4,049,604","+313,677","71,179,105",https://kworb.net/spotify/artist/4ytkhMSAnrDP8XzRNlw9FS_albums.html,https://kworb.net/spotify/track/3bMfUUpzUzqWp9II00yRhE.html
38,Morgan Wallen,I Got Better,"633,677","-45,333","4,611,991","-132,996","149,394,457",https://kworb.net/spotify/artist/4oUHIQIBe0LHzYfvXNW4QM_albums.html,https://kworb.net/spotify/track/4gfrYDtaRmp6HPvN80V2ob.html
39,Tate McRae,TIT FOR TAT,"631,818","+52,189","3,885,033","-59,980","59,249,649",https://kworb.net/spotify/artist/45dkTj5sMRSjrmBSBeiHym_albums.html,https://kworb.net/spotify/track/04a44cx2PJthIbN2aLMXhl.html
40,RAYE,WHERE IS MY HUSBAND!,"617,938","-26,908","4,393,086","-99,087","39,547,997",https://kworb.net/spotify/artist/5KKpBU5eC2tJDzf0wmlRp2_albums.html,https://kworb.net/spotify/track/55lijDD6OAjLFFUHU9tcDm.html
41,Frank Sinatra,Jingle Bells - Remastered 1999,"614,975","-4,120","3,967,665","+614,975","97,216,814",https://kworb.net/spotify/artist/1Mxqyy3pSjf8kZZL4QVxS0_albums.html,https://kworb.net/spotify/track/4HEOgBHRCExyYVeTyrXsnL.html
42,Eartha Kitt,Santa Baby (w/ Henri RenÃ© and His Orchestra),"612,370","+12,264","3,851,616","+612,370","133,028,320",https://kworb.net/spotify/artist/1AwO9pWEBSBoWdEZu28XDC_albums.html,https://kworb.net/spotify/track/1foCxQtxBweJtZmdxhEHVO.html
43,Frank Sinatra,Have Yourself A Merry Little Christmas - Remastered,"608,565","+6,811","3,817,460","+608,565","62,954,588",https://kworb.net/spotify/artist/1Mxqyy3pSjf8kZZL4QVxS0_albums.html,https://kworb.net/spotify/track/2FPfeYlrbSBR8PwCU0zaqq.html
44,The MarÃ­as,Sienna,"594,790","+37,576","3,295,330","+68,309","80,118,549",https://kworb.net/spotify/artist/2sSGPbdZJkaSE2AbcGOACx_albums.html,https://kworb.net/spotify/track/0InIeZW4P6VO7dUGRM4AKH.html
45,Burl Ives,Rudolph The Red-Nosed Reindeer,"591,919","+4,441","3,735,528","+591,919","95,209,327",https://kworb.net/spotify/artist/0MHgLfmQdutffmvWe5XBTN_albums.html,https://kworb.net/spotify/track/47otoIkhx3fkdivEXL5OB6.html
46,The Goo Goo Dolls,Iris,"588,073","-26,601","3,862,901","-39,035","305,665,681",https://kworb.net/spotify/artist/2sil8z5kiy4r76CRTXxBCA_albums.html,https://kworb.net/spotify/track/6Qyc6fS4DsZjB2mRW9DsQs.html
47,The Beach Boys,"Little Saint Nick - 1991 Remix (w/ Mark Linett, Sweet, Larry Walsh)","584,269",-113,"3,694,096","+584,269","121,055,564",https://kworb.net/spotify/artist/3oDbviiivRWhXwIE8hxkVV_albums.html,https://kworb.net/spotify/track/5xlS0QkVrSH7ssEbBgBzbM.html
48,Billie Eilish,BIRDS OF A FEATHER,"582,816","-10,745","3,858,208","-18,816","698,676,732",https://kworb.net/spotify/artist/6qqNVTkY8uBg9cP3Jd7DAH_albums.html,https://kworb.net/spotify/track/6dOtVTDdiauQNBQEDOtlAB.html
49,Fleetwood Mac,Dreams - 2004 Remaster,"581,302","-35,344","4,002,318","+11,897","722,009,179",https://kworb.net/spotify/artist/08GQAI4eElDnROBrJRGE0X_albums.html,https://kworb.net/spotify/track/0ofHAoxe9vBkTCp2UQIavz.html
50,The Killers,Mr. Brightside,"549,797","-32,541","3,768,456","-55,207","662,029,042",https://kworb.net/spotify/artist/0C0XlULifJtAgn6ZNCW2eu_albums.html,https://kworb.net/spotify/track/003vvx7Niy0yvhvHt4a68B.html
51,Ella Langley,weren't for the wind,"547,645","-8,123","3,368,743","+22,297","93,928,004",https://kworb.net/spotify/artist/6BRxQ8cD3eqnrVj6WKDok8_albums.html,https://kworb.net/spotify/track/2A22iI0x4EYAVXNpKPhNEM.html
52,Mykola Dmytrovych Leontovych,Carol of the Bells (w/ John Williams),"546,048","-4,659","3,451,393","+546,048","120,411,842",https://kworb.net/spotify/artist/6lBN3Tzt61u8i9AJoAhKzF_albums.html,https://kworb.net/spotify/track/4tHqQMWSqmL6YjXwsqthDI.html
53,John Lennon,Happy Xmas (War Is Over) - Remastered 2010 (w/ Yoko Ono),"539,098","+15,777","2,774,150","+539,098","87,633,671",https://kworb.net/spotify/artist/4x1nvY2FN8jxqAFA0DA02H_albums.html,https://kworb.net/spotify/track/27RYrbL6S02LNVhDWVl38b.html
54,Gene Autry,Here Comes Santa Claus (Right Down Santa Claus Lane),"536,381","+3,200","3,416,983","+536,381","94,599,248",https://kworb.net/spotify/artist/5ixB75BQR3ADoWQkcHQJTs_albums.html,https://kworb.net/spotify/track/25leEEaz1gIpp7o21Fqyjo.html
55,Coldplay,Sparks,"535,383","-6,977","3,324,459","-77,842","208,211,693",https://kworb.net/spotify/artist/4gzpq5DPGxSnKTe4SA8HAU_albums.html,https://kworb.net/spotify/track/7D0RhFcb3CrfPuTJ0obrod.html
56,Laufey,Winter Wonderland,"531,021",+62,"3,508,998","+531,021","3,508,998",https://kworb.net/spotify/artist/7gW0r5CkdEUMm42w9XpyZO_albums.html,https://kworb.net/spotify/track/6eODMWDVi22dpEZJoqg5h7.html
57,Nat King Cole,Deck The Hall,"516,982","+20,043","3,195,539","+516,982","86,335,885",https://kworb.net/spotify/artist/7v4imS0moSyGdXyLgVTIV7_albums.html,https://kworb.net/spotify/track/0rHToGels2lt8Y0mCYoF90.html
58,Tame Impala,Dracula,"512,576","+12,018","3,461,107","-85,957","44,936,228",https://kworb.net/spotify/artist/5INjqkS1o8h1imAzPqGZBb_albums.html,https://kworb.net/spotify/track/1NXbNEAcPvY5G1xvfN57aA.html
59,The MarÃ­as,No One Noticed,"508,755","-1,225","3,149,554","+26,977","330,102,322",https://kworb.net/spotify/artist/2sSGPbdZJkaSE2AbcGOACx_albums.html,https://kworb.net/spotify/track/3siwsiaEoU4Kuuc9WKMUy5.html
60,Don Toliver,No Pole,"505,082","-4,882","3,142,451",+238,"220,430,843",https://kworb.net/spotify/artist/4Gso3d4CscCijv0lmajZWs_albums.html,https://kworb.net/spotify/track/0eaVIYo2zeOaGJeqZ5TwYz.html
61,Donny Hathaway,This Christmas,"491,676","+12,169","2,652,409","+491,676","74,380,506",https://kworb.net/spotify/artist/0HU0U9kdXEHZVxUNbuQe8S_albums.html,https://kworb.net/spotify/track/7MSYSOobsombc1mbDWFxtD.html
62,Kelly Clarkson,"Santa, Canât You Hear Me (w/ Ariana Grande)","491,225","-2,022","2,644,453","+491,225","43,852,859",https://kworb.net/spotify/artist/3BmGtnKgCSGYIUhmivXKWX_albums.html,https://kworb.net/spotify/track/2O3MQ6H3gjrIWDcpeTrikT.html
63,Frank Sinatra,Let It Snow! Let It Snow! Let It Snow! (w/ B. Swanson Quartet),"490,319","-7,753","2,856,671","+490,319","182,687,215",https://kworb.net/spotify/artist/1Mxqyy3pSjf8kZZL4QVxS0_albums.html,https://kworb.net/spotify/track/4kKdvXD0ez7jp1296JmAts.html
64,Saja Boys,"Your Idol (w/ Andrew Choi, Neckwav, Danny Chung, KEVIN WOO, samUIL Lee, KPop Demon Hunters Cast)","489,572","-22,196","3,756,119","-113,092","183,305,748",https://kworb.net/spotify/artist/0BJ2EjOqcfgFvlZXNKrNbE_albums.html,https://kworb.net/spotify/track/1I37Zz2g3hk9eWxaNkj031.html
65,Olivia Dean,A Couple Minutes,"479,217","-5,256","2,963,139","-12,049","12,780,153",https://kworb.net/spotify/artist/00x1fYSGhdqScXBRpSj3DW_albums.html,https://kworb.net/spotify/track/312z6PZ8wwREck8613PkJk.html
66,Saja Boys,"Soda Pop (w/ Andrew Choi, Neckwav, Danny Chung, KEVIN WOO, samUIL Lee, KPop Demon Hunters Cast)","468,405","+5,003","3,581,690","-93,300","157,282,114",https://kworb.net/spotify/artist/0BJ2EjOqcfgFvlZXNKrNbE_albums.html,https://kworb.net/spotify/track/02sy7FAs8dkDNYsHp4Ul3f.html
67,The Weeknd,Timeless (w/ Playboi Carti),"466,157","+6,849","3,412,856","-124,092","375,810,603",https://kworb.net/spotify/artist/1Xyo4u8uXC1ZmMpatF05PJ_albums.html,https://kworb.net/spotify/track/0FIDCNYYjNvPVimz5icugS.html
68,Bing Crosby,Do You Hear What I Hear?,"463,661","-10,844","2,591,523","+463,661","58,643,775",https://kworb.net/spotify/artist/6ZjFtWeHP9XN7FeKSUe80S_albums.html,https://kworb.net/spotify/track/4EZUcj7c8n9pWIwHqN0DoH.html
69,Tate McRae,NOBODY'S GIRL,"463,527",-836,"3,451,273","-294,769","7,867,111",https://kworb.net/spotify/artist/45dkTj5sMRSjrmBSBeiHym_albums.html,https://kworb.net/spotify/track/3B2ZpJeewPvhAkjXtTkdtJ.html
70,Sabrina Carpenter,A Nonsense Christmas,"461,085","+2,087","2,574,620","+461,085","33,683,908",https://kworb.net/spotify/artist/74KM79TiuVKeVCqs8QtB0B_albums.html,https://kworb.net/spotify/track/7yogx3TwxGwSxO2QITsT2q.html
71,Gwen Stefani,You Make It Feel Like Christmas (w/ Blake Shelton),"460,879","+7,516","2,535,555","+460,879","63,783,005",https://kworb.net/spotify/artist/4yiQZ8tQPux8cPriYMWUFP_albums.html,https://kworb.net/spotify/track/2OQ6a4CfUeYskpTTgyawyJ.html
72,Zach Bryan,I Remember Everything (w/ Kacey Musgraves),"447,271","-16,149","2,951,256","-2,467","718,981,959",https://kworb.net/spotify/artist/40ZNYROS4zLfyyBSs2PGe2_albums.html,https://kworb.net/spotify/track/4KULAymBBJcPRpk1yO4dOG.html
73,Lady Gaga,Die With A Smile (w/ Bruno Mars),"446,317","+6,077","3,093,738","-87,510","543,893,405",https://kworb.net/spotify/artist/1HY2Jd0NmPuamShAr6KMms_albums.html,https://kworb.net/spotify/track/2plbrEY59IikOBgBGLjaoe.html
74,sombr,12 to 12,"440,121","+18,070","2,697,419","+4,700","75,740,233",https://kworb.net/spotify/artist/4G9NDjRyZFDlJKMRL8hx3S_albums.html,https://kworb.net/spotify/track/05od2qm2MTSKCHxy1GBp5W.html
75,HUNTR/X,"How Itâs Done (w/ Ejae, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast)","439,651","-4,678","3,193,611","-79,421","150,995,558",https://kworb.net/spotify/artist/2yNNYQBChuox9A5Ka93BIn_albums.html,https://kworb.net/spotify/track/3RXUgPNIbUgFxsDWuBQEt6.html
76,Tame Impala,The Less I Know The Better,"439,477","-8,832","2,758,426","+17,964","290,879,847",https://kworb.net/spotify/artist/5INjqkS1o8h1imAzPqGZBb_albums.html,https://kworb.net/spotify/track/6K4t31amVTZDgR3sKmwUJJ.html
77,Kate Bush,Running Up That Hill (A Deal With God),"436,689","-19,142","2,389,156","+436,689","167,118,263",https://kworb.net/spotify/artist/1aSxMhuvixZ8h9dK9jIDwL_albums.html,https://kworb.net/spotify/track/75FEaRjZTKLhTrFGsfMUXR.html
78,Olivia Dean,Let Alone The One You Love,"435,820","-2,559","2,778,139","-45,295","16,814,719",https://kworb.net/spotify/artist/00x1fYSGhdqScXBRpSj3DW_albums.html,https://kworb.net/spotify/track/3Vd4fHzwS6pBS3muymjiDi.html
79,Zach Bryan,Something in the Orange,"435,364","-7,243","2,865,408","+23,396","846,266,623",https://kworb.net/spotify/artist/40ZNYROS4zLfyyBSs2PGe2_albums.html,https://kworb.net/spotify/track/3WMj8moIAXJhHsyLaqIIHI.html
80,sombr,undressed,"435,356","+4,135","2,656,384","+31,177","188,990,504",https://kworb.net/spotify/artist/4G9NDjRyZFDlJKMRL8hx3S_albums.html,https://kworb.net/spotify/track/4AajxCEwGEsmHmT4H1TwjY.html
81,Tate McRae,ANYTHING BUT LOVE,"433,448","-22,690","3,188,300","-260,236","7,053,434",https://kworb.net/spotify/artist/45dkTj5sMRSjrmBSBeiHym_albums.html,https://kworb.net/spotify/track/66tlRqExpkn4kRyuxelzs5.html
82,HUNTR/X,"What It Sounds Like (w/ Ejae, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast)","430,708","-5,728","3,234,914","-78,506","134,900,526",https://kworb.net/spotify/artist/2yNNYQBChuox9A5Ka93BIn_albums.html,https://kworb.net/spotify/track/5sBDrrtLGbV64QJnEqfjer.html
83,Olivia Dean,Nice To Each Other,"430,449","-4,187","3,256,811","-152,978","38,066,948",https://kworb.net/spotify/artist/00x1fYSGhdqScXBRpSj3DW_albums.html,https://kworb.net/spotify/track/7gKxCvTDWwV9wBhdeBbr3l.html
84,Kendrick Lamar,luther,"430,072",+120,"2,928,631","-26,824","449,774,648",https://kworb.net/spotify/artist/2YZyLoL8N0Wb9xBt1NhZWg_albums.html,https://kworb.net/spotify/track/2CGNAOSuO1MEFCbBRgUzjd.html
85,Billie Eilish,WILDFLOWER,"428,306","+13,971","3,014,686","-134,972","375,703,102",https://kworb.net/spotify/artist/6qqNVTkY8uBg9cP3Jd7DAH_albums.html,https://kworb.net/spotify/track/3QaPy1KgI7nu9FJEQUgn6h.html
86,The Jackson 5,I Saw Mommy Kissing Santa Claus,"426,250","+12,740","2,282,617","+426,250","71,541,680",https://kworb.net/spotify/artist/2iE18Oxc8YSumAU232n4rW_albums.html,https://kworb.net/spotify/track/3lkYS3iMpWMVpaJ0yJAFrJ.html
87,Tate McRae,Sports car,"425,015","-9,427","2,935,944","-106,345","211,657,382",https://kworb.net/spotify/artist/45dkTj5sMRSjrmBSBeiHym_albums.html,https://kworb.net/spotify/track/5UJbgR4XF4y1DvbkxEqe8S.html
88,Morgan Wallen,I'm The Problem,"424,003","+11,142","3,162,114","-80,363","211,297,713",https://kworb.net/spotify/artist/4oUHIQIBe0LHzYfvXNW4QM_albums.html,https://kworb.net/spotify/track/7AeM1BGYM7emrqmQn1PuWv.html
89,Drake,Headlines,"423,981","+1,141","2,782,780","-34,467","102,106,748",https://kworb.net/spotify/artist/3TVXtAsR1Inumwj472S9r4_albums.html,https://kworb.net/spotify/track/6LxSe8YmdPxy095Ux6znaQ.html
90,EsDeeKid,4 Raws,"422,436","-5,435","2,799,431","-27,599","5,390,988",https://kworb.net/spotify/artist/0EyhkwP3UnwGFBy6xwKjSy_albums.html,https://kworb.net/spotify/track/554qQSs9lpRVq6TlaaiIKT.html
91,Teddy Swims,Lose Control,"422,191","-10,897","2,943,967","-104,597","555,662,356",https://kworb.net/spotify/artist/33qOK5uJ8AR2xuQQAhHump_albums.html,https://kworb.net/spotify/track/17phhZDn6oGtzMe56NuWvj.html
92,Riley Green,Worst Way,"421,357","-2,135","2,997,452","-131,131","161,760,592",https://kworb.net/spotify/artist/2QMsj4XJ7ne2hojxt6v5eb_albums.html,https://kworb.net/spotify/track/1osfLqL6L2iQsirRf83ded.html
93,Morgan Wallen,What I Want (w/ Tate McRae),"419,608","-16,460","3,011,665","-91,248","168,996,513",https://kworb.net/spotify/artist/4oUHIQIBe0LHzYfvXNW4QM_albums.html,https://kworb.net/spotify/track/04emojnbYkrRmv5qtJcgVP.html
94,EsDeeKid,Phantom (w/ Rico Ace),"418,617","-14,148","2,718,762","+14,509","5,489,387",https://kworb.net/spotify/artist/0EyhkwP3UnwGFBy6xwKjSy_albums.html,https://kworb.net/spotify/track/57Z6TJCTMACXxdrcwZ3Zvf.html
95,Sabrina Carpenter,Manchild,"416,701","+5,206","3,081,757","-129,486","153,289,169",https://kworb.net/spotify/artist/74KM79TiuVKeVCqs8QtB0B_albums.html,https://kworb.net/spotify/track/42UBPzRMh5yyz0EDPr6fr1.html
96,Ravyn Lenae,Love Me Not,"416,183","-23,984","2,845,293","-81,636","192,251,250",https://kworb.net/spotify/artist/5RTLRtXjbXI2lSXc6jxlAz_albums.html,https://kworb.net/spotify/track/4WFgvKVfEhb3IUAFGrutTR.html
97,Disco Lines,No Broke Boys (w/ Tinashe),"413,509",-363,"2,854,146","-94,358","96,709,369",https://kworb.net/spotify/artist/5Kmr0b3ip8g9P2i0dLTC3Z_albums.html,https://kworb.net/spotify/track/3cZajhyr8LmtPfHZ9296tj.html
98,The Police,Every Breath You Take,"412,058",+947,"2,623,874","+39,683","33,086,373",https://kworb.net/spotify/artist/5NGO30tJxFlKixkPSgXcFE_albums.html,https://kworb.net/spotify/track/1JSTJqkT5qHq8MDJnJbRE1.html
99,KATSEYE,Gabriela,"410,678","+9,448","2,964,127","-95,886","80,257,874",https://kworb.net/spotify/artist/3c0gDdb9lhnHGFtP4prQpn_albums.html,https://kworb.net/spotify/track/1xOqGUkyxGQRdCvGpvWKmL.html
100,Pentatonix,Hallelujah,"409,277",-955,"2,236,446","+409,277","60,933,134",https://kworb.net/spotify/artist/26AHtbjWKiwYzsoGoUZq53_albums.html,https://kworb.net/spotify/track/550rQQCGkrTzvp4SfpOPzx.html
101,Taylor Swift,Father Figure,"406,628","-3,533","2,845,564","-100,255","86,663,021",https://kworb.net/spotify/artist/06HL4z0CvFAxyc27GXpf02_albums.html,https://kworb.net/spotify/track/03bTIHJElXZ0O0jqOQvAbY.html
102,Jonas Brothers,Like It's Christmas,"405,810","+6,867","1,948,213","+405,810","50,894,852",https://kworb.net/spotify/artist/7gOdHgIoIKoe4i9Tta6qdD_albums.html,https://kworb.net/spotify/track/1OjmlSFuzYflWjSMTCyTJv.html
103,Gigi Perez,Sailor Song,"405,804","-4,512","2,652,801","-33,659","405,067,078",https://kworb.net/spotify/artist/1iCnM8foFssWlPRLfAbIwo_albums.html,https://kworb.net/spotify/track/2262bWmqomIaJXwCRHr13j.html
104,Benson Boone,Beautiful Things,"401,979","+3,089","2,727,193","-46,899","610,860,510",https://kworb.net/spotify/artist/22wbnEMDvgVIAGdFeek6ET_albums.html,https://kworb.net/spotify/track/3xkHsmpQCBMytMJNiDf3Ii.html
105,Taylor Swift,Elizabeth Taylor,"399,599",-871,"2,880,216","-115,198","90,848,998",https://kworb.net/spotify/artist/06HL4z0CvFAxyc27GXpf02_albums.html,https://kworb.net/spotify/track/1jgTiNob5cVyXeJ3WgX5bL.html
