rank,artist_name,artist_url,listeners,daily_change,peak_rank,peak_listeners
699,Pablo AlborÃ¡n,https://kworb.net/spotify/artist/5M9Bb4adKAgrOFOhc05Y50_albums.html,"14,475,723","-11,139",519,"14,872,280"
700,Rashmi Virag,https://kworb.net/spotify/artist/5r2baeTwcCJnuIsDIlxUJo_albums.html,"14,469,261",-399,520,"17,305,808"
701,Leon Bridges,https://kworb.net/spotify/artist/3qnGvpP8Yth1AqSBMqON5x_albums.html,"14,451,330","-8,779",597,"14,770,418"
702,Kylie Minogue,https://kworb.net/spotify/artist/4RVnAU35WRWra6OZ3CbbMA_albums.html,"14,446,834","78,756",233,"24,715,118"
703,Vicente FernÃ¡ndez,https://kworb.net/spotify/artist/4PPoI9LuYeFX8V674Z1R6l_albums.html,"14,433,658","12,752",647,"14,580,590"
704,Gajendra Verma,https://kworb.net/spotify/artist/1yzgJmZf5CxtFfGfRFm4Si_albums.html,"14,429,265","3,094",687,"14,448,839"
705,"HÃ©ctor ""El Father""",https://kworb.net/spotify/artist/2TjgzYcbTdsZjbT9OItIeB_albums.html,"14,423,112","55,052",705,"14,423,112"
706,The Pussycat Dolls,https://kworb.net/spotify/artist/6wPhSqRtPu1UhRCDX5yaDJ_albums.html,"14,415,779","-29,279",619,"14,921,163"
707,ROA,https://kworb.net/spotify/artist/4cYbf45YbZptNISnhay0xH_albums.html,"14,405,038","50,393",707,"14,405,038"
708,Diego & Victor Hugo,https://kworb.net/spotify/artist/3k68C6mNMJL6OaAdWeW2ZF_albums.html,"14,402,058","61,279",657,"14,728,744"
709,The Verve,https://kworb.net/spotify/artist/2cGwlqi3k18jFpUyTrsR84_albums.html,"14,395,906","1,491",701,"14,422,937"
710,3 Doors Down,https://kworb.net/spotify/artist/2RTUTCvo6onsAnheUk3aL9_albums.html,"14,369,485","7,565",604,"14,902,350"
711,Julia Michaels,https://kworb.net/spotify/artist/0ZED1XzwlLHW4ZaG4lOT6m_albums.html,"14,368,604","-36,746",309,"20,387,752"
712,KALEO,https://kworb.net/spotify/artist/7jdFEYD2LTYjfwxOdlVjmc_albums.html,"14,353,309","-28,995",471,"17,159,684"
713,The Game,https://kworb.net/spotify/artist/0NbfKEOTQCcwd6o7wSDOHI_albums.html,"14,348,930","2,709",508,"14,348,930"
714,Depeche Mode,https://kworb.net/spotify/artist/762310PdDnwsDxAQxzQkfX_albums.html,"14,338,798","50,678",418,"16,717,329"
715,Alec Benjamin,https://kworb.net/spotify/artist/5IH6FPUwQTxPSXurCrcIov_albums.html,"14,330,137","-25,470",251,"23,650,761"
716,Sadhana Sargam,https://kworb.net/spotify/artist/1HGMG8RHvcu1mfdM9MeTek_albums.html,"14,314,493","-3,324",704,"14,332,139"
717,K. S. Chithra,https://kworb.net/spotify/artist/2IUtwMti1OiT3lkW6RubgH_albums.html,"14,297,957","-9,171",611,"15,624,458"
718,Saaheal,https://kworb.net/spotify/artist/29S4JzoFUP1MCyMgKd83zM_albums.html,"14,275,229","36,920",696,"14,393,829"
719,Stray Kids,https://kworb.net/spotify/artist/2dIgFjalVxs4ThymZ67YCE_albums.html,"14,253,317","90,836",682,"14,253,317"
720,Morat,https://kworb.net/spotify/artist/5C4PDR4LnhZTbVnKWXuDKD_albums.html,"14,211,637","7,136",344,"16,643,863"
721,Tracy Chapman,https://kworb.net/spotify/artist/7oPgCQqMMXEXrNau5vxYZP_albums.html,"14,200,158","11,868",348,"19,175,912"
722,Alfredo Olivas,https://kworb.net/spotify/artist/5xYNmNkaWRqu3e5F4UXME8_albums.html,"14,189,372","51,545",582,"14,189,372"
723,Tiago PZK,https://kworb.net/spotify/artist/5Y3MV9DZ0d87NnVm56qSY1_albums.html,"14,182,929","-30,572",244,"22,623,731"
724,Gnarls Barkley,https://kworb.net/spotify/artist/5SbkVQYYzlw1kte75QIabH_albums.html,"14,176,953","19,331",689,"14,315,157"
725,070 Shake,https://kworb.net/spotify/artist/12Zk1DFhCbHY6v3xep2ZjI_albums.html,"14,167,061","11,045",101,"30,903,161"
726,Steve Aoki,https://kworb.net/spotify/artist/77AiFEVeAVj2ORpC85QVJs_albums.html,"14,164,952","-7,283",216,"21,606,912"
727,Arslan Nizami,https://kworb.net/spotify/artist/5yzqUq3vXrMkmfcOwMY203_albums.html,"14,141,087","-1,111",250,"25,758,828"
728,Armin van Buuren,https://kworb.net/spotify/artist/0SfsnGyD8FpIN4U4WCkBZ5_albums.html,"14,113,819","-32,169",440,"16,859,283"
729,4 Non Blondes,https://kworb.net/spotify/artist/0Je74SitssvJg1w4Ra2EK7_albums.html,"14,101,312","-95,447",617,"15,533,926"
730,ATLXS,https://kworb.net/spotify/artist/5SCDfg1YoEfI5gFtXqEWah_albums.html,"14,092,310","-1,168",318,"22,084,739"
731,John Newman,https://kworb.net/spotify/artist/34v5MVKeQnIo0CWYMbbrPf_albums.html,"14,085,222","-22,066",532,"15,591,878"
732,NewJeans,https://kworb.net/spotify/artist/6HvZYsbFfjnjFrWF950C9d_albums.html,"14,067,867","20,508",160,"26,786,050"
733,Dimitri Vegas & Like Mike,https://kworb.net/spotify/artist/73jBynjsVtofjRpdpRAJGk_albums.html,"14,067,352","-2,281",357,"19,897,730"
734,Electric Light Orchestra,https://kworb.net/spotify/artist/7jefIIksOi1EazgRTfW2Pk_albums.html,"14,064,464","-6,371",522,"16,379,175"
735,Lil Yachty,https://kworb.net/spotify/artist/6icQOAFXDZKsumw3YXyusw_albums.html,"14,056,912","43,999",315,"20,524,026"
736,Bonnie Tyler,https://kworb.net/spotify/artist/0SD4eZCN4Kr0wQk56hCdh2_albums.html,"14,050,167","-22,845",583,"16,047,691"
737,Shaan,https://kworb.net/spotify/artist/5cB4d4jPYjMT326sjihQ4m_albums.html,"14,047,558","-7,976",623,"14,830,772"
738,Bradley Cooper,https://kworb.net/spotify/artist/4VIvfOurcf0vuLRxLkGnIG_albums.html,"14,038,528","-31,388",457,"16,887,959"
739,The Strokes,https://kworb.net/spotify/artist/0epOFNiUfyON9EYx7Tpr6V_albums.html,"14,029,719","9,579",423,"17,607,267"
740,Ella Langley,https://kworb.net/spotify/artist/6BRxQ8cD3eqnrVj6WKDok8_albums.html,"14,020,506","124,766",740,"14,020,506"
741,Harris Jayaraj,https://kworb.net/spotify/artist/29aw5YCdIw2FEXYyAJZI8l_albums.html,"14,014,771","19,430",687,"14,181,025"
742,Abhijeet,https://kworb.net/spotify/artist/2ZRrPOjBIWoKK5rHedLijj_albums.html,"14,007,592","4,803",695,"14,245,998"
743,Silk Sonic,https://kworb.net/spotify/artist/6PvvGcCY2XtUcSRld1Wilr_albums.html,"13,977,516","65,533",373,"15,167,191"
744,Duran Duran,https://kworb.net/spotify/artist/0lZoBs4Pzo7R89JM9lxwoT_albums.html,"13,967,899","-32,213",582,"16,222,434"
745,Camila,https://kworb.net/spotify/artist/2gRP1Ezbtj3qrERnd0XasU_albums.html,"13,964,753","-18,254",508,"15,900,239"
746,Mahalakshmi Iyer,https://kworb.net/spotify/artist/0Yb0T3wUUNiIvHjqnfkbuH_albums.html,"13,936,052","10,198",732,"13,936,052"
747,Gusttavo Lima,https://kworb.net/spotify/artist/7MiDcPa6UiV3In7lIM71IN_albums.html,"13,920,015","34,928",508,"15,115,981"
748,MAGIC!,https://kworb.net/spotify/artist/0DxeaLnv6SyYk2DOqkLO8c_albums.html,"13,915,696","-52,311",549,"14,945,320"
749,Eric Clapton,https://kworb.net/spotify/artist/6PAt558ZEZl0DmdXlnjMgD_albums.html,"13,901,441","-8,657",550,"13,920,529"
750,Ariis,https://kworb.net/spotify/artist/09cKncAQn28NqTUORLMwSR_albums.html,"13,895,528","6,282",374,"20,086,807"
751,Jory Boy,https://kworb.net/spotify/artist/5lFhCi03HDneWzvCxGctrT_albums.html,"13,889,492","5,937",689,"14,312,548"
752,ZÃ© Neto & Cristiano,https://kworb.net/spotify/artist/487N2T9nIPEHrlTZLL3SQs_albums.html,"13,863,884","-16,568",584,"14,701,454"
753,The White Stripes,https://kworb.net/spotify/artist/4F84IBURUo98rz4r61KF70_albums.html,"13,862,506","-1,056",290,"22,483,264"
754,Yebba,https://kworb.net/spotify/artist/1ooV8YZC1KbpEcrmI8WH0F_albums.html,"13,858,310","38,892",584,"14,817,040"
755,Leon Thomas,https://kworb.net/spotify/artist/0nnBZ8FXWjG9wZgM2cpfeb_albums.html,"13,845,942","18,077",507,"16,439,450"
756,DJ Luian,https://kworb.net/spotify/artist/64aJYyrXljOodnUG6jvhRD_albums.html,"13,845,274","-18,038",293,"19,413,064"
757,Ella Fitzgerald,https://kworb.net/spotify/artist/5V0MlUE1Bft0mbLlND7FJz_albums.html,"13,839,162","369,009",191,"28,395,136"
758,Lily Allen,https://kworb.net/spotify/artist/13saZpZnCDWOI9D4IJhp1f_albums.html,"13,827,825","-146,396",627,"15,559,692"
759,Ozzy Osbourne,https://kworb.net/spotify/artist/6ZLTlhejhndI4Rh53vYhrY_albums.html,"13,827,079","15,563",218,"27,871,194"
760,Cage The Elephant,https://kworb.net/spotify/artist/26T3LtbuGT1Fu9m0eRq5X3_albums.html,"13,807,432","-38,211",401,"18,343,382"
761,Olivia Newton-John,https://kworb.net/spotify/artist/4BoRxUdrcgbbq1rxJvvhg9_albums.html,"13,747,527","58,407",548,"15,711,570"
762,Shania Twain,https://kworb.net/spotify/artist/5e4Dhzv426EvQe3aDb64jL_albums.html,"13,734,462","-3,666",352,"17,682,454"
763,j-hope,https://kworb.net/spotify/artist/0b1sIQumIAsNbqAoIClSpy_albums.html,"13,732,886","4,400",640,"14,096,073"
764,La Oreja de Van Gogh,https://kworb.net/spotify/artist/4U7lXyKdSf1JbM1aXvsodC_albums.html,"13,731,688","7,894",462,"17,350,078"
765,The Clash,https://kworb.net/spotify/artist/3RGLhK1IP9jnYFH4BRFJBS_albums.html,"13,723,285","232,596",507,"16,396,253"
766,Jack Johnson,https://kworb.net/spotify/artist/3GBPw9NK25X1Wt2OUvOwY3_albums.html,"13,703,618","36,982",518,"15,485,519"
767,6LACK,https://kworb.net/spotify/artist/4IVAbR2w4JJNJDDRFP3E83_albums.html,"13,702,533","38,039",321,"16,978,376"
768,Starship,https://kworb.net/spotify/artist/0kObWap02DEg9EAJ3PBxzf_albums.html,"13,693,155","-11,090",678,"14,450,952"
769,Yorghaki,https://kworb.net/spotify/artist/4eq1q0o9XPyNq9RG3fNDD1_albums.html,"13,681,495","74,702",399,"19,224,061"
770,Trueno,https://kworb.net/spotify/artist/2x7PC78TmgqpEIjaGAZ0Oz_albums.html,"13,681,440","-24,349",178,"28,176,321"
771,Baby Keem,https://kworb.net/spotify/artist/5SXuuuRpukkTvsLuUknva1_albums.html,"13,666,905","63,545",237,"23,094,570"
772,Kushagra,https://kworb.net/spotify/artist/2IKfr1JgPRXmXKAWwrABc6_albums.html,"13,661,503","25,778",727,"13,834,361"
773,The Smashing Pumpkins,https://kworb.net/spotify/artist/40Yq4vzPs9VNUrIBG5Jr2i_albums.html,"13,653,016","-14,352",659,"14,239,845"
774,Madhubanti Bagchi,https://kworb.net/spotify/artist/4ojkMVHjuDZgDXSJy5qs2h_albums.html,"13,652,444","-28,093",418,"18,065,371"
775,Kreamly,https://kworb.net/spotify/artist/3g9MKjIP9xrMTY5Pbwr6Nk_albums.html,"13,649,146","-19,008",598,"15,470,635"
776,Kishore Kumar,https://kworb.net/spotify/artist/0GF4shudTAFv8ak9eWdd4Y_albums.html,"13,606,366","24,302",732,"13,657,452"
777,Shaarib Toshi,https://kworb.net/spotify/artist/0FJz7XR37hH69traaHLijA_albums.html,"13,577,239","-2,532",686,"14,345,051"
778,Soulja Boy,https://kworb.net/spotify/artist/6GMYJwaziB4ekv1Y6wCDWS_albums.html,"13,571,208","-55,342",662,"14,298,578"
779,Leona Lewis,https://kworb.net/spotify/artist/5lKZWd6HiSCLfnDGrq9RAm_albums.html,"13,568,145","205,138",295,"23,234,916"
780,SYML,https://kworb.net/spotify/artist/6AyATGg7mDgBlZ4N5uNog0_albums.html,"13,568,071","-6,075",464,"14,726,953"
781,Jowell & Randy,https://kworb.net/spotify/artist/4IMAo2UQchVFyPH24PAjUs_albums.html,"13,563,812","3,814",516,"14,167,840"
782,Wizkid,https://kworb.net/spotify/artist/3tVQdUvClmAT7URs9V3rsp_albums.html,"13,541,559","46,504",523,"15,856,494"
783,Shekhar Ravjiani,https://kworb.net/spotify/artist/4xd7mLI7urqrxELaXhAvzw_albums.html,"13,541,029","34,945",392,"15,805,465"
784,Lizzy McAlpine,https://kworb.net/spotify/artist/1GmsPCcpKgF9OhlNXjOsbS_albums.html,"13,533,698","31,437",293,"18,459,665"
785,Bring Me The Horizon,https://kworb.net/spotify/artist/1Ffb6ejR6Fe5IamqA5oRUF_albums.html,"13,529,825","34,515",475,"15,125,559"
786,Los Tigres Del Norte,https://kworb.net/spotify/artist/3hYtANQYrE6pd2PbtEyTIy_albums.html,"13,490,908","14,422",689,"13,923,736"
787,W&W,https://kworb.net/spotify/artist/2rTo8KIkBTFjQS7VvaKYQ4_albums.html,"13,483,496","-12,430",440,"17,304,881"
788,Nadeem Shravan,https://kworb.net/spotify/artist/0xHXoShMJw3xDArjL8IHtt_albums.html,"13,477,422","-5,371",758,"13,594,443"
789,Chrystal,https://kworb.net/spotify/artist/5bQ3wFgekuIMIcWJuxkqLK_albums.html,"13,469,727","77,387",448,"18,638,803"
790,Alleh,https://kworb.net/spotify/artist/3DeOmVSmpv7WknXoo1OS8p_albums.html,"13,462,169","76,517",422,"18,737,516"
791,Jessie Murph,https://kworb.net/spotify/artist/2yLzlEFtIS0Q9UkyBZdQA7_albums.html,"13,450,547","13,205",462,"18,034,844"
792,New West,https://kworb.net/spotify/artist/69bG9tC62d8oTFC9aTTosn_albums.html,"13,447,930","13,144",421,"15,372,580"
793,Meek Mill,https://kworb.net/spotify/artist/20sxb77xiYeusSH8cVdatc_albums.html,"13,447,565","19,182",393,"15,553,179"
794,Rippy Grewal,https://kworb.net/spotify/artist/1RaZAbVB4yopz69N1XlZvj_albums.html,"13,423,832","58,597",794,"13,423,832"
795,Creed,https://kworb.net/spotify/artist/43sZBwHjahUvgbx1WNIkIz_albums.html,"13,412,881","22,473",691,"14,070,157"
796,Raj Shekhar,https://kworb.net/spotify/artist/2DFCHTDIA0t638a4mm37dK_albums.html,"13,404,407","7,071",521,"16,273,475"
797,Cosculluela,https://kworb.net/spotify/artist/00me4Ke1LsvMxt5kydlMyU_albums.html,"13,381,949","-10,101",589,"14,511,934"
798,Mambo Kingz,https://kworb.net/spotify/artist/2T1aUibqR2QC2sINIDQOAK_albums.html,"13,379,211","-17,712",298,"19,318,210"
799,Papa Roach,https://kworb.net/spotify/artist/4RddZ3iHvSpGV4dvATac9X_albums.html,"13,368,287","-17,938",597,"14,775,546"
800,Fifth Harmony,https://kworb.net/spotify/artist/1l8Fu6IkuTP0U5QetQJ5Xt_albums.html,"13,367,395","35,776",539,"16,680,095"
801,Edgardo NuÃ±ez,https://kworb.net/spotify/artist/0mA4dkNGiN4fqTBi2SLlAv_albums.html,"13,358,789","28,315",431,"16,906,197"
802,JosÃ© JosÃ©,https://kworb.net/spotify/artist/4mN0qcMxWX8oToqfDPM5yV_albums.html,"13,351,138",-96,751,"13,624,656"
803,Dimitri Vegas,https://kworb.net/spotify/artist/2HkAI0YrEcgoR8QdaURqhO_albums.html,"13,336,480","-24,625",446,"17,182,026"
804,Mike Posner,https://kworb.net/spotify/artist/2KsP6tYLJlTBvSUxnwlVWa_albums.html,"13,335,906","-16,157",400,"17,945,456"
805,Burl Ives,https://kworb.net/spotify/artist/0MHgLfmQdutffmvWe5XBTN_albums.html,"13,324,881","533,136",130,"32,964,510"
806,Ben E. King,https://kworb.net/spotify/artist/3plJVWt88EqjvtuB4ZDRV3_albums.html,"13,316,277","-18,114",517,"16,608,335"
807,NATTAN,https://kworb.net/spotify/artist/1SXhEXzOTF7YeuQX59m7pT_albums.html,"13,288,258","66,092",560,"15,450,750"
808,Blondie,https://kworb.net/spotify/artist/4tpUmLEVLCGFr93o8hFFIB_albums.html,"13,282,561","15,211",552,"14,488,289"
809,Mario,https://kworb.net/spotify/artist/20s0P9QLxGqKuCsGwFsp7w_albums.html,"13,249,292","-50,185",697,"14,242,674"
810,Louis Armstrong,https://kworb.net/spotify/artist/19eLuQmk9aCobbVDHc6eek_albums.html,"13,247,388","183,206",331,"20,774,856"
811,Addison Rae,https://kworb.net/spotify/artist/4gvjmrtzydbMpyJaXUtwvP_albums.html,"13,237,377","82,191",450,"17,980,039"
812,Manan Bhardwaj,https://kworb.net/spotify/artist/3pQ4aA7dkolyjUAMrVScgh_albums.html,"13,236,998","3,252",247,"24,056,763"
813,Los Enanitos Verdes,https://kworb.net/spotify/artist/4TK1gDgb7QKoPFlzRrBRgR_albums.html,"13,236,868","31,021",543,"15,265,491"
814,Rammstein,https://kworb.net/spotify/artist/6wWVKhxIU2cEi0K81v7HvP_albums.html,"13,226,756","1,819",636,"13,318,281"
815,Asha Bhosle,https://kworb.net/spotify/artist/5as8A4G47Ohu9NSWs3Je8U_albums.html,"13,216,617","24,670",786,"13,216,617"
816,M83,https://kworb.net/spotify/artist/63MQldklfxkjYDoUE4Tppz_albums.html,"13,196,644","30,707",592,"14,083,286"
817,ZÃ© Felipe,https://kworb.net/spotify/artist/7cmuxPnXRJxwuYDHfbD8Eu_albums.html,"13,120,121","118,486",544,"15,297,326"
818,Karthik,https://kworb.net/spotify/artist/0LSPREIgGMZXCuKVel7LVD_albums.html,"13,088,530","-3,098",723,"13,304,580"
819,Selena Gomez & The Scene,https://kworb.net/spotify/artist/6dJeKm76NjfXBNTpHmOhfO_albums.html,"13,086,581","-57,499",525,"13,559,306"
820,Quavo,https://kworb.net/spotify/artist/0VRj0yCOv2FXJNP47XQnx5_albums.html,"13,060,311","6,164",188,"27,599,002"
821,Nadhif Basalamah,https://kworb.net/spotify/artist/6UgERnTHmjk3qXM9x5vzyO_albums.html,"13,050,417","44,142",786,"13,138,331"
822,Los Tucanes De Tijuana,https://kworb.net/spotify/artist/014WIDx7H4BRCHB1faiisK_albums.html,"13,029,565","-12,016",484,"14,566,004"
823,Shenseea,https://kworb.net/spotify/artist/1OFOShsIbhy1l5x73yuVyB_albums.html,"12,988,628","31,085",210,"27,045,924"
824,Busta Rhymes,https://kworb.net/spotify/artist/1YfEcTuGvBQ8xSD1f53UnK_albums.html,"12,962,492","-2,225",599,"13,573,343"
825,Bharath,https://kworb.net/spotify/artist/1zD9gVg8wPOmVfYxTjMHaT_albums.html,"12,916,575","29,794",807,"13,047,598"
826,R. D. Burman,https://kworb.net/spotify/artist/2JSYASbWU5Y0fVpts3Eq7g_albums.html,"12,911,809","-6,503",731,"13,427,060"
827,David Kushner,https://kworb.net/spotify/artist/33NVpKoXjItPwUJTMZIOiY_albums.html,"12,895,209","-5,669",143,"27,928,294"
828,Wicked Movie Cast,https://kworb.net/spotify/artist/3eLZo1bSslvsu0zNhtmMM4_albums.html,"12,894,564","166,756",658,"13,877,384"
829,No Doubt,https://kworb.net/spotify/artist/0cQbJU1aAzvbEmTuljWLlF_albums.html,"12,893,353","-7,119",688,"12,977,167"
830,Nikhita Gandhi,https://kworb.net/spotify/artist/3tPQOjkxO3mrYrrgkTeXgH_albums.html,"12,892,672","-30,960",485,"15,336,893"
831,will.i.am,https://kworb.net/spotify/artist/085pc2PYOi8bGKj0PNjekA_albums.html,"12,886,156","-33,055",566,"14,110,254"
832,Laura Pausini,https://kworb.net/spotify/artist/2e4nwiX8ZCU09LGLOpeqTH_albums.html,"12,879,873","3,932",517,"16,503,545"
833,Kavita Krishnamurthy,https://kworb.net/spotify/artist/6WPmTGeeoymoVlXVtsCwz7_albums.html,"12,860,305","-15,275",798,"12,970,263"
834,Riley Green,https://kworb.net/spotify/artist/2QMsj4XJ7ne2hojxt6v5eb_albums.html,"12,854,629","30,493",743,"13,385,586"
835,Jaideep Sahni,https://kworb.net/spotify/artist/5kPOMQZvgkAEnRZqwn9SYQ_albums.html,"12,853,775","11,620",741,"12,862,040"
836,Morad,https://kworb.net/spotify/artist/4az97MtWmBQ5Db3GfDh9j9_albums.html,"12,846,061","43,965",478,"16,713,544"
837,Zendaya,https://kworb.net/spotify/artist/6sCbFbEjbYepqswM1vWjjs_albums.html,"12,824,706","21,641",496,"15,183,083"
838,Phoebe Bridgers,https://kworb.net/spotify/artist/1r1uxoy19fzMxunt3ONAkG_albums.html,"12,821,683","31,234",706,"13,144,215"
839,DJ Javi26,https://kworb.net/spotify/artist/0JGZRsRtFTQ0ZVBq9b2ZEj_albums.html,"12,816,241","-34,952",753,"13,375,159"
840,The Cardigans,https://kworb.net/spotify/artist/1tqZaCwM57UFKjWoYwMLrw_albums.html,"12,811,226","-7,991",742,"13,388,686"
841,Bailey Zimmerman,https://kworb.net/spotify/artist/3win9vGIxFfBRag9S63wwf_albums.html,"12,787,747","-12,463",516,"16,608,913"
842,ELENA ROSE,https://kworb.net/spotify/artist/0zO8yNnw5GQgutcIyXfGBY_albums.html,"12,777,369","46,222",822,"12,777,369"
843,Rae Sremmurd,https://kworb.net/spotify/artist/7iZtZyCzp3LItcw1wtPI3D_albums.html,"12,746,838","28,289",412,"15,144,345"
844,Snow Patrol,https://kworb.net/spotify/artist/3rIZMv9rysU7JkLzEaC5Jp_albums.html,"12,740,228","-4,336",754,"12,793,218"
845,G. V. Prakash,https://kworb.net/spotify/artist/5VVN3xZw1i2qihfITZlvCZ_albums.html,"12,736,703","-7,158",673,"13,373,840"
846,MOLIY,https://kworb.net/spotify/artist/2hVWBpjLW4Q7fboYz2pVYK_albums.html,"12,718,178","41,149",234,"25,456,317"
847,Aitana,https://kworb.net/spotify/artist/7eLcDZDYHXZCebtQmVFL25_albums.html,"12,712,671","-2,644",411,"15,094,220"
848,Nakama,https://kworb.net/spotify/artist/1kd6WqngBvP0Vthu1sGI0j_albums.html,"12,694,392","-29,811",521,"17,212,585"
849,The Temper Trap,https://kworb.net/spotify/artist/4W48hZAnAHVOC2c8WH8pcq_albums.html,"12,685,151","36,406",573,"15,865,252"
850,Fergie,https://kworb.net/spotify/artist/3r17AfJCCUqC9Lf0OAc73G_albums.html,"12,672,753","-36,315",562,"14,297,921"
851,TLC,https://kworb.net/spotify/artist/0TImkz4nPqjegtVSMZnMRq_albums.html,"12,659,429","-50,310",509,"15,896,784"
852,MEDUZA,https://kworb.net/spotify/artist/0xRXCcSX89eobfrshSVdyu_albums.html,"12,646,869","-16,721",222,"22,148,251"
853,Gente De Zona,https://kworb.net/spotify/artist/2cy1zPcrFcXAJTP0APWewL_albums.html,"12,636,858","2,229",593,"16,074,661"
854,PEDRO SAMPAIO,https://kworb.net/spotify/artist/5wbf52LA6kcaboHSN6NEF1_albums.html,"12,615,432","-7,822",649,"12,766,896"
855,fun.,https://kworb.net/spotify/artist/5nCi3BB41mBaMH9gfr6Su0_albums.html,"12,609,837","-42,475",594,"13,389,730"
856,Yuvan Shankar Raja,https://kworb.net/spotify/artist/6AiX12wXdXFoGJ2vk8zBjy_albums.html,"12,601,506","13,898",663,"13,133,325"
857,America,https://kworb.net/spotify/artist/35U9lQaRWSQISxQAB94Meo_albums.html,"12,586,874","4,305",654,"14,422,796"
858,DFZM,https://kworb.net/spotify/artist/6ndLrsgT3MV5CNxIrW71fw_albums.html,"12,566,699","39,433",359,"20,390,668"
859,Arash,https://kworb.net/spotify/artist/7hQmAXAzWI6D350VTgkKTG_albums.html,"12,560,702","39,339",479,"17,798,006"
860,Clave Especial,https://kworb.net/spotify/artist/0NlNru2YcUz6RbnpYGQz26_albums.html,"12,464,409","-11,791",560,"15,760,396"
861,Skillibeng,https://kworb.net/spotify/artist/5FkUhnHQ0KC63549LHHtst_albums.html,"12,454,525","19,603",237,"25,460,164"
862,Belinda,https://kworb.net/spotify/artist/5LeiVcEnsZcwc133TUhJNW_albums.html,"12,451,436","25,558",585,"14,390,031"
863,Johnny Cash,https://kworb.net/spotify/artist/6kACVPfCOnqzgfEF5ryl0x_albums.html,"12,450,466","34,303",592,"13,632,777"
864,Kim Petras,https://kworb.net/spotify/artist/3Xt3RrJMFv5SZkCfUE8C1J_albums.html,"12,441,811","-42,445",43,"46,551,289"
865,Altamash Faridi,https://kworb.net/spotify/artist/38IHJBGBuaYXHEkIQd4DtF_albums.html,"12,440,240","10,776",530,"13,862,589"
866,Shafqat Amanat Ali,https://kworb.net/spotify/artist/5SuRAj1A9FEHj5NxS86YAm_albums.html,"12,415,122","17,878",686,"14,058,536"
867,Crowded House,https://kworb.net/spotify/artist/7ohlPA8dRBtCf92zaZCaaB_albums.html,"12,413,877","32,866",681,"13,009,112"
868,Thaman S,https://kworb.net/spotify/artist/2FgHPfRprDaylrSRVf1UlN_albums.html,"12,356,238","7,760",591,"14,566,351"
869,Natalia Lafourcade,https://kworb.net/spotify/artist/1hcdI2N1023RvSwLzTtdsp_albums.html,"12,347,154","-32,763",685,"12,900,184"
870,James Blunt,https://kworb.net/spotify/artist/7KMqksf0UMdyA0UCf4R3ux_albums.html,"12,336,466","-29,633",553,"14,529,059"
871,Korn,https://kworb.net/spotify/artist/3RNrq3jvMZxD9ZyoOZbQOD_albums.html,"12,323,279","29,761",683,"12,371,096"
872,Thomas Rhett,https://kworb.net/spotify/artist/6x2LnllRG5uGarZMsD4iO8_albums.html,"12,306,172","13,981",520,"16,346,595"
873,Chris Isaak,https://kworb.net/spotify/artist/7290H8m1Dwt8G7jm1y9CQx_albums.html,"12,303,545","37,384",873,"12,303,545"
874,Cody Johnson,https://kworb.net/spotify/artist/6zLBxLdl60ekBLpawtT63I_albums.html,"12,300,527","37,843",874,"12,300,527"
875,Haze,https://kworb.net/spotify/artist/77iZVjeYoYSl5P0K9mIiUE_albums.html,"12,298,973","13,754",644,"13,425,088"
876,Ice Spice,https://kworb.net/spotify/artist/3LZZPxNDGDFVSIPqf4JuEf_albums.html,"12,296,201","20,727",49,"47,203,544"
877,Manu Chao,https://kworb.net/spotify/artist/6wH6iStAh4KIaWfuhf0NYM_albums.html,"12,290,684",434,523,"17,210,183"
878,Tommy Richman,https://kworb.net/spotify/artist/1WaFQSHVGZQJTbf0BdxdNo_albums.html,"12,278,646","34,912",47,"50,755,802"
879,Audioslave,https://kworb.net/spotify/artist/2ziB7fzrXBoh1HUPS6sVFn_albums.html,"12,269,380","37,030",736,"12,539,107"
880,Indila,https://kworb.net/spotify/artist/0FEJqmeLRzsXj8hgcZaAyB_albums.html,"12,268,733","31,685",813,"12,268,733"
881,Emilia,https://kworb.net/spotify/artist/0AqlFI0tz2DsEoJlKSIiT9_albums.html,"12,223,095","1,716",337,"19,179,139"
882,Brray,https://kworb.net/spotify/artist/1GKIlPFdcewHtpDVCQ8zmJ_albums.html,"12,222,352","14,050",405,"16,966,488"
883,Sai Abhyankkar,https://kworb.net/spotify/artist/5jJrJU7VVmxQQLcLAmmxXc_albums.html,"12,193,427","15,779",883,"12,193,427"
884,Lil Tjay,https://kworb.net/spotify/artist/6jGMq4yGs7aQzuGsMgVgZR_albums.html,"12,178,415","9,880",268,"19,548,091"
885,Nanpa BÃ¡sico,https://kworb.net/spotify/artist/1cUpGtXcSQsovNYEZOQgOG_albums.html,"12,163,552","-11,888",761,"12,996,531"
886,Mc Don Juan,https://kworb.net/spotify/artist/7Lmrb6KcIzfkmgbtokjsAL_albums.html,"12,161,869","33,566",421,"17,278,848"
887,Easykid,https://kworb.net/spotify/artist/4xEDJHMQ8PN1U2pEldwI6O_albums.html,"12,131,740","-94,563",558,"16,609,559"
888,Raim Laode,https://kworb.net/spotify/artist/5LcNPa8f8bRmZqELgoRFkN_albums.html,"12,125,846","55,089",603,"15,047,899"
