artist_name,artist_id,album_title,streams,daily,artist_url
Skepta,2p1fiYHYiXz9qi0JJyxBzN,Ignorance is Bliss,"460,958,466","132,495",https://kworb.net/spotify/artist/2p1fiYHYiXz9qi0JJyxBzN_albums.html
Skepta,2p1fiYHYiXz9qi0JJyxBzN,Man On The Moon III: The Chosen,"236,241,237","22,480",https://kworb.net/spotify/artist/2p1fiYHYiXz9qi0JJyxBzN_albums.html
Skepta,2p1fiYHYiXz9qi0JJyxBzN,USB,"167,857,443","779,130",https://kworb.net/spotify/artist/2p1fiYHYiXz9qi0JJyxBzN_albums.html
Skepta,2p1fiYHYiXz9qi0JJyxBzN,Skepta .. Fred,"163,986,102","733,452",https://kworb.net/spotify/artist/2p1fiYHYiXz9qi0JJyxBzN_albums.html
Skepta,2p1fiYHYiXz9qi0JJyxBzN,MUSIC,"111,231,317","568,941",https://kworb.net/spotify/artist/2p1fiYHYiXz9qi0JJyxBzN_albums.html
Skepta,2p1fiYHYiXz9qi0JJyxBzN,Insomnia,"92,908,882","12,160",https://kworb.net/spotify/artist/2p1fiYHYiXz9qi0JJyxBzN_albums.html
Skepta,2p1fiYHYiXz9qi0JJyxBzN,Vicious EP,"92,304,618","14,417",https://kworb.net/spotify/artist/2p1fiYHYiXz9qi0JJyxBzN_albums.html
Skepta,2p1fiYHYiXz9qi0JJyxBzN,Blacklisted,"86,658,183","31,004",https://kworb.net/spotify/artist/2p1fiYHYiXz9qi0JJyxBzN_albums.html
Skepta,2p1fiYHYiXz9qi0JJyxBzN,Greatest Hits,"81,076,228","36,997",https://kworb.net/spotify/artist/2p1fiYHYiXz9qi0JJyxBzN_albums.html
Bob Dylan,74ASZWbe4lXaubB36ztrGX,^ The Very Best Of,"2,975,891,550","1,301,827",https://kworb.net/spotify/artist/74ASZWbe4lXaubB36ztrGX_albums.html
Bob Dylan,74ASZWbe4lXaubB36ztrGX,^ The Essential Bob Dylan,"2,944,782,887","1,271,478",https://kworb.net/spotify/artist/74ASZWbe4lXaubB36ztrGX_albums.html
Bob Dylan,74ASZWbe4lXaubB36ztrGX,^ Mixing Up The Medicine / A Retrospective,"2,363,841,652","1,049,351",https://kworb.net/spotify/artist/74ASZWbe4lXaubB36ztrGX_albums.html
Bob Dylan,74ASZWbe4lXaubB36ztrGX,^ Un'ora con...,"2,309,618,455","1,065,767",https://kworb.net/spotify/artist/74ASZWbe4lXaubB36ztrGX_albums.html
Bob Dylan,74ASZWbe4lXaubB36ztrGX,^ Bob Dylan's Greatest Hits,"1,377,913,825","454,713",https://kworb.net/spotify/artist/74ASZWbe4lXaubB36ztrGX_albums.html
Bob Dylan,74ASZWbe4lXaubB36ztrGX,^ Greatest Hits Volume 3,"1,262,679,397","703,419",https://kworb.net/spotify/artist/74ASZWbe4lXaubB36ztrGX_albums.html
Bob Dylan,74ASZWbe4lXaubB36ztrGX,^ The Music Which Inspired Girl from the North Country,"1,052,377,375","315,294",https://kworb.net/spotify/artist/74ASZWbe4lXaubB36ztrGX_albums.html
Bob Dylan,74ASZWbe4lXaubB36ztrGX,Pat Garrett & Billy The Kid (Soundtrack From The Motion Picture),"808,681,142","579,202",https://kworb.net/spotify/artist/74ASZWbe4lXaubB36ztrGX_albums.html
Bob Dylan,74ASZWbe4lXaubB36ztrGX,The Freewheelin' Bob Dylan,"622,865,963","249,018",https://kworb.net/spotify/artist/74ASZWbe4lXaubB36ztrGX_albums.html
Bob Dylan,74ASZWbe4lXaubB36ztrGX,^ Make You Feel My Love: 16 Love Songs of Bob Dylan,"581,850,927","183,428",https://kworb.net/spotify/artist/74ASZWbe4lXaubB36ztrGX_albums.html
Nicki Nicole,2UZIAOlrnyZmyzt1nuXr9y,ALMA,"850,812,313","208,072",https://kworb.net/spotify/artist/2UZIAOlrnyZmyzt1nuXr9y_albums.html
Nicki Nicole,2UZIAOlrnyZmyzt1nuXr9y,Parte de MÃ­,"749,994,748","111,910",https://kworb.net/spotify/artist/2UZIAOlrnyZmyzt1nuXr9y_albums.html
Nicki Nicole,2UZIAOlrnyZmyzt1nuXr9y,Atrevido,"678,436,079","180,339",https://kworb.net/spotify/artist/2UZIAOlrnyZmyzt1nuXr9y_albums.html
Nicki Nicole,2UZIAOlrnyZmyzt1nuXr9y,Recuerdos,"516,203,772","97,141",https://kworb.net/spotify/artist/2UZIAOlrnyZmyzt1nuXr9y_albums.html
Nicki Nicole,2UZIAOlrnyZmyzt1nuXr9y,Cumbia del CorazÃ³n,"325,207,330","126,122",https://kworb.net/spotify/artist/2UZIAOlrnyZmyzt1nuXr9y_albums.html
Nicki Nicole,2UZIAOlrnyZmyzt1nuXr9y,alpha,"230,623,374","74,711",https://kworb.net/spotify/artist/2UZIAOlrnyZmyzt1nuXr9y_albums.html
Nicki Nicole,2UZIAOlrnyZmyzt1nuXr9y,NAIKI,"82,804,310","68,001",https://kworb.net/spotify/artist/2UZIAOlrnyZmyzt1nuXr9y_albums.html
Nicki Nicole,2UZIAOlrnyZmyzt1nuXr9y,Nicki Nicole (Live at NPR's Tiny Desk),"12,858,636","3,612",https://kworb.net/spotify/artist/2UZIAOlrnyZmyzt1nuXr9y_albums.html
Lukas Graham,25u4wHJWxCA9vO0CzxAbK7,Lukas Graham (Blue Album),"3,330,103,429","1,162,851",https://kworb.net/spotify/artist/25u4wHJWxCA9vO0CzxAbK7_albums.html
Lukas Graham,25u4wHJWxCA9vO0CzxAbK7,Lukas Graham (Blue Album),"3,200,222,229","1,141,323",https://kworb.net/spotify/artist/25u4wHJWxCA9vO0CzxAbK7_albums.html
Lukas Graham,25u4wHJWxCA9vO0CzxAbK7,3 (The Purple Album) [Edition Deluxe],"1,002,096,276","198,277",https://kworb.net/spotify/artist/25u4wHJWxCA9vO0CzxAbK7_albums.html
Lukas Graham,25u4wHJWxCA9vO0CzxAbK7,3 (The Purple Album),"1,002,022,003","198,264",https://kworb.net/spotify/artist/25u4wHJWxCA9vO0CzxAbK7_albums.html
Lukas Graham,25u4wHJWxCA9vO0CzxAbK7,4 (The Pink Album),"308,750,069","36,471",https://kworb.net/spotify/artist/25u4wHJWxCA9vO0CzxAbK7_albums.html
Lukas Graham,25u4wHJWxCA9vO0CzxAbK7,Lukas Graham (International Version),"221,419,207","35,499",https://kworb.net/spotify/artist/25u4wHJWxCA9vO0CzxAbK7_albums.html
Lukas Graham,25u4wHJWxCA9vO0CzxAbK7,Share That Love,"143,054,324","12,902",https://kworb.net/spotify/artist/25u4wHJWxCA9vO0CzxAbK7_albums.html
Lukas Graham,25u4wHJWxCA9vO0CzxAbK7,Spotify Sessions,"51,627,334","6,164",https://kworb.net/spotify/artist/25u4wHJWxCA9vO0CzxAbK7_albums.html
Lukas Graham,25u4wHJWxCA9vO0CzxAbK7,Most People EP,"38,756,030","3,370",https://kworb.net/spotify/artist/25u4wHJWxCA9vO0CzxAbK7_albums.html
Lukas Graham,25u4wHJWxCA9vO0CzxAbK7,"Jeg vil bare gerne vÃ¦re et godt menneske, men det er ikke let.","16,875,004","15,405",https://kworb.net/spotify/artist/25u4wHJWxCA9vO0CzxAbK7_albums.html
Victor Mendivil,5YqI7p8zYsOpKJtjxYdOce,Tutankamon,"906,093,510","4,968,593",https://kworb.net/spotify/artist/5YqI7p8zYsOpKJtjxYdOce_albums.html
Victor Mendivil,5YqI7p8zYsOpKJtjxYdOce,Mi Vida Mi Muerte,"124,377,651","254,345",https://kworb.net/spotify/artist/5YqI7p8zYsOpKJtjxYdOce_albums.html
Victor Mendivil,5YqI7p8zYsOpKJtjxYdOce,"Rico o Muerto, Vol. 1","86,425,331","300,377",https://kworb.net/spotify/artist/5YqI7p8zYsOpKJtjxYdOce_albums.html
Victor Mendivil,5YqI7p8zYsOpKJtjxYdOce,Porque La Demora,"52,250,721","197,632",https://kworb.net/spotify/artist/5YqI7p8zYsOpKJtjxYdOce_albums.html
SalimâSulaiman,6ohaQzKaXrobAL8paLSaxq,Rab Ne Bana Di Jodi,"563,905,188","373,823",https://kworb.net/spotify/artist/6ohaQzKaXrobAL8paLSaxq_albums.html
SalimâSulaiman,6ohaQzKaXrobAL8paLSaxq,Aaja Nachle,"336,271,852","307,782",https://kworb.net/spotify/artist/6ohaQzKaXrobAL8paLSaxq_albums.html
SalimâSulaiman,6ohaQzKaXrobAL8paLSaxq,Kurbaan (Original Motion Picture Soundtrack [Deluxe Edition]),"150,707,028","97,530",https://kworb.net/spotify/artist/6ohaQzKaXrobAL8paLSaxq_albums.html
SalimâSulaiman,6ohaQzKaXrobAL8paLSaxq,Band Baaja Baaraat,"148,246,874","128,715",https://kworb.net/spotify/artist/6ohaQzKaXrobAL8paLSaxq_albums.html
SalimâSulaiman,6ohaQzKaXrobAL8paLSaxq,Ladies vs Ricky Bahl,"134,704,595","134,644",https://kworb.net/spotify/artist/6ohaQzKaXrobAL8paLSaxq_albums.html
SalimâSulaiman,6ohaQzKaXrobAL8paLSaxq,Heroine (Original Motion Picture Soundtrack),"95,626,359","71,221",https://kworb.net/spotify/artist/6ohaQzKaXrobAL8paLSaxq_albums.html
SalimâSulaiman,6ohaQzKaXrobAL8paLSaxq,Chak De India,"59,578,425","32,755",https://kworb.net/spotify/artist/6ohaQzKaXrobAL8paLSaxq_albums.html
SalimâSulaiman,6ohaQzKaXrobAL8paLSaxq,Kaal (Original Motion Picture Soundtrack),"15,644,304","16,912",https://kworb.net/spotify/artist/6ohaQzKaXrobAL8paLSaxq_albums.html
SalimâSulaiman,6ohaQzKaXrobAL8paLSaxq,Bhoomi 2024,"8,509,662","3,549",https://kworb.net/spotify/artist/6ohaQzKaXrobAL8paLSaxq_albums.html
SalimâSulaiman,6ohaQzKaXrobAL8paLSaxq,Bhoomi 2023,"7,199,269","3,796",https://kworb.net/spotify/artist/6ohaQzKaXrobAL8paLSaxq_albums.html
Foster The People,7gP3bB2nilZXLfPHJhMdvc,Torches X (Deluxe Edition),"3,503,024,026","1,028,087",https://kworb.net/spotify/artist/7gP3bB2nilZXLfPHJhMdvc_albums.html
Foster The People,7gP3bB2nilZXLfPHJhMdvc,Torches,"3,442,724,414","1,014,760",https://kworb.net/spotify/artist/7gP3bB2nilZXLfPHJhMdvc_albums.html
Foster The People,7gP3bB2nilZXLfPHJhMdvc,Sacred Hearts Club,"715,480,293","175,600",https://kworb.net/spotify/artist/7gP3bB2nilZXLfPHJhMdvc_albums.html
Foster The People,7gP3bB2nilZXLfPHJhMdvc,Pick U Up,"376,639,710","108,462",https://kworb.net/spotify/artist/7gP3bB2nilZXLfPHJhMdvc_albums.html
Foster The People,7gP3bB2nilZXLfPHJhMdvc,Supermodel,"359,900,957","57,807",https://kworb.net/spotify/artist/7gP3bB2nilZXLfPHJhMdvc_albums.html
Foster The People,7gP3bB2nilZXLfPHJhMdvc,Supermodel,"359,891,179","57,807",https://kworb.net/spotify/artist/7gP3bB2nilZXLfPHJhMdvc_albums.html
Foster The People,7gP3bB2nilZXLfPHJhMdvc,"In The Darkest Of Nights, Let The Birds Sing","73,739,158","29,228",https://kworb.net/spotify/artist/7gP3bB2nilZXLfPHJhMdvc_albums.html
Foster The People,7gP3bB2nilZXLfPHJhMdvc,Paradise State of Mind,"41,800,781","38,244",https://kworb.net/spotify/artist/7gP3bB2nilZXLfPHJhMdvc_albums.html
Foster The People,7gP3bB2nilZXLfPHJhMdvc,Spotify Sessions - Live From The Village,"8,767,394",434,https://kworb.net/spotify/artist/7gP3bB2nilZXLfPHJhMdvc_albums.html
Kelly Rowland,3AuMNF8rQAKOzjYppFNAoB,^ Playlist: The Very Best Of Kelly Rowland,"1,920,393,487","820,897",https://kworb.net/spotify/artist/3AuMNF8rQAKOzjYppFNAoB_albums.html
Kelly Rowland,3AuMNF8rQAKOzjYppFNAoB,Ms. Kelly,"1,231,347,070","530,218",https://kworb.net/spotify/artist/3AuMNF8rQAKOzjYppFNAoB_albums.html
Kelly Rowland,3AuMNF8rQAKOzjYppFNAoB,Simply Deep,"1,165,946,888","512,480",https://kworb.net/spotify/artist/3AuMNF8rQAKOzjYppFNAoB_albums.html
Kelly Rowland,3AuMNF8rQAKOzjYppFNAoB,Simply Deep,"1,165,725,846","512,435",https://kworb.net/spotify/artist/3AuMNF8rQAKOzjYppFNAoB_albums.html
Kelly Rowland,3AuMNF8rQAKOzjYppFNAoB,Nellyville,"1,125,024,452","503,953",https://kworb.net/spotify/artist/3AuMNF8rQAKOzjYppFNAoB_albums.html
Kelly Rowland,3AuMNF8rQAKOzjYppFNAoB,Here I Am (Int'l Version),"798,237,797","324,669",https://kworb.net/spotify/artist/3AuMNF8rQAKOzjYppFNAoB_albums.html
Kelly Rowland,3AuMNF8rQAKOzjYppFNAoB,One More Love,"743,795,974","296,171",https://kworb.net/spotify/artist/3AuMNF8rQAKOzjYppFNAoB_albums.html
Kelly Rowland,3AuMNF8rQAKOzjYppFNAoB,One Love (Deluxe),"646,699,082","273,041",https://kworb.net/spotify/artist/3AuMNF8rQAKOzjYppFNAoB_albums.html
Kelly Rowland,3AuMNF8rQAKOzjYppFNAoB,^ 50 Hits Dancefloor 2010,"633,490,700","271,171",https://kworb.net/spotify/artist/3AuMNF8rQAKOzjYppFNAoB_albums.html
Kelly Rowland,3AuMNF8rQAKOzjYppFNAoB,Here I Am (Deluxe Version),"449,372,122","192,206",https://kworb.net/spotify/artist/3AuMNF8rQAKOzjYppFNAoB_albums.html
Billy Idol,7lzordPuZEXxwt9aoVZYmG,^ Idolize Yourself: The Very Best Of Billy Idol,"2,024,384,932","1,636,469",https://kworb.net/spotify/artist/7lzordPuZEXxwt9aoVZYmG_albums.html
Billy Idol,7lzordPuZEXxwt9aoVZYmG,^ Greatest Hits,"2,016,718,426","1,637,852",https://kworb.net/spotify/artist/7lzordPuZEXxwt9aoVZYmG_albums.html
Billy Idol,7lzordPuZEXxwt9aoVZYmG,^ Best Of Billy Idol: Idolize Yourself,"1,991,232,073","1,628,597",https://kworb.net/spotify/artist/7lzordPuZEXxwt9aoVZYmG_albums.html
Billy Idol,7lzordPuZEXxwt9aoVZYmG,^ Idolize Yourself: The Very Best Of Billy Idol,"1,991,124,297","1,628,547",https://kworb.net/spotify/artist/7lzordPuZEXxwt9aoVZYmG_albums.html
Billy Idol,7lzordPuZEXxwt9aoVZYmG,^ Best Of,"1,827,874,660","1,542,181",https://kworb.net/spotify/artist/7lzordPuZEXxwt9aoVZYmG_albums.html
Billy Idol,7lzordPuZEXxwt9aoVZYmG,^ Haunted Hits,"1,646,109,850","1,448,336",https://kworb.net/spotify/artist/7lzordPuZEXxwt9aoVZYmG_albums.html
Billy Idol,7lzordPuZEXxwt9aoVZYmG,Rebel Yell (Expanded Edition),"1,300,236,284","1,302,598",https://kworb.net/spotify/artist/7lzordPuZEXxwt9aoVZYmG_albums.html
Billy Idol,7lzordPuZEXxwt9aoVZYmG,Rebel Yell,"1,291,152,811","1,295,644",https://kworb.net/spotify/artist/7lzordPuZEXxwt9aoVZYmG_albums.html
Billy Idol,7lzordPuZEXxwt9aoVZYmG,Vital Idol,"463,708,585","154,726",https://kworb.net/spotify/artist/7lzordPuZEXxwt9aoVZYmG_albums.html
Billy Idol,7lzordPuZEXxwt9aoVZYmG,Billy Idol (Expanded Edition),"453,332,806","208,560",https://kworb.net/spotify/artist/7lzordPuZEXxwt9aoVZYmG_albums.html
CYRIL,11kt6ggsdxvI8MhyeSMKom,From Down Under,"104,472,018","153,026",https://kworb.net/spotify/artist/11kt6ggsdxvI8MhyeSMKom_albums.html
CYRIL,11kt6ggsdxvI8MhyeSMKom,To The World,"31,906,167","113,090",https://kworb.net/spotify/artist/11kt6ggsdxvI8MhyeSMKom_albums.html
CYRIL,11kt6ggsdxvI8MhyeSMKom,To The World (Extended Mix),"599,513","4,457",https://kworb.net/spotify/artist/11kt6ggsdxvI8MhyeSMKom_albums.html
Lenny Kravitz,5gznATMVO85ZcLTkE9ULU7,^ Greatest Hits,"2,340,037,536","1,295,698",https://kworb.net/spotify/artist/5gznATMVO85ZcLTkE9ULU7_albums.html
Lenny Kravitz,5gznATMVO85ZcLTkE9ULU7,^ 5 Album Set,"2,039,940,394","1,139,452",https://kworb.net/spotify/artist/5gznATMVO85ZcLTkE9ULU7_albums.html
Lenny Kravitz,5gznATMVO85ZcLTkE9ULU7,Sony/Ericsson European preload 1,"1,680,495,931","903,789",https://kworb.net/spotify/artist/5gznATMVO85ZcLTkE9ULU7_albums.html
Lenny Kravitz,5gznATMVO85ZcLTkE9ULU7,5,"836,228,104","403,468",https://kworb.net/spotify/artist/5gznATMVO85ZcLTkE9ULU7_albums.html
Lenny Kravitz,5gznATMVO85ZcLTkE9ULU7,5,"670,363,432","350,258",https://kworb.net/spotify/artist/5gznATMVO85ZcLTkE9ULU7_albums.html
Lenny Kravitz,5gznATMVO85ZcLTkE9ULU7,Mama Said (Deluxe),"638,930,516","519,941",https://kworb.net/spotify/artist/5gznATMVO85ZcLTkE9ULU7_albums.html
Lenny Kravitz,5gznATMVO85ZcLTkE9ULU7,Mama Said,"635,921,143","519,181",https://kworb.net/spotify/artist/5gznATMVO85ZcLTkE9ULU7_albums.html
Lenny Kravitz,5gznATMVO85ZcLTkE9ULU7,Are You Gonna Go My Way (20th Anniversary Deluxe Edition),"575,114,831","194,181",https://kworb.net/spotify/artist/5gznATMVO85ZcLTkE9ULU7_albums.html
Lenny Kravitz,5gznATMVO85ZcLTkE9ULU7,Are You Gonna Go My Way,"569,865,644","193,495",https://kworb.net/spotify/artist/5gznATMVO85ZcLTkE9ULU7_albums.html
Lenny Kravitz,5gznATMVO85ZcLTkE9ULU7,^ Rockeando El Nuevo AÃ±o,"184,904,312","111,852",https://kworb.net/spotify/artist/5gznATMVO85ZcLTkE9ULU7_albums.html
Piso 21,4bw2Am3p9ji3mYsXNXtQcd,Los Muchachos Tour 2024 - Setlist,"4,970,714,334","1,801,747",https://kworb.net/spotify/artist/4bw2Am3p9ji3mYsXNXtQcd_albums.html
Piso 21,4bw2Am3p9ji3mYsXNXtQcd,Los muchachos vol. 1,"2,883,006,290","1,106,556",https://kworb.net/spotify/artist/4bw2Am3p9ji3mYsXNXtQcd_albums.html
Piso 21,4bw2Am3p9ji3mYsXNXtQcd,Ubuntu,"2,151,591,550","769,294",https://kworb.net/spotify/artist/4bw2Am3p9ji3mYsXNXtQcd_albums.html
Piso 21,4bw2Am3p9ji3mYsXNXtQcd,El Amor En Los Tiempos Del Perreo,"1,622,561,565","505,159",https://kworb.net/spotify/artist/4bw2Am3p9ji3mYsXNXtQcd_albums.html
Piso 21,4bw2Am3p9ji3mYsXNXtQcd,777,"540,173,044","191,442",https://kworb.net/spotify/artist/4bw2Am3p9ji3mYsXNXtQcd_albums.html
Piso 21,4bw2Am3p9ji3mYsXNXtQcd,Canciones Que Nos Marcaron,"124,502,266","17,808",https://kworb.net/spotify/artist/4bw2Am3p9ji3mYsXNXtQcd_albums.html
Piso 21,4bw2Am3p9ji3mYsXNXtQcd,LOS MUCHACHOS,"60,776,896","14,052",https://kworb.net/spotify/artist/4bw2Am3p9ji3mYsXNXtQcd_albums.html
Piso 21,4bw2Am3p9ji3mYsXNXtQcd,Piso 21,"43,488,473","2,783",https://kworb.net/spotify/artist/4bw2Am3p9ji3mYsXNXtQcd_albums.html
Piso 21,4bw2Am3p9ji3mYsXNXtQcd,2.1,"28,222,243","16,858",https://kworb.net/spotify/artist/4bw2Am3p9ji3mYsXNXtQcd_albums.html
Felix Jaehn,4bL2B6hmLlMWnUEZnorEtG,I,"3,916,480,449","765,537",https://kworb.net/spotify/artist/4bL2B6hmLlMWnUEZnorEtG_albums.html
Felix Jaehn,4bL2B6hmLlMWnUEZnorEtG,Me 4 U: The Remixes,"2,056,385,021","554,236",https://kworb.net/spotify/artist/4bL2B6hmLlMWnUEZnorEtG_albums.html
Felix Jaehn,4bL2B6hmLlMWnUEZnorEtG,BREATHE,"1,732,274,698","154,775",https://kworb.net/spotify/artist/4bL2B6hmLlMWnUEZnorEtG_albums.html
Felix Jaehn,4bL2B6hmLlMWnUEZnorEtG,NAGTTB+,"826,425,870","290,383",https://kworb.net/spotify/artist/4bL2B6hmLlMWnUEZnorEtG_albums.html
Felix Jaehn,4bL2B6hmLlMWnUEZnorEtG,Together,"175,032,080","36,492",https://kworb.net/spotify/artist/4bL2B6hmLlMWnUEZnorEtG_albums.html
Felix Jaehn,4bL2B6hmLlMWnUEZnorEtG,Happy Rave EP,"167,503,656","35,593",https://kworb.net/spotify/artist/4bL2B6hmLlMWnUEZnorEtG_albums.html
Felix Jaehn,4bL2B6hmLlMWnUEZnorEtG,I Remixed,"65,445,244","1,722",https://kworb.net/spotify/artist/4bL2B6hmLlMWnUEZnorEtG_albums.html
Felix Jaehn,4bL2B6hmLlMWnUEZnorEtG,I Remixed,"47,832,538","1,408",https://kworb.net/spotify/artist/4bL2B6hmLlMWnUEZnorEtG_albums.html
Darell,1TtXnWcUs0FCkaZDPGYHdf,SueÃ±os,"753,539,722","114,630",https://kworb.net/spotify/artist/1TtXnWcUs0FCkaZDPGYHdf_albums.html
Darell,1TtXnWcUs0FCkaZDPGYHdf,EVERYBODY GO TO THE DISCOTEK,"421,547,227","103,654",https://kworb.net/spotify/artist/1TtXnWcUs0FCkaZDPGYHdf_albums.html
Darell,1TtXnWcUs0FCkaZDPGYHdf,Darell 2024,"102,876,079","39,569",https://kworb.net/spotify/artist/1TtXnWcUs0FCkaZDPGYHdf_albums.html
Darell,1TtXnWcUs0FCkaZDPGYHdf,La Oscuridad,"99,051,500","44,452",https://kworb.net/spotify/artist/1TtXnWcUs0FCkaZDPGYHdf_albums.html
Darell,1TtXnWcUs0FCkaZDPGYHdf,LVV the Real Rondon,"70,833,276","10,078",https://kworb.net/spotify/artist/1TtXnWcUs0FCkaZDPGYHdf_albums.html
Darell,1TtXnWcUs0FCkaZDPGYHdf,LA PANTERA NEGRA,"51,750,763","23,633",https://kworb.net/spotify/artist/1TtXnWcUs0FCkaZDPGYHdf_albums.html
Darell,1TtXnWcUs0FCkaZDPGYHdf,La Verdadera Vuelta,"46,157,701","18,163",https://kworb.net/spotify/artist/1TtXnWcUs0FCkaZDPGYHdf_albums.html
Ajay-Atul,5fvTHKKzW44A9867nPDocM,Agneepath (Original Motion Picture Soundtrack),"415,229,743","382,692",https://kworb.net/spotify/artist/5fvTHKKzW44A9867nPDocM_albums.html
Ajay-Atul,5fvTHKKzW44A9867nPDocM,Brothers (Original Motion Picture Soundtrack),"176,672,806","128,143",https://kworb.net/spotify/artist/5fvTHKKzW44A9867nPDocM_albums.html
Ajay-Atul,5fvTHKKzW44A9867nPDocM,Ved (Original Motion Picture Soundtrack),"76,967,790","60,808",https://kworb.net/spotify/artist/5fvTHKKzW44A9867nPDocM_albums.html
Ajay-Atul,5fvTHKKzW44A9867nPDocM,Adipurush (TELUGU),"52,873,800","16,539",https://kworb.net/spotify/artist/5fvTHKKzW44A9867nPDocM_albums.html
Ajay-Atul,5fvTHKKzW44A9867nPDocM,Jogwa (Original Motion Picture Soundtrack),"49,729,221","66,433",https://kworb.net/spotify/artist/5fvTHKKzW44A9867nPDocM_albums.html
Ajay-Atul,5fvTHKKzW44A9867nPDocM,Ganesha Symphonic Chants Experience,"44,031,089","31,867",https://kworb.net/spotify/artist/5fvTHKKzW44A9867nPDocM_albums.html
Ajay-Atul,5fvTHKKzW44A9867nPDocM,^ Best Of Ajay Atul,"43,029,285","41,243",https://kworb.net/spotify/artist/5fvTHKKzW44A9867nPDocM_albums.html
Ajay-Atul,5fvTHKKzW44A9867nPDocM,Chandramukhi,"41,798,613","25,186",https://kworb.net/spotify/artist/5fvTHKKzW44A9867nPDocM_albums.html
Ajay-Atul,5fvTHKKzW44A9867nPDocM,Maharashtra Shaheer,"40,199,388","46,075",https://kworb.net/spotify/artist/5fvTHKKzW44A9867nPDocM_albums.html
Ajay-Atul,5fvTHKKzW44A9867nPDocM,^ Ganeshaaya Dheemahi,"36,940,859","25,427",https://kworb.net/spotify/artist/5fvTHKKzW44A9867nPDocM_albums.html
*NSYNC,6Ff53KvcvAj5U7Z1vojB5o,^ The Essential *NSYNC,"2,311,284,167","922,156",https://kworb.net/spotify/artist/6Ff53KvcvAj5U7Z1vojB5o_albums.html
*NSYNC,6Ff53KvcvAj5U7Z1vojB5o,^ Greatest Hits,"2,223,435,234","902,028",https://kworb.net/spotify/artist/6Ff53KvcvAj5U7Z1vojB5o_albums.html
*NSYNC,6Ff53KvcvAj5U7Z1vojB5o,^ The Collection,"2,212,875,351","891,243",https://kworb.net/spotify/artist/6Ff53KvcvAj5U7Z1vojB5o_albums.html
*NSYNC,6Ff53KvcvAj5U7Z1vojB5o,^ Greatest Hits,"2,190,757,936","886,358",https://kworb.net/spotify/artist/6Ff53KvcvAj5U7Z1vojB5o_albums.html
*NSYNC,6Ff53KvcvAj5U7Z1vojB5o,No Strings Attached,"1,965,154,434","800,442",https://kworb.net/spotify/artist/6Ff53KvcvAj5U7Z1vojB5o_albums.html
*NSYNC,6Ff53KvcvAj5U7Z1vojB5o,No Strings Attached,"1,952,147,256","795,342",https://kworb.net/spotify/artist/6Ff53KvcvAj5U7Z1vojB5o_albums.html
*NSYNC,6Ff53KvcvAj5U7Z1vojB5o,'N Sync UK Version,"582,232,551","181,899",https://kworb.net/spotify/artist/6Ff53KvcvAj5U7Z1vojB5o_albums.html
*NSYNC,6Ff53KvcvAj5U7Z1vojB5o,'N Sync,"533,067,143","172,690",https://kworb.net/spotify/artist/6Ff53KvcvAj5U7Z1vojB5o_albums.html
*NSYNC,6Ff53KvcvAj5U7Z1vojB5o,The Winter Album,"416,963,941","656,554",https://kworb.net/spotify/artist/6Ff53KvcvAj5U7Z1vojB5o_albums.html
*NSYNC,6Ff53KvcvAj5U7Z1vojB5o,The Meaning Of Christmas,"403,289,666","711,495",https://kworb.net/spotify/artist/6Ff53KvcvAj5U7Z1vojB5o_albums.html
Divya Kumar,0NErdIJtuKBjtxKmlqaWdj,Stree 2 (Original Motion Picture Soundtrack),"486,348,409","517,133",https://kworb.net/spotify/artist/0NErdIJtuKBjtxKmlqaWdj_albums.html
Divya Kumar,0NErdIJtuKBjtxKmlqaWdj,ABCD 2 (Original Motion Picture Soundtrack),"193,525,987","273,619",https://kworb.net/spotify/artist/0NErdIJtuKBjtxKmlqaWdj_albums.html
Divya Kumar,0NErdIJtuKBjtxKmlqaWdj,Stree,"159,198,618","128,792",https://kworb.net/spotify/artist/0NErdIJtuKBjtxKmlqaWdj_albums.html
Divya Kumar,0NErdIJtuKBjtxKmlqaWdj,Celebrate Kai Po Che (Original Motion Picture Soundtrack),"77,647,318","81,886",https://kworb.net/spotify/artist/0NErdIJtuKBjtxKmlqaWdj_albums.html
Divya Kumar,0NErdIJtuKBjtxKmlqaWdj,Badlapur (Original Motion Picture Soundtrack),"37,008,275","34,597",https://kworb.net/spotify/artist/0NErdIJtuKBjtxKmlqaWdj_albums.html
Divya Kumar,0NErdIJtuKBjtxKmlqaWdj,^ 52 Non Stop Dilbar Dilbar Remix,"34,186,024","6,783",https://kworb.net/spotify/artist/0NErdIJtuKBjtxKmlqaWdj_albums.html
Divya Kumar,0NErdIJtuKBjtxKmlqaWdj,Baahubali - The Beginning (Original Motion Picture Soundtrack),"27,045,338","32,550",https://kworb.net/spotify/artist/0NErdIJtuKBjtxKmlqaWdj_albums.html
Divya Kumar,0NErdIJtuKBjtxKmlqaWdj,Bhaag Milkha Bhaag (Original Motion Picture Soundtrack),"21,183,865","23,122",https://kworb.net/spotify/artist/0NErdIJtuKBjtxKmlqaWdj_albums.html
Divya Kumar,0NErdIJtuKBjtxKmlqaWdj,MCA,"13,704,922","8,551",https://kworb.net/spotify/artist/0NErdIJtuKBjtxKmlqaWdj_albums.html
