rank,artist_name,artist_url,listeners,daily_change,peak_rank,peak_listeners
37,Elton John,https://kworb.net/spotify/artist/3PhoLpVuITZKcymswpck5b_albums.html,"56,010,700","1,020,816",16,"72,669,137"
38,Tate McRae,https://kworb.net/spotify/artist/45dkTj5sMRSjrmBSBeiHym_albums.html,"54,953,881","-83,728",26,"59,945,963"
39,Queen,https://kworb.net/spotify/artist/1dfeR4HaWDbWqFHLkxsg1d_albums.html,"54,571,741","685,468",29,"64,087,998"
40,KPop Demon Hunters Cast,https://kworb.net/spotify/artist/7mW7Tv7NvywKKXqafZo0Lc_albums.html,"54,469,398","-336,705",30,"61,126,674"
41,Arctic Monkeys,https://kworb.net/spotify/artist/7Ln80lUS6He07XvHI8qqHH_albums.html,"54,222,007","31,129",36,"56,618,863"
42,sombr,https://kworb.net/spotify/artist/4G9NDjRyZFDlJKMRL8hx3S_albums.html,"53,687,300","-180,129",29,"59,821,549"
43,Linkin Park,https://kworb.net/spotify/artist/6XyY86QOPPrYVGvF9ch6wz_albums.html,"52,920,348","-26,686",29,"60,369,972"
44,BeyoncÃ©,https://kworb.net/spotify/artist/6vWDO969PvNqNYHIOW5v0m_albums.html,"52,757,747","-94,272",6,"78,122,541"
45,Black Eyed Peas,https://kworb.net/spotify/artist/1yxSLGMDHlW21z4YXirZDS_albums.html,"52,680,903","-30,599",28,"61,377,432"
46,Sam Smith,https://kworb.net/spotify/artist/2wY79sveU1sp5g7SokKOiI_albums.html,"52,653,491","174,365",7,"73,972,799"
47,Miley Cyrus,https://kworb.net/spotify/artist/5YGY8feqx7naU7z4HrwZM6_albums.html,"51,112,261","-38,535",2,"84,140,935"
48,Shreya Ghoshal,https://kworb.net/spotify/artist/0oOet2f43PA68X5RxKobEy_albums.html,"50,976,898","41,269",48,"51,017,272"
49,Alex Warren,https://kworb.net/spotify/artist/0fTSzq9jAh4c36UVb4V7CB_albums.html,"50,920,682","-53,861",35,"55,736,704"
50,Olivia Dean,https://kworb.net/spotify/artist/00x1fYSGhdqScXBRpSj3DW_albums.html,"50,812,129","447,062",50,"50,812,129"
51,Khalid,https://kworb.net/spotify/artist/6LuN9FCkKOj5PcnpouEgny_albums.html,"50,756,644","25,981",28,"55,253,946"
52,Arijit Singh,https://kworb.net/spotify/artist/4YRxDV8wJFPHPTeXepOstw_albums.html,"50,752,291","44,002",52,"50,876,999"
53,Future,https://kworb.net/spotify/artist/1RyvyyTE3xzB2ZywiAwp0i_albums.html,"50,720,386","-29,492",22,"65,628,348"
54,The Neighbourhood,https://kworb.net/spotify/artist/77SW9BnxLY8rJ0RciFqkHh_albums.html,"50,713,143","29,871",53,"50,960,590"
55,Rauw Alejandro,https://kworb.net/spotify/artist/1mcTU81TzQhprhouKaTkpq_albums.html,"50,648,857","-29,972",34,"55,799,543"
56,Halsey,https://kworb.net/spotify/artist/26VFTg2z8YR0cCuwLzESi2_albums.html,"50,261,963","110,642",48,"50,611,093"
57,EJAE,https://kworb.net/spotify/artist/0RMJOzHDhAKY1o2j0W0vxY_albums.html,"49,511,367","-278,947",39,"55,600,304"
58,REI AMI,https://kworb.net/spotify/artist/6U1dV7aL68N7Gb0Naq34V5_albums.html,"49,208,927","-293,176",41,"55,202,504"
59,Marshmello,https://kworb.net/spotify/artist/64KEffDW9EtZ1y2vBYgq8T_albums.html,"49,156,294","-38,477",11,"68,947,085"
60,RAYE,https://kworb.net/spotify/artist/5KKpBU5eC2tJDzf0wmlRp2_albums.html,"48,727,692","174,092",60,"48,727,692"
61,HUNTR/X,https://kworb.net/spotify/artist/2yNNYQBChuox9A5Ka93BIn_albums.html,"48,584,577","-297,012",42,"54,529,976"
62,Sean Paul,https://kworb.net/spotify/artist/3Isy6kedDrgPYoTS1dazA9_albums.html,"48,503,736","-20,592",48,"50,313,773"
63,KAROL G,https://kworb.net/spotify/artist/790FomKkXshlbRYZFtlgla_albums.html,"48,280,898","-26,989",21,"63,139,763"
64,Teddy Swims,https://kworb.net/spotify/artist/33qOK5uJ8AR2xuQQAhHump_albums.html,"48,276,110","69,948",44,"51,616,484"
65,AUDREY NUNA,https://kworb.net/spotify/artist/0Wwji82sLA0Hcvtuak3omb_albums.html,"48,271,376","-301,254",43,"54,291,080"
66,Britney Spears,https://kworb.net/spotify/artist/26dSoYclwsYLMAKD3tpOr4_albums.html,"48,110,886","389,008",48,"54,776,119"
67,Ozuna,https://kworb.net/spotify/artist/1i8SpTcr7yvPOmcqrbnVXY_albums.html,"47,700,539","17,495",40,"51,532,028"
68,Pritam,https://kworb.net/spotify/artist/1wRPtKGflJrBx9BmLsSwlU_albums.html,"47,560,059","-6,519",65,"48,088,116"
69,Lil Wayne,https://kworb.net/spotify/artist/55Aa2cqylxrFIXC767Z865_albums.html,"47,361,867","-68,615",43,"52,904,090"
70,The Chainsmokers,https://kworb.net/spotify/artist/69GGBxA162lTqCwzJG5jLp_albums.html,"47,325,155","79,257",44,"52,157,060"
71,Justin Timberlake,https://kworb.net/spotify/artist/31TPClRtHm23RisEBtV3X7_albums.html,"47,075,464","-75,958",57,"49,088,703"
72,Shawn Mendes,https://kworb.net/spotify/artist/7n2wHs1TKAczGzO7Dd2rGr_albums.html,"47,035,906","93,890",45,"49,285,295"
73,Benson Boone,https://kworb.net/spotify/artist/22wbnEMDvgVIAGdFeek6ET_albums.html,"46,658,937","-160,139",31,"60,310,612"
74,OneRepublic,https://kworb.net/spotify/artist/5Pwc4xIPtQLFEnJriah9YJ_albums.html,"46,636,700","42,273",23,"64,167,172"
75,Fleetwood Mac,https://kworb.net/spotify/artist/08GQAI4eElDnROBrJRGE0X_albums.html,"46,617,605","-55,271",50,"50,975,096"
76,Olivia Rodrigo,https://kworb.net/spotify/artist/1McMsnEElThX1knmY4oliG_albums.html,"46,402,454","-8,875",18,"64,128,148"
77,Playboi Carti,https://kworb.net/spotify/artist/699OTQXzgjhIYAHMy9RyPD_albums.html,"46,130,834","-81,160",27,"62,424,456"
78,"Tyler, The Creator",https://kworb.net/spotify/artist/4V8LLVI7PbaPR0K2TGSxFF_albums.html,"45,927,066","-75,383",43,"52,930,766"
79,DJ Snake,https://kworb.net/spotify/artist/540vIaP2JwjQb9dm3aArA4_albums.html,"45,917,322","118,251",73,"45,917,322"
80,A.R. Rahman,https://kworb.net/spotify/artist/1mYsTxnqsietFxj1OgoGbG_albums.html,"45,824,264","108,622",80,"45,824,264"
81,Charlie Puth,https://kworb.net/spotify/artist/6VuMaDnrHyPL1p4EHjYLi7_albums.html,"45,618,487","-5,321",58,"46,759,626"
82,Nicki Minaj,https://kworb.net/spotify/artist/0hCNtLu0JehylgoiP8L4Gh_albums.html,"45,450,969","-49,652",18,"65,680,733"
83,Radiohead,https://kworb.net/spotify/artist/4Z8W4fKeB5YxbusRsdQVPb_albums.html,"45,311,174","38,226",76,"45,432,335"
84,Harry Styles,https://kworb.net/spotify/artist/6KImCVD70vtIoJWnq6nGn3_albums.html,"44,580,011","-66,503",13,"66,411,599"
85,Camila Cabello,https://kworb.net/spotify/artist/4nDoRrQiYLoBzwC5BhVJzF_albums.html,"44,345,046","43,572",57,"48,263,505"
86,Ne-Yo,https://kworb.net/spotify/artist/21E3waRsmPlU7jZsS13rcj_albums.html,"43,579,819","-128,726",74,"44,757,663"
87,USHER,https://kworb.net/spotify/artist/23zg3TcAtWQy7J6upgbUnj_albums.html,"43,286,866","-204,728",47,"51,216,038"
88,Ellie Goulding,https://kworb.net/spotify/artist/0X2BH1fck6amBIoJhDVmmJ_albums.html,"43,070,687","62,578",51,"45,626,754"
89,50 Cent,https://kworb.net/spotify/artist/3q7HBObVc0L8jNeTe5Gofh_albums.html,"42,887,776","74,612",79,"42,983,530"
90,Don Omar,https://kworb.net/spotify/artist/33ScadVnbm2X8kkUqOkC6Z_albums.html,"42,195,090","-26,337",82,"42,498,390"
91,Metro Boomin,https://kworb.net/spotify/artist/0iEtIxbK0KxaSlF7G42ZOp_albums.html,"42,191,828","-62,202",17,"64,728,517"
92,One Direction,https://kworb.net/spotify/artist/4AK6F7OLvEQ5QYCBNiQWHq_albums.html,"42,135,590","-104,165",26,"61,154,815"
93,Maluma,https://kworb.net/spotify/artist/1r4hJ1h58CWwUQe3MxPuau_albums.html,"42,130,240","48,694",56,"47,177,187"
94,Red Hot Chili Peppers,https://kworb.net/spotify/artist/0L8ExT028jH3ddEcZwqJJ5_albums.html,"41,767,803","-12,688",80,"42,593,962"
95,JENNIE,https://kworb.net/spotify/artist/250b0Wlc5Vk0CoUsaCY84M_albums.html,"41,687,199",477,42,"51,284,235"
96,Hozier,https://kworb.net/spotify/artist/2FXC3k01G6Gw61bmprjgqS_albums.html,"41,678,780","-89,323",32,"57,616,097"
97,Tame Impala,https://kworb.net/spotify/artist/5INjqkS1o8h1imAzPqGZBb_albums.html,"41,603,843","-129,734",86,"43,511,404"
98,Farruko,https://kworb.net/spotify/artist/329e4yvIujISKGKz1BZZbO_albums.html,"41,442,215","-54,957",64,"41,678,122"
99,Selena Gomez,https://kworb.net/spotify/artist/0C8ZW7ezQVs4URX5aX7Kqx_albums.html,"41,233,679","-67,649",22,"58,879,269"
100,21 Savage,https://kworb.net/spotify/artist/1URnnhqYAYcrqrcwql10ft_albums.html,"40,472,325","-69,274",17,"66,771,445"
101,JAY-Z,https://kworb.net/spotify/artist/3nFkdlSjzX9mRTtwJOzDYB_albums.html,"39,968,379","-11,084",66,"40,138,386"
102,Gorillaz,https://kworb.net/spotify/artist/3AA28KZvwAUcZuOKwyblJQ_albums.html,"39,945,095","-110,704",54,"42,877,228"
103,ROSALÃA,https://kworb.net/spotify/artist/7ltDVBr6mKbRvohxheJ9h1_albums.html,"39,826,909","-5,712",47,"46,715,627"
104,Peso Pluma,https://kworb.net/spotify/artist/12GqGscKJx3aE4t07u7eVZ_albums.html,"39,795,332","33,082",27,"59,429,724"
105,The Police,https://kworb.net/spotify/artist/5NGO30tJxFlKixkPSgXcFE_albums.html,"39,572,950","269,386",105,"39,572,950"
106,Fuerza Regida,https://kworb.net/spotify/artist/0ys2OFYzWYB5hRDLCsBqxt_albums.html,"39,520,136","-54,105",102,"39,574,241"
107,Madonna,https://kworb.net/spotify/artist/6tbjWDEIzxoDsBA1FuhfPW_albums.html,"39,500,610","35,170",50,"48,192,778"
108,Daniel Caesar,https://kworb.net/spotify/artist/20wkVLutqVOYrc0kxFs7rA_albums.html,"39,463,005","80,949",69,"44,105,561"
109,Don Toliver,https://kworb.net/spotify/artist/4Gso3d4CscCijv0lmajZWs_albums.html,"38,803,211","-39,551",79,"42,762,039"
110,Wiz Khalifa,https://kworb.net/spotify/artist/137W8MRPWKqSmrBGDBFSop_albums.html,"38,774,120","-63,877",78,"43,003,656"
111,Kesha,https://kworb.net/spotify/artist/6LqNN22kT3074XbTVUrhzX_albums.html,"38,520,806","-149,245",56,"51,088,856"
112,The Kid LAROI,https://kworb.net/spotify/artist/2tIP7SsRs7vjIcLrU85W8J_albums.html,"38,123,148","-77,318",50,"46,982,806"
113,Michael BublÃ©,https://kworb.net/spotify/artist/1GxkXlMwML1oSg5eLPiAz3_albums.html,"38,043,805","1,995,924",13,"73,651,203"
114,Akon,https://kworb.net/spotify/artist/0z4gvV4rjIZ9wHck67ucSV_albums.html,"37,415,647","21,792",113,"37,468,879"
115,Anuel AA,https://kworb.net/spotify/artist/2R21vXR83lH98kGeO99Y66_albums.html,"37,275,080","4,097",83,"37,395,784"
116,Flo Rida,https://kworb.net/spotify/artist/0jnsk9HBra6NMjO2oANoPY_albums.html,"37,018,848","-126,300",88,"40,806,713"
117,Sachin-Jigar,https://kworb.net/spotify/artist/1mBydYMVBECdDmMfE2sEUO_albums.html,"36,832,069","-14,661",115,"37,050,005"
118,ABBA,https://kworb.net/spotify/artist/0LcJLqbBmaGUft1e9Mm8HV_albums.html,"36,719,099","175,303",105,"36,719,099"
119,Wham!,https://kworb.net/spotify/artist/5lpH0xAS4fVfLkACg9DAuM_albums.html,"36,650,059","2,078,222",13,"81,641,878"
120,The Goo Goo Dolls,https://kworb.net/spotify/artist/2sil8z5kiy4r76CRTXxBCA_albums.html,"36,455,403","-51,767",105,"38,486,480"
121,Kelly Clarkson,https://kworb.net/spotify/artist/3BmGtnKgCSGYIUhmivXKWX_albums.html,"36,202,265","1,544,529",29,"64,847,712"
122,Green Day,https://kworb.net/spotify/artist/7oPftvlwr6VrsViSDV7fJY_albums.html,"36,065,383","-55,279",96,"38,399,475"
123,Nirvana,https://kworb.net/spotify/artist/6olE6TJLqED3rqDCT0FyPh_albums.html,"36,023,682","20,140",122,"36,088,601"
124,Myke Towers,https://kworb.net/spotify/artist/7iK8PXO48WeuP03g8YR51W_albums.html,"35,968,948","-19,424",48,"47,235,005"
125,Chappell Roan,https://kworb.net/spotify/artist/7GlBOeep6PqTfFi59PTUUN_albums.html,"35,943,892","-119,766",59,"47,355,595"
126,AC/DC,https://kworb.net/spotify/artist/711MCceyCBcFnzjGY4Q7Un_albums.html,"35,931,723","-60,887",77,"40,609,655"
127,Alicia Keys,https://kworb.net/spotify/artist/3DiDSECUqqY1AuBP8qtaIa_albums.html,"35,816,824","37,113",101,"36,467,650"
128,Cigarettes After Sex,https://kworb.net/spotify/artist/1QAJqy2dA3ihHBFIHRphZj_albums.html,"35,742,303","23,380",126,"35,742,303"
129,Feid,https://kworb.net/spotify/artist/2LRoIwlKmHjgvigdNGBHNo_albums.html,"35,712,987","-39,700",53,"46,407,503"
130,Guns N' Roses,https://kworb.net/spotify/artist/3qm84nBOXUEQ2vnTfUTTFC_albums.html,"35,620,327","37,408",117,"36,387,862"
131,Twenty One Pilots,https://kworb.net/spotify/artist/3YQKmKGau1PzlVlkL1iodx_albums.html,"35,580,273","92,604",116,"35,723,702"
132,Diplo,https://kworb.net/spotify/artist/5fMUXHkw8R8eOP2RNVYEZX_albums.html,"35,450,104","-85,681",95,"35,979,312"
133,Avicii,https://kworb.net/spotify/artist/1vCWHaC5f2uS3yhpwWbIA6_albums.html,"35,446,211","16,679",68,"43,468,577"
134,James Arthur,https://kworb.net/spotify/artist/4IWBUUAFIplrNtaOHcJPRM_albums.html,"35,428,280","-31,019",69,"40,276,141"
135,Gracie Abrams,https://kworb.net/spotify/artist/4tuJ0bMpJh08umKkEXKUI5_albums.html,"35,345,732","-42,085",43,"51,497,815"
136,The MarÃ­as,https://kworb.net/spotify/artist/2sSGPbdZJkaSE2AbcGOACx_albums.html,"35,283,318","-67,147",106,"37,229,305"
137,Grupo Frontera,https://kworb.net/spotify/artist/6XkjpgcEsYab502Vr1bBeW_albums.html,"35,048,598","-19,904",64,"39,234,817"
138,A$AP Rocky,https://kworb.net/spotify/artist/13ubrt8QOOCPljQ2FL1Kca_albums.html,"35,024,946","-19,578",91,"38,527,146"
139,Romeo Santos,https://kworb.net/spotify/artist/5lwmRuXgjX8xIwlnauTZIP_albums.html,"34,986,274","278,617",97,"37,325,349"
140,Disney,https://kworb.net/spotify/artist/3xvaSlT4xsyk6lY1ESOspO_albums.html,"34,978,352","184,970",121,"36,054,080"
141,Frank Ocean,https://kworb.net/spotify/artist/2h93pZq0e7k5yf4dywlkpM_albums.html,"34,919,878",-550,96,"37,385,637"
142,Frank Sinatra,https://kworb.net/spotify/artist/1Mxqyy3pSjf8kZZL4QVxS0_albums.html,"34,802,979","1,488,348",33,"61,802,582"
143,TiÃ«sto,https://kworb.net/spotify/artist/2o5jDhtHVPhrJdv3cEQ99Z_albums.html,"34,771,650","-89,435",38,"53,621,311"
144,Ty Dolla $ign,https://kworb.net/spotify/artist/7c0XG5cIJTrrAgEC3ULPiq_albums.html,"34,506,473","-60,991",40,"52,532,512"
145,Swae Lee,https://kworb.net/spotify/artist/1zNqQNIdeOUZHb8zbZRFMX_albums.html,"34,455,031","-3,499",51,"47,431,521"
146,BeÃ©le,https://kworb.net/spotify/artist/7a0XAaPaK2aDSqa8p3QnC7_albums.html,"34,417,552","-72,685",94,"39,921,365"
147,Nicky Jam,https://kworb.net/spotify/artist/1SupJlEpv7RS2tPNRaHViT_albums.html,"34,298,292","-2,569",110,"37,547,038"
148,Anitta,https://kworb.net/spotify/artist/7FNnA9vBm6EKceENgCGRMb_albums.html,"33,779,833","-20,178",99,"45,678,504"
149,Ovy On The Drums,https://kworb.net/spotify/artist/3m5qlPf2OkihLz3dRYnkPA_albums.html,"33,741,798","-33,507",99,"38,983,123"
150,Kali Uchis,https://kworb.net/spotify/artist/1U1el3k54VvEUzo3ybLPlM_albums.html,"33,649,599","22,756",49,"48,511,206"
151,KATSEYE,https://kworb.net/spotify/artist/3c0gDdb9lhnHGFtP4prQpn_albums.html,"33,608,808","-97,005",145,"34,058,050"
152,Gunna,https://kworb.net/spotify/artist/2hlmm7s2ICUX0LVIhVFlZQ_albums.html,"33,565,187","-45,411",65,"43,236,433"
153,Zara Larsson,https://kworb.net/spotify/artist/1Xylc3o4UrD53lo9CvFvVg_albums.html,"33,408,097","206,065",153,"33,408,097"
154,The Beatles,https://kworb.net/spotify/artist/3WrFJ7ztbogyGnTHbHJFl2_albums.html,"33,366,982","12,321",78,"37,399,629"
155,Nelly Furtado,https://kworb.net/spotify/artist/2jw70GZXlAI8QzWeY2bgRc_albums.html,"33,306,836","-104,439",141,"34,576,866"
156,Amitabh Bhattacharya,https://kworb.net/spotify/artist/2fMqTqiTxUDlmcOEPaQSsx_albums.html,"33,274,656","-76,749",141,"34,328,791"
157,XXXTENTACION,https://kworb.net/spotify/artist/15UsOTVnJzReFVN1VCnxy4_albums.html,"33,269,006","-44,844",67,"42,898,057"
158,Tom Odell,https://kworb.net/spotify/artist/2txHhyCwHjUEpJjWrEyqyX_albums.html,"33,170,717","-25,644",87,"38,447,142"
159,Lord Huron,https://kworb.net/spotify/artist/6ltzsmQQbmdoHHbLZ4ZN25_albums.html,"33,134,395","-27,650",140,"34,820,218"
160,Tanishk Bagchi,https://kworb.net/spotify/artist/4f7KfxeHq9BiylGmyXepGt_albums.html,"33,116,864","-79,399",106,"38,964,620"
161,Udit Narayan,https://kworb.net/spotify/artist/70B80Lwx2sxti0M1Ng9e8K_albums.html,"33,094,573","11,148",154,"33,534,705"
162,Manuel Turizo,https://kworb.net/spotify/artist/0tmwSHipWxN12fsoLcFU3B_albums.html,"33,041,455","19,804",66,"39,587,171"
163,Billy Joel,https://kworb.net/spotify/artist/6zFYqv1mOsgBRQbae3JJ9e_albums.html,"33,014,909","50,191",132,"33,406,304"
164,Irshad Kamil,https://kworb.net/spotify/artist/3GdSQUH1BRtl9UrrtuwJlP_albums.html,"32,970,176","33,204",110,"38,606,762"
165,Morgan Wallen,https://kworb.net/spotify/artist/4oUHIQIBe0LHzYfvXNW4QM_albums.html,"32,927,464","-67,004",59,"46,385,773"
166,Tinashe,https://kworb.net/spotify/artist/0NIIxcxNHmOoyBx03SfTCD_albums.html,"32,896,188","-67,615",152,"33,579,056"
167,Bizarrap,https://kworb.net/spotify/artist/716NhGYqD1jl2wI1Qkgq36_albums.html,"32,892,435","174,728",28,"54,300,662"
168,J. Cole,https://kworb.net/spotify/artist/6l3HvQ5sa6mXTsMTB19rO5_albums.html,"32,874,899",-754,45,"48,760,887"
169,Lewis Capaldi,https://kworb.net/spotify/artist/4GNC7GD6oZMSxPGyXy4MNB_albums.html,"32,582,883","-66,229",66,"37,776,153"
170,P!nk,https://kworb.net/spotify/artist/1KCSPY1glIKqW2TotWuXOR_albums.html,"32,403,622","-76,652",68,"37,814,655"
171,Charli xcx,https://kworb.net/spotify/artist/25uiPmTg16RbhZWAqwLBy5_albums.html,"32,110,974","-176,793",56,"46,491,335"
172,Tyla,https://kworb.net/spotify/artist/3SozjO3Lat463tQICI9LcE_albums.html,"31,641,211","295,794",112,"34,775,358"
173,Vishal-Shekhar,https://kworb.net/spotify/artist/6Mv8GjQa7LKUGCAqa9qqdb_albums.html,"31,557,453","68,017",160,"31,768,854"
174,ZAYN,https://kworb.net/spotify/artist/5ZsFI1h6hIdQRw2ti0hz81_albums.html,"31,507,787","-92,273",124,"36,072,526"
175,Metallica,https://kworb.net/spotify/artist/2ye2Wgw4gimLv2eAKyk1NB_albums.html,"31,489,541","30,813",144,"31,525,029"
176,Pharrell Williams,https://kworb.net/spotify/artist/2RdwBSPQiwcmiDo9kixcl8_albums.html,"31,406,667","-31,137",89,"41,485,126"
177,Anne-Marie,https://kworb.net/spotify/artist/1zNqDE7qDGCsyzJwohVaoX_albums.html,"31,329,637","-55,487",61,"41,501,481"
178,Demi Lovato,https://kworb.net/spotify/artist/6S2OmqARrzebs0tKUEyXyp_albums.html,"31,218,711","-59,555",98,"33,320,815"
179,Bebe Rexha,https://kworb.net/spotify/artist/64M6ah0SkkRsnPGtGiRAbb_albums.html,"31,184,754","-84,687",37,"49,496,274"
180,Bon Jovi,https://kworb.net/spotify/artist/58lV9VcRSjABbAbfWS6skp_albums.html,"31,049,297","-13,766",143,"31,750,399"
181,Laufey,https://kworb.net/spotify/artist/7gW0r5CkdEUMm42w9XpyZO_albums.html,"30,753,908","747,050",89,"43,026,697"
182,ROSÃ,https://kworb.net/spotify/artist/3eVa5w3URK5duf6eyVDbu9_albums.html,"30,667,540","-104,658",17,"71,124,800"
183,Enrique Iglesias,https://kworb.net/spotify/artist/7qG3b048QCHVRO5Pv1T5lw_albums.html,"30,442,407","37,140",122,"35,272,755"
184,Ava Max,https://kworb.net/spotify/artist/4npEfmQ6YuiwW1GpUmaq3F_albums.html,"30,341,768","62,510",85,"42,954,408"
185,Juice WRLD,https://kworb.net/spotify/artist/4MCBfE4596Uoi2O4DtmEMz_albums.html,"30,338,567","29,154",92,"39,483,073"
186,Atif Aslam,https://kworb.net/spotify/artist/2oSONSC9zQ4UonDKnLqksx_albums.html,"30,326,692","76,854",185,"30,326,692"
187,Empire Of The Sun,https://kworb.net/spotify/artist/67hb7towEyKvt5Z8Bx306c_albums.html,"30,172,077","-8,614",121,"35,337,797"
188,Florence + The Machine,https://kworb.net/spotify/artist/1moxjboGR7GNWYIMWsRjgG_albums.html,"30,100,688","-144,105",108,"35,434,529"
189,Cardi B,https://kworb.net/spotify/artist/4kYSro6naA4h99UJvo89HB_albums.html,"30,095,226","-102,994",84,"38,247,799"
190,Lil Baby,https://kworb.net/spotify/artist/5f7VJjfbwm532GiveGC0ZK_albums.html,"30,093,613","31,684",76,"41,194,598"
191,Paramore,https://kworb.net/spotify/artist/74XFHRwlV6OrjEM0A2NCMF_albums.html,"29,918,319","-47,485",174,"31,196,729"
