artist_id,name,genres,followers,popularity
5KKpBU5eC2tJDzf0wmlRp2,RAYE,[],3024837,83
3Isy6kedDrgPYoTS1dazA9,Sean Paul,['dancehall'],5326197,83
790FomKkXshlbRYZFtlgla,KAROL G,"['reggaeton', 'latin', 'urbano latino']",61004236,89
33qOK5uJ8AR2xuQQAhHump,Teddy Swims,[],5846144,85
26dSoYclwsYLMAKD3tpOr4,Britney Spears,['pop'],17962499,83
1i8SpTcr7yvPOmcqrbnVXY,Ozuna,"['reggaeton', 'trap latino', 'latin', 'urbano latino']",39544614,87
1wRPtKGflJrBx9BmLsSwlU,Pritam,"['bollywood', 'hindi pop', 'desi']",61574988,89
55Aa2cqylxrFIXC767Z865,Lil Wayne,"['rap', 'hip hop']",18130772,87
69GGBxA162lTqCwzJG5jLp,The Chainsmokers,[],21418484,81
31TPClRtHm23RisEBtV3X7,Justin Timberlake,[],15957293,83
7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,[],45843310,83
22wbnEMDvgVIAGdFeek6ET,Benson Boone,[],7226787,84
08GQAI4eElDnROBrJRGE0X,Fleetwood Mac,"['classic rock', 'yacht rock', 'soft rock']",14123834,85
5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,['soft pop'],18809295,83
1McMsnEElThX1knmY4oliG,Olivia Rodrigo,[],49636106,86
699OTQXzgjhIYAHMy9RyPD,Playboi Carti,['rage rap'],15200444,87
4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",[],24793236,88
540vIaP2JwjQb9dm3aArA4,DJ Snake,[],9378176,80
1mYsTxnqsietFxj1OgoGbG,A.R. Rahman,"['tamil pop', 'kollywood', 'sufi', 'bollywood', 'hindi pop', 'desi']",72434523,83
6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,"['soft pop', 'pop']",25455218,81
0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,[],34393168,86
4Z8W4fKeB5YxbusRsdQVPb,Radiohead,"['art rock', 'alternative rock']",14160744,87
6KImCVD70vtIoJWnq6nGn3,Harry Styles,[],34252229,82
4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,[],35696680,80
21E3waRsmPlU7jZsS13rcj,Ne-Yo,[],10322524,82
23zg3TcAtWQy7J6upgbUnj,USHER,['r&b'],13887799,82
0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,[],13279777,80
3q7HBObVc0L8jNeTe5Gofh,50 Cent,"['east coast hip hop', 'old school hip hop']",19146176,84
0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,[],11827444,85
4AK6F7OLvEQ5QYCBNiQWHq,One Direction,[],40396557,84
33ScadVnbm2X8kkUqOkC6Z,Don Omar,"['reggaeton', 'urbano latino']",16636002,84
1r4hJ1h58CWwUQe3MxPuau,Maluma,"['reggaeton', 'latin', 'urbano latino']",38869428,85
0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,"['funk rock', 'alternative rock', 'rock']",23394471,84
2FXC3k01G6Gw61bmprjgqS,Hozier,[],9167885,83
5INjqkS1o8h1imAzPqGZBb,Tame Impala,"['neo-psychedelic', 'indie']",9710094,86
250b0Wlc5Vk0CoUsaCY84M,JENNIE,['k-pop'],12606190,82
329e4yvIujISKGKz1BZZbO,Farruko,"['reggaeton', 'trap latino']",17160012,84
0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,[],53405550,82
1URnnhqYAYcrqrcwql10ft,21 Savage,[],24073768,85
3AA28KZvwAUcZuOKwyblJQ,Gorillaz,[],14732937,83
3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,"['hip hop', 'east coast hip hop', 'rap']",10486065,84
7ltDVBr6mKbRvohxheJ9h1,ROSALÍA,['latin'],8987598,89
12GqGscKJx3aE4t07u7eVZ,Peso Pluma,"['corrido', 'corridos tumbados', 'corridos bélicos', 'música mexicana', 'sad sierreño', 'banda', 'electro corridos']",24403549,88
0ys2OFYzWYB5hRDLCsBqxt,Fuerza Regida,"['corrido', 'corridos tumbados', 'corridos bélicos', 'música mexicana', 'sierreño', 'banda', 'sad sierreño', 'electro corridos']",20740396,91
6tbjWDEIzxoDsBA1FuhfPW,Madonna,[],8863916,80
20wkVLutqVOYrc0kxFs7rA,Daniel Caesar,[],11511700,87
5NGO30tJxFlKixkPSgXcFE,The Police,[],7657373,78
4Gso3d4CscCijv0lmajZWs,Don Toliver,[],7624635,86
137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,['rap'],12138185,83
6LqNN22kT3074XbTVUrhzX,Kesha,[],9230796,80
2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,[],6665048,81
0z4gvV4rjIZ9wHck67ucSV,Akon,[],6099128,83
2R21vXR83lH98kGeO99Y66,Anuel AA,"['reggaeton', 'trap latino', 'urbano latino', 'latin']",45258272,88
0jnsk9HBra6NMjO2oANoPY,Flo Rida,[],9016808,80
1mBydYMVBECdDmMfE2sEUO,Sachin-Jigar,"['gujarati pop', 'bollywood', 'hindi pop', 'desi', 'gujarati garba']",7920534,82
0LcJLqbBmaGUft1e9Mm8HV,ABBA,[],15038334,81
2sil8z5kiy4r76CRTXxBCA,The Goo Goo Dolls,[],3568058,78
7oPftvlwr6VrsViSDV7fJY,Green Day,"['punk', 'pop punk']",17466994,82
7GlBOeep6PqTfFi59PTUUN,Chappell Roan,[],7454169,83
1GxkXlMwML1oSg5eLPiAz3,Michael Bublé,['christmas'],6931805,83
6olE6TJLqED3rqDCT0FyPh,Nirvana,"['grunge', 'rock']",23646139,83
711MCceyCBcFnzjGY4Q7Un,AC/DC,"['rock', 'hard rock', 'classic rock', 'rock and roll']",32537019,82
7iK8PXO48WeuP03g8YR51W,Myke Towers,"['reggaeton', 'trap latino', 'urbano latino']",22260046,86
3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,"['r&b', 'neo soul']",12986758,80
2LRoIwlKmHjgvigdNGBHNo,Feid,"['reggaeton', 'urbano latino']",19105895,87
1QAJqy2dA3ihHBFIHRphZj,Cigarettes After Sex,['dream pop'],17627204,85
3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,"['rock', 'glam metal', 'hard rock', 'classic rock']",35524373,82
5fMUXHkw8R8eOP2RNVYEZX,Diplo,['moombahton'],2830221,79
3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,[],25842765,84
4IWBUUAFIplrNtaOHcJPRM,James Arthur,['soft pop'],20949791,81
1vCWHaC5f2uS3yhpwWbIA6,Avicii,['edm'],23466489,81
4tuJ0bMpJh08umKkEXKUI5,Gracie Abrams,[],7711317,84
2sSGPbdZJkaSE2AbcGOACx,The Marías,['bedroom pop'],3952574,84
6XkjpgcEsYab502Vr1bBeW,Grupo Frontera,"['cumbia norteña', 'banda', 'norteño', 'música mexicana', 'corrido', 'corridos tumbados', 'grupera', 'tejano', 'ranchera', 'corridos bélicos']",7591634,85
13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,['rap'],17465714,84
2h93pZq0e7k5yf4dywlkpM,Frank Ocean,[],20527096,85
2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,"['edm', 'trance', 'big room']",8023514,81
3xvaSlT4xsyk6lY1ESOspO,Disney,[],933353,85
5lwmRuXgjX8xIwlnauTZIP,Romeo Santos,"['bachata', 'latin']",26872477,84
3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,['christmas'],10985388,78
5lpH0xAS4fVfLkACg9DAuM,Wham!,['christmas'],3169539,76
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,['trap soul'],7399800,82
7a0XAaPaK2aDSqa8p3QnC7,Beéle,"['latin afrobeats', 'reggaeton', 'pop urbano']",3472568,88
1zNqQNIdeOUZHb8zbZRFMX,Swae Lee,[],3084534,78
1SupJlEpv7RS2tPNRaHViT,Nicky Jam,"['reggaeton', 'latin']",20726526,82
7FNnA9vBm6EKceENgCGRMb,Anitta,"['brazilian pop', 'funk pop', 'brazilian funk', 'funk carioca']",13267050,79
3m5qlPf2OkihLz3dRYnkPA,Ovy On The Drums,['reggaeton'],1502771,83
3c0gDdb9lhnHGFtP4prQpn,KATSEYE,['k-pop'],6010166,84
1U1el3k54VvEUzo3ybLPlM,Kali Uchis,[],9591154,84
2hlmm7s2ICUX0LVIhVFlZQ,Gunna,['melodic rap'],10527772,87
2jw70GZXlAI8QzWeY2bgRc,Nelly Furtado,[],4801595,79
3WrFJ7ztbogyGnTHbHJFl2,The Beatles,"['classic rock', 'psychedelic rock']",30869976,85
2fMqTqiTxUDlmcOEPaQSsx,Amitabh Bhattacharya,"['bollywood', 'hindi pop', 'desi']",4213648,82
1Mxqyy3pSjf8kZZL4QVxS0,Frank Sinatra,"['christmas', 'big band', 'adult standards', 'swing music', 'jazz', 'vocal jazz']",8464822,82
15UsOTVnJzReFVN1VCnxy4,XXXTENTACION,['emo rap'],52006806,85
1Xylc3o4UrD53lo9CvFvVg,Zara Larsson,[],11028962,80
2txHhyCwHjUEpJjWrEyqyX,Tom Odell,[],4352321,79
4f7KfxeHq9BiylGmyXepGt,Tanishk Bagchi,"['bollywood', 'hindi pop', 'desi', 'desi pop', 'gujarati garba']",5884314,80
6ltzsmQQbmdoHHbLZ4ZN25,Lord Huron,[],2198699,78
70B80Lwx2sxti0M1Ng9e8K,Udit Narayan,"['bollywood', 'hindi pop', 'desi']",21907473,82
0tmwSHipWxN12fsoLcFU3B,Manuel Turizo,"['reggaeton', 'pop urbano', 'latin', 'colombian pop']",15833792,82
4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,['country'],14223345,89
6zFYqv1mOsgBRQbae3JJ9e,Billy Joel,['soft rock'],7491914,80
0NIIxcxNHmOoyBx03SfTCD,Tinashe,['alternative r&b'],3096470,78
3GdSQUH1BRtl9UrrtuwJlP,Irshad Kamil,"['bollywood', 'hindi pop', 'desi']",159307,80
6l3HvQ5sa6mXTsMTB19rO5,J. Cole,['rap'],27225032,84
716NhGYqD1jl2wI1Qkgq36,Bizarrap,"['argentine trap', 'trap latino', 'urbano latino']",18315354,81
4GNC7GD6oZMSxPGyXy4MNB,Lewis Capaldi,['soft pop'],14121245,81
1KCSPY1glIKqW2TotWuXOR,P!nk,[],18267210,79
25uiPmTg16RbhZWAqwLBy5,Charli xcx,"['hyperpop', 'art pop']",6429909,83
5ZsFI1h6hIdQRw2ti0hz81,ZAYN,[],24203191,78
6Mv8GjQa7LKUGCAqa9qqdb,Vishal-Shekhar,"['bollywood', 'desi', 'hindi pop']",16558374,80
2ye2Wgw4gimLv2eAKyk1NB,Metallica,"['metal', 'thrash metal', 'rock', 'heavy metal', 'hard rock']",32478912,84
2RdwBSPQiwcmiDo9kixcl8,Pharrell Williams,[],5360636,80
1zNqDE7qDGCsyzJwohVaoX,Anne-Marie,[],12921019,76
3SozjO3Lat463tQICI9LcE,Tyla,['afrobeats'],3702475,80
6S2OmqARrzebs0tKUEyXyp,Demi Lovato,[],27284208,79
64M6ah0SkkRsnPGtGiRAbb,Bebe Rexha,[],9882690,77
58lV9VcRSjABbAbfWS6skp,Bon Jovi,"['glam metal', 'rock']",15958328,79
3eVa5w3URK5duf6eyVDbu9,ROSÉ,['k-pop'],13551539,80
7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias,"['latin pop', 'latin']",12015998,79
4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,"['melodic rap', 'emo rap']",42959599,87
4npEfmQ6YuiwW1GpUmaq3F,Ava Max,[],7808053,78
2oSONSC9zQ4UonDKnLqksx,Atif Aslam,"['bollywood', 'hindi pop', 'desi', 'sufi', 'qawwali']",41534284,81
1moxjboGR7GNWYIMWsRjgG,Florence + The Machine,['baroque pop'],7278014,80
4kYSro6naA4h99UJvo89HB,Cardi B,[],26057635,82
67hb7towEyKvt5Z8Bx306c,Empire Of The Sun,[],2042239,79
5f7VJjfbwm532GiveGC0ZK,Lil Baby,[],21857241,86
7gW0r5CkdEUMm42w9XpyZO,Laufey,[],8725985,84
74XFHRwlV6OrjEM0A2NCMF,Paramore,"['pop punk', 'emo']",9877664,81
1Yj5Xey7kTwvZla8sqdsdE,Cris MJ,"['reggaeton chileno', 'chilean trap', 'chilean mambo', 'reggaeton']",7144789,82
2HPaUgqeutzr3jx5a9WyDV,PARTYNEXTDOOR,"['dark r&b', 'r&b', 'trap soul']",10299734,84
52iwsT98xCoGgiGntTiR7K,Quevedo,[],6501295,83
67FB4n52MgexGQIG8s0yUH,Lola Young,[],1503630,78
43ZHCT0cAZBISjO8DG9PnE,Elvis Presley,"['rockabilly', 'rock and roll']",11081286,79
6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,[],11690822,77
5RTLRtXjbXI2lSXc6jxlAz,Ravyn Lenae,"['alternative r&b', 'indie soul']",878879,77
50co4Is1HCEo8bhOyUWKpn,Young Thug,"['rap', 'melodic rap', 'trap']",12522145,85
3IYUhFvPQItj6xySrBmZkd,Creedence Clearwater Revival,"['classic rock', 'southern rock', 'country rock']",8009213,79
3MZsBdqDrRTJihTHQrO6Dq,Joji,[],10771973,83
360IAlyVv4PCEVjgyMZrxK,Miguel,['r&b'],6190209,80
1SJOL9HJ08YOn92lFcYf8a,Shankar Mahadevan,"['marathi pop', 'bollywood', 'devotional', 'bhajan', 'desi', 'tamil dance', 'hindi pop']",13463806,77
7hJcb9fa4alzcOq3EaNPoG,Snoop Dogg,"['g-funk', 'west coast hip hop', 'gangster rap', 'hip hop', 'old school hip hop', 'rap']",15888761,82
0ECwFtbIWEVNwjlrfc6xoL,Eagles,"['classic rock', 'yacht rock', 'soft rock']",12232778,78
0fA0VVWsXO9YnASrzqfmYu,Kid Cudi,[],7748859,80
2DaxqgrOhkeH0fpeiQq2f4,Oasis,"['britpop', 'madchester']",12573872,82
07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,[],12480347,78
0cGUm45nv7Z6M6qdXYQGTX,Kehlani,[],8765367,80
4fEkbug6kZzzJ8eYX6Kbbp,KK,"['bollywood', 'hindi pop', 'desi']",21783678,79
1l7ZsJRRS8wlW3WfJfPfNS,Christina Aguilera,[],9306727,78
0C0XlULifJtAgn6ZNCW2eu,The Killers,['alternative rock'],8066533,78
66ihevNkSYNzRAl44dx6jJ,Carín León,"['banda', 'norteño', 'sierreño', 'corrido', 'ranchera', 'grupera', 'sad sierreño']",17629195,84
1pBLC0qVRTB5zVMuteQ9jJ,Lily-Rose Depp,[],624389,75
7t0rwkOPGlDPEhaOcVtOt9,The Cranberries,[],5483299,77
6pV5zH2LzjOUHaAvENdMMa,Neton Vega,"['corrido', 'corridos tumbados', 'corridos bélicos', 'electro corridos', 'dembow belico']",4561212,86
4SsVbpTthjScTS7U2hmr1X,Arcángel,"['reggaeton', 'trap latino', 'urbano latino']",17995451,85
163tK9Wjr9P9DmM0AVK7lm,Lorde,[],10583941,81
7Gi6gjaWy3DxyilpF1a8Is,Junior H,"['corridos tumbados', 'corrido', 'corridos bélicos', 'sad sierreño', 'sierreño', 'música mexicana', 'banda']",28797771,89
73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,[],14659452,80
1TA5sGRlKUJXBN4ZyJuDIX,Blessd,"['reggaeton', 'urbano latino']",9078842,84
1dVygo6tRFXC8CSWURQJq2,Sonu Nigam,"['kannada pop', 'bollywood', 'sandalwood', 'hindi pop', 'desi', 'marathi pop']",22730273,79
5y2Xq6xcjJb2jVM54GHK3t,John Legend,"['soft pop', 'neo soul']",8160214,76
7JBaynR7JFeniONqbnn1U4,Andrew Choi,['k-pop'],178131,82
2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,[],13754450,76
09UmIX92EUH9hAK4bxvHx6,Mithoon,"['bollywood', 'hindi pop', 'desi']",11126878,77
4cPHsZM98sKzmV26wlwD2W,Brenda Lee,['christmas'],473420,74
6MDME20pz9RveH9rEXvrOM,Clean Bandit,[],6008641,75
3gBKY0y3dFFVRqicLnVZYz,Alka Yagnik,"['bollywood', 'hindi pop', 'desi']",20816333,83
5UJ2sHO2ELrgW6aXeRLTQQ,Chinmayi,"['tamil pop', 'tollywood', 'telugu pop', 'marathi pop', 'kollywood', 'bollywood', 'hindi pop']",5255308,76
6nVcHLIgY5pE2YCl8ubca1,JHAYCO,"['reggaeton', 'trap latino', 'urbano latino']",9515660,81
3AQRLZ9PuTAozP28Skbq8V,The Script,[],8850996,76
1wZtkThiXbVNtj6hee6dz9,Wisin & Yandel,"['reggaeton', 'urbano latino']",9150369,82
4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,['melodic rap'],19374973,84
3Z02hBLubJxuFJfhacLSDc,Bryan Adams,[],4854724,77
6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,[],15750768,77
7vk5e3vY1uw9plTHJAMwjN,Alan Walker,[],41359792,80
3hv9jJF3adDNsBSIQDqcjp,Mark Ronson,[],1311145,75
1h6Cn3P4NGzXbaXidqURXs,Swedish House Mafia,['edm'],3971305,77
3JhNCzhSMTxs9WLGJJxWOY,Macklemore,[],2858097,75
22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,"['classic rock', 'rock']",15798917,79
4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,"['emo', 'pop punk']",11469620,79
4lxfqrEsLX6N1N4OCSkILp,Phil Collins,['soft rock'],7439717,78
5Y5TRrQiqgUO4S36tzjIRZ,Timbaland,[],3524880,81
2jSGzJw0ebJLu7OLVSOcBP,Plan B,['reggaeton'],6751714,80
5GnnSrwNCGyfAU4zuIytiS,Mohit Chauhan,"['bollywood', 'hindi pop', 'sufi', 'desi']",14659900,76
41MozSoPIsD1dJM0CLPjZF,BLACKPINK,['k-pop'],56509217,82
19LIHDDSHBD5NyYHI3gpzB,Shilpa Rao,"['bollywood', 'hindi pop', 'desi']",3744647,76
4LLpKhyESsyAXpc4laK94U,Mac Miller,[],12244120,83
4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,"['french house', 'electronic', 'electro']",10956390,83
0GM7qgcRCORpGnfcN2tCiB,Tainy,['reggaeton'],3505323,79
3ozYqVCLohfpXIhalkhM8D,Aditya Rikhari,"['hindi indie', 'indian indie', 'desi pop', 'hindi pop']",2073141,78
4cAERazLlAzVGA10ORWaUP,Manoj Muntashir,"['bhajan', 'bollywood', 'hindi pop', 'devotional']",2758494,77
7Ey4PD4MYsKc5I2dolUwbH,Aerosmith,"['classic rock', 'rock']",16159010,77
6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd,['melodic rap'],11116323,81
53A0W3U0s8diEn9RhXQhVz,Keane,[],3955214,75
4yiQZ8tQPux8cPriYMWUFP,Gwen Stefani,[],7112272,76
46SHBwWsqBkxI7EeeBEQG7,Kodak Black,[],12581216,81
0BJ2EjOqcfgFvlZXNKrNbE,Saja Boys,[],2475132,80
5p9HO3XC5P3BLxJs5Mtrhm,Djo,[],2464951,75
4fxd5Ee7UefO4CUXgwJ7IP,GIVĒON,['r&b'],5317621,80
6vXTefBL93Dj5IqAWq6OTv,French Montana,[],5874766,75
2RQXRUsr4IW1f3mKyKsy4B,Noah Kahan,[],4430943,84
4V8Sr092TqfHkfAA5fXXqG,Luis Fonsi,['latin'],11020581,75
4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,[],12528165,80
5H1nN1SzW0qNeUEZvuXjAj,Danny Ocean,['reggaeton'],6586811,81
4D75GcNG95ebPtNvoNVXhz,AFROJACK,"['edm', 'big room']",4048156,74
0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,[],12064172,77
1ZwdS5xdxEREPySFridCfh,2Pac,"['old school hip hop', 'gangster rap', 'west coast hip hop', 'g-funk', 'hip hop']",22765899,80
1LZEQNv7sE11VDY3SdxQeN,Bee Gees,['disco'],9431871,77
2IMZYfNi21MGqxopj9fWx8,Rels B,"['urbano latino', 'trap latino']",10072849,82
40ZNYROS4zLfyyBSs2PGe2,Zach Bryan,"['country', 'red dirt']",7412823,86
1Z8ODXyhEBi3WynYw0Rya6,De La Soul,"['jazz rap', 'east coast hip hop']",1192966,74
4obzFoKoKRHIphyHzJ35G3,Becky G,"['reggaeton', 'latin']",16746533,76
0elWFr7TW8piilVRYJUe4P,Natanael Cano,"['corridos tumbados', 'corrido', 'corridos bélicos', 'sierreño', 'sad sierreño', 'electro corridos', 'música mexicana', 'banda']",21940721,85
37230BxxYs9ksS7OkZw3IU,Chencho Corleone,['reggaeton'],2399551,77
1eDupbD9kIx8UaZlzcBG5r,samUIL Lee,[],23231,80
2RYonYiVhhzBz82UFXOvEN,KEVIN WOO,[],144579,80
5bXNU0MAF2HSqyFPhYtscH,Neckwav,[],125185,80
11pXvO7wYuzRWYONDOBd33,Danny Chung,[],62535,80
3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,[],7392252,78
0L5GV6LN8SWWUWIdBbTLTZ,Shankar-Ehsaan-Loy,"['bollywood', 'sufi', 'desi', 'hindi pop']",8239982,73
57vWImR43h4CaDao012Ofp,Steve Lacy,[],6517904,79
738wLrAtLtCtFOLvQBXOXp,Major Lazer,['moombahton'],6312714,75
5y8tKLUfMvliMe8IKamR32,d4vd,[],4740431,79
4r63FhuTkUYltbVAg5TQnk,DaBaby,[],13017489,78
10exVja0key0uqUkk6LJRT,Vance Joy,['folk pop'],3498749,75
5Kmr0b3ip8g9P2i0dLTC3Z,Disco Lines,['stutter house'],289620,76
5rSXSAkZ67PYJSvpUpkOr7,Backstreet Boys,[],6765607,77
5wJ1H6ud777odtZl5gG507,Vishal Mishra,"['bollywood', 'hindi pop']",9811638,77
49e4v89VmlDcFCMyDv9wQ9,Dean Martin,"['christmas', 'adult standards', 'big band', 'swing music']",1968605,76
4bthk9UfsYUYdcFyqxmSUU,Tears For Fears,"['new wave', 'synthpop']",4150556,75
21451j1KhjAiaYKflxBjr1,Zion & Lennox,"['reggaeton', 'latin']",8425345,78
0k17h0D3J5VfsdmQ1iZtE9,Pink Floyd,"['progressive rock', 'psychedelic rock', 'classic rock', 'art rock', 'rock']",22854552,81
5eAWCfyUhZtHHtBdNk56l1,System Of A Down,"['nu metal', 'metal', 'alternative metal', 'rap metal', 'rock']",14180632,82
5H4yInM5zmHqpKIoMNAx4r,Central Cee,"['uk drill', 'drill', 'uk grime', 'grime']",9855921,80
77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,"['yacht rock', 'soft rock']",2882856,75
6deZN1bslXzeGvOLaLMOIF,Nickelback,"['post-grunge', 'rock']",7910265,79
3eDT9fwXKuHWFvgZaaYC5v,Sunidhi Chauhan,"['bollywood', 'desi', 'hindi pop']",17659323,77
4YLtscXsxbVgi031ovDDdh,Chris Stapleton,"['country', 'outlaw country']",9113424,83
