artist_id,name,genres,followers,popularity
6LuN9FCkKOj5PcnpouEgny,Khalid,[],17008122,83
77SW9BnxLY8rJ0RciFqkHh,The Neighbourhood,[],21972586,86
26VFTg2z8YR0cCuwLzESi2,Halsey,[],22494647,82
5KKpBU5eC2tJDzf0wmlRp2,RAYE,[],3071952,84
64KEffDW9EtZ1y2vBYgq8T,Marshmello,['edm'],34547129,81
0RMJOzHDhAKY1o2j0W0vxY,EJAE,['k-pop'],516006,87
3Isy6kedDrgPYoTS1dazA9,Sean Paul,['dancehall'],5339503,83
26dSoYclwsYLMAKD3tpOr4,Britney Spears,['pop'],18020098,83
6U1dV7aL68N7Gb0Naq34V5,REI AMI,[],316860,87
33qOK5uJ8AR2xuQQAhHump,Teddy Swims,[],5889776,85
790FomKkXshlbRYZFtlgla,KAROL G,"['reggaeton', 'latin', 'urbano latino']",61154919,89
2yNNYQBChuox9A5Ka93BIn,HUNTR/X,['k-pop'],4129805,87
1i8SpTcr7yvPOmcqrbnVXY,Ozuna,"['reggaeton', 'trap latino', 'latin', 'urbano latino']",39589400,88
0Wwji82sLA0Hcvtuak3omb,AUDREY NUNA,[],548391,86
55Aa2cqylxrFIXC767Z865,Lil Wayne,"['rap', 'hip hop']",18190502,88
1wRPtKGflJrBx9BmLsSwlU,Pritam,"['bollywood', 'hindi pop', 'desi']",61898202,89
69GGBxA162lTqCwzJG5jLp,The Chainsmokers,[],21440225,82
7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,[],45888419,83
31TPClRtHm23RisEBtV3X7,Justin Timberlake,[],15997976,83
699OTQXzgjhIYAHMy9RyPD,Playboi Carti,['rage rap'],15271465,88
1McMsnEElThX1knmY4oliG,Olivia Rodrigo,[],49794077,86
5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,['soft pop'],18840071,83
08GQAI4eElDnROBrJRGE0X,Fleetwood Mac,"['classic rock', 'yacht rock', 'soft rock']",14174323,85
540vIaP2JwjQb9dm3aArA4,DJ Snake,[],9405068,80
22wbnEMDvgVIAGdFeek6ET,Benson Boone,[],7277330,85
1mYsTxnqsietFxj1OgoGbG,A.R. Rahman,"['tamil pop', 'kollywood', 'bollywood', 'sufi', 'hindi pop', 'desi']",72712410,83
4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",[],24903825,88
6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,"['soft pop', 'pop']",25497374,81
4Z8W4fKeB5YxbusRsdQVPb,Radiohead,"['art rock', 'alternative rock']",14270794,87
0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,[],34426037,86
6KImCVD70vtIoJWnq6nGn3,Harry Styles,[],34290696,82
4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,[],35728387,80
0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,[],13300793,80
21E3waRsmPlU7jZsS13rcj,Ne-Yo,[],10358361,82
3q7HBObVc0L8jNeTe5Gofh,50 Cent,"['east coast hip hop', 'old school hip hop']",19227652,85
1GxkXlMwML1oSg5eLPiAz3,Michael Bublé,['christmas'],6948159,86
23zg3TcAtWQy7J6upgbUnj,USHER,['r&b'],13933072,82
0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,[],11875456,86
1r4hJ1h58CWwUQe3MxPuau,Maluma,"['reggaeton', 'latin', 'urbano latino']",38956156,85
33ScadVnbm2X8kkUqOkC6Z,Don Omar,"['reggaeton', 'urbano latino']",16712126,85
4AK6F7OLvEQ5QYCBNiQWHq,One Direction,[],40433437,84
250b0Wlc5Vk0CoUsaCY84M,JENNIE,['k-pop'],12689157,82
5lpH0xAS4fVfLkACg9DAuM,Wham!,['christmas'],3181207,79
0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,"['funk rock', 'alternative rock', 'rock']",23445583,85
2FXC3k01G6Gw61bmprjgqS,Hozier,[],9191892,83
329e4yvIujISKGKz1BZZbO,Farruko,"['reggaeton', 'trap latino']",17188590,84
5INjqkS1o8h1imAzPqGZBb,Tame Impala,"['neo-psychedelic', 'indie']",9762226,86
0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,[],53449466,82
1URnnhqYAYcrqrcwql10ft,21 Savage,[],24151412,86
5NGO30tJxFlKixkPSgXcFE,The Police,[],7687863,79
7ltDVBr6mKbRvohxheJ9h1,ROSALÍA,['latin'],9047797,89
12GqGscKJx3aE4t07u7eVZ,Peso Pluma,"['corrido', 'corridos tumbados', 'corridos bélicos', 'música mexicana', 'sad sierreño', 'banda']",24504728,88
3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,"['hip hop', 'east coast hip hop', 'rap']",10521205,84
3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,['christmas'],10993688,81
0ys2OFYzWYB5hRDLCsBqxt,Fuerza Regida,"['corrido', 'corridos tumbados', 'corridos bélicos', 'música mexicana', 'sierreño', 'banda', 'sad sierreño', 'electro corridos']",21005059,92
20wkVLutqVOYrc0kxFs7rA,Daniel Caesar,[],11662043,87
6tbjWDEIzxoDsBA1FuhfPW,Madonna,[],8881966,80
3AA28KZvwAUcZuOKwyblJQ,Gorillaz,[],14791639,84
4Gso3d4CscCijv0lmajZWs,Don Toliver,[],7678439,87
137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,['rap'],12156195,83
6LqNN22kT3074XbTVUrhzX,Kesha,[],9255713,80
1Mxqyy3pSjf8kZZL4QVxS0,Frank Sinatra,"['christmas', 'big band', 'adult standards', 'swing music', 'jazz', 'vocal jazz']",8490339,84
2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,[],6681507,81
0z4gvV4rjIZ9wHck67ucSV,Akon,[],6125513,84
0LcJLqbBmaGUft1e9Mm8HV,ABBA,[],15089109,82
2R21vXR83lH98kGeO99Y66,Anuel AA,"['reggaeton', 'trap latino', 'urbano latino', 'latin']",45388249,88
1mBydYMVBECdDmMfE2sEUO,Sachin-Jigar,"['gujarati pop', 'bollywood', 'hindi pop', 'desi', 'gujarati garba']",7975006,82
0jnsk9HBra6NMjO2oANoPY,Flo Rida,[],9031938,80
6olE6TJLqED3rqDCT0FyPh,Nirvana,"['grunge', 'rock']",23725594,83
2sil8z5kiy4r76CRTXxBCA,The Goo Goo Dolls,[],3592638,78
1QAJqy2dA3ihHBFIHRphZj,Cigarettes After Sex,['dream pop'],17718060,86
7GlBOeep6PqTfFi59PTUUN,Chappell Roan,[],7501665,83
3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,[],25875230,85
5lwmRuXgjX8xIwlnauTZIP,Romeo Santos,"['bachata', 'latin']",27009782,86
7iK8PXO48WeuP03g8YR51W,Myke Towers,"['reggaeton', 'trap latino', 'urbano latino']",22344747,86
711MCceyCBcFnzjGY4Q7Un,AC/DC,"['rock', 'hard rock', 'classic rock', 'rock and roll']",32604395,83
2LRoIwlKmHjgvigdNGBHNo,Feid,"['reggaeton', 'urbano latino']",19163357,88
3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,"['r&b', 'neo soul']",13009635,80
4tuJ0bMpJh08umKkEXKUI5,Gracie Abrams,[],7801816,84
7oPftvlwr6VrsViSDV7fJY,Green Day,"['punk', 'pop punk']",17510953,82
3xvaSlT4xsyk6lY1ESOspO,Disney,[],945402,85
3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,"['rock', 'glam metal', 'hard rock', 'classic rock']",35617195,82
1vCWHaC5f2uS3yhpwWbIA6,Avicii,['edm'],23477279,81
2sSGPbdZJkaSE2AbcGOACx,The Marías,['bedroom pop'],4017269,85
4IWBUUAFIplrNtaOHcJPRM,James Arthur,['soft pop'],20983926,81
6XkjpgcEsYab502Vr1bBeW,Grupo Frontera,"['cumbia norteña', 'banda', 'norteño', 'música mexicana', 'corrido', 'corridos tumbados', 'grupera', 'tejano', 'ranchera', 'corridos bélicos']",7632697,85
5fMUXHkw8R8eOP2RNVYEZX,Diplo,['moombahton'],2836847,79
13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,['rap'],17512971,84
2h93pZq0e7k5yf4dywlkpM,Frank Ocean,[],20620942,85
4cPHsZM98sKzmV26wlwD2W,Brenda Lee,['christmas'],477629,77
2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,"['edm', 'trance', 'big room']",8036878,81
7a0XAaPaK2aDSqa8p3QnC7,Beéle,"['latin afrobeats', 'reggaeton', 'pop urbano']",3539251,88
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,['trap soul'],7431002,83
1SupJlEpv7RS2tPNRaHViT,Nicky Jam,"['reggaeton', 'latin']",20765917,83
1zNqQNIdeOUZHb8zbZRFMX,Swae Lee,[],3104503,78
1Xylc3o4UrD53lo9CvFvVg,Zara Larsson,[],11067278,81
3m5qlPf2OkihLz3dRYnkPA,Ovy On The Drums,['reggaeton'],1514962,84
3SozjO3Lat463tQICI9LcE,Tyla,['afrobeats'],3773640,81
7FNnA9vBm6EKceENgCGRMb,Anitta,"['brazilian pop', 'funk pop', 'brazilian funk', 'funk carioca']",13272344,80
2hlmm7s2ICUX0LVIhVFlZQ,Gunna,['melodic rap'],10587446,87
1U1el3k54VvEUzo3ybLPlM,Kali Uchis,[],9630381,84
3c0gDdb9lhnHGFtP4prQpn,KATSEYE,['k-pop'],6192289,84
3WrFJ7ztbogyGnTHbHJFl2,The Beatles,"['classic rock', 'psychedelic rock']",30918426,85
6ltzsmQQbmdoHHbLZ4ZN25,Lord Huron,[],2209967,78
716NhGYqD1jl2wI1Qkgq36,Bizarrap,"['argentine trap', 'trap latino', 'urbano latino']",18335213,81
2txHhyCwHjUEpJjWrEyqyX,Tom Odell,[],4364454,79
3GdSQUH1BRtl9UrrtuwJlP,Irshad Kamil,"['bollywood', 'hindi pop', 'desi']",161572,81
15UsOTVnJzReFVN1VCnxy4,XXXTENTACION,['emo rap'],52077658,85
0tmwSHipWxN12fsoLcFU3B,Manuel Turizo,"['reggaeton', 'pop urbano', 'latin', 'colombian pop']",15863376,82
6zFYqv1mOsgBRQbae3JJ9e,Billy Joel,['soft rock'],7519185,80
6l3HvQ5sa6mXTsMTB19rO5,J. Cole,['rap'],27273694,84
70B80Lwx2sxti0M1Ng9e8K,Udit Narayan,"['bollywood', 'hindi pop', 'desi']",21982027,83
2fMqTqiTxUDlmcOEPaQSsx,Amitabh Bhattacharya,"['bollywood', 'hindi pop', 'desi']",4230164,82
4f7KfxeHq9BiylGmyXepGt,Tanishk Bagchi,"['bollywood', 'hindi pop', 'desi', 'desi pop', 'gujarati garba']",5906247,80
2jw70GZXlAI8QzWeY2bgRc,Nelly Furtado,[],4823731,79
4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,['country'],14283482,90
0NIIxcxNHmOoyBx03SfTCD,Tinashe,['alternative r&b'],3102679,78
7gW0r5CkdEUMm42w9XpyZO,Laufey,[],8803136,85
1KCSPY1glIKqW2TotWuXOR,P!nk,[],18286963,80
4GNC7GD6oZMSxPGyXy4MNB,Lewis Capaldi,['soft pop'],14146177,81
25uiPmTg16RbhZWAqwLBy5,Charli xcx,"['hyperpop', 'art pop']",6465516,83
43ZHCT0cAZBISjO8DG9PnE,Elvis Presley,"['rockabilly', 'rock and roll']",11102967,80
2ye2Wgw4gimLv2eAKyk1NB,Metallica,"['metal', 'thrash metal', 'rock', 'heavy metal', 'hard rock']",32578949,84
6Mv8GjQa7LKUGCAqa9qqdb,Vishal-Shekhar,"['bollywood', 'desi', 'hindi pop']",16664453,81
2RdwBSPQiwcmiDo9kixcl8,Pharrell Williams,[],5374607,81
5ZsFI1h6hIdQRw2ti0hz81,ZAYN,[],24230387,78
64M6ah0SkkRsnPGtGiRAbb,Bebe Rexha,[],9896315,77
1zNqDE7qDGCsyzJwohVaoX,Anne-Marie,[],12940454,77
58lV9VcRSjABbAbfWS6skp,Bon Jovi,"['glam metal', 'rock']",16004879,80
0ECwFtbIWEVNwjlrfc6xoL,Eagles,"['classic rock', 'yacht rock', 'soft rock']",12255735,78
3eVa5w3URK5duf6eyVDbu9,ROSÉ,['k-pop'],13615074,80
6S2OmqARrzebs0tKUEyXyp,Demi Lovato,[],27289579,79
49e4v89VmlDcFCMyDv9wQ9,Dean Martin,"['christmas', 'adult standards', 'big band', 'swing music']",1974782,78
5f7VJjfbwm532GiveGC0ZK,Lil Baby,[],21920987,87
4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,"['melodic rap', 'emo rap']",43065758,87
7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias,"['latin pop', 'latin']",12036833,79
2oSONSC9zQ4UonDKnLqksx,Atif Aslam,"['bollywood', 'hindi pop', 'desi', 'sufi', 'qawwali']",41721183,81
4npEfmQ6YuiwW1GpUmaq3F,Ava Max,[],7823578,79
67hb7towEyKvt5Z8Bx306c,Empire Of The Sun,[],2055130,79
6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,[],11717836,78
74XFHRwlV6OrjEM0A2NCMF,Paramore,"['pop punk', 'emo']",9905555,81
1moxjboGR7GNWYIMWsRjgG,Florence + The Machine,['baroque pop'],7289594,80
4kYSro6naA4h99UJvo89HB,Cardi B,[],26095285,82
1Yj5Xey7kTwvZla8sqdsdE,Cris MJ,"['reggaeton chileno', 'chilean trap', 'chilean mambo', 'reggaeton']",7183691,82
2HPaUgqeutzr3jx5a9WyDV,PARTYNEXTDOOR,"['dark r&b', 'r&b', 'trap soul']",10371195,85
38EmEgXkgK51MT2tPY0EoC,Bobby Helms,"['christmas', 'villancicos']",80503,75
67FB4n52MgexGQIG8s0yUH,Lola Young,[],1515495,78
5RTLRtXjbXI2lSXc6jxlAz,Ravyn Lenae,"['alternative r&b', 'indie soul']",890888,77
52iwsT98xCoGgiGntTiR7K,Quevedo,[],6529071,84
2DaxqgrOhkeH0fpeiQq2f4,Oasis,"['britpop', 'madchester']",12629593,83
5p9HO3XC5P3BLxJs5Mtrhm,Djo,[],2610856,77
50co4Is1HCEo8bhOyUWKpn,Young Thug,"['rap', 'melodic rap', 'trap']",12554991,85
5y2Xq6xcjJb2jVM54GHK3t,John Legend,"['soft pop', 'neo soul']",8177047,77
7hJcb9fa4alzcOq3EaNPoG,Snoop Dogg,"['g-funk', 'west coast hip hop', 'gangster rap', 'hip hop', 'old school hip hop', 'rap']",15941763,82
3IYUhFvPQItj6xySrBmZkd,Creedence Clearwater Revival,"['classic rock', 'southern rock', 'country rock']",8029388,79
3MZsBdqDrRTJihTHQrO6Dq,Joji,[],10798148,83
1SJOL9HJ08YOn92lFcYf8a,Shankar Mahadevan,"['marathi pop', 'bollywood', 'devotional', 'bhajan', 'desi', 'tamil dance', 'hindi pop']",13507682,78
7CyeXFnOrfC1N6z4naIpgo,The Ronettes,['christmas'],456897,75
1l7ZsJRRS8wlW3WfJfPfNS,Christina Aguilera,[],9323910,78
4fEkbug6kZzzJ8eYX6Kbbp,KK,"['bollywood', 'hindi pop', 'desi']",21807735,79
4SsVbpTthjScTS7U2hmr1X,Arcángel,"['reggaeton', 'trap latino', 'urbano latino']",18048011,85
1pBLC0qVRTB5zVMuteQ9jJ,Lily-Rose Depp,[],632574,75
0C0XlULifJtAgn6ZNCW2eu,The Killers,['alternative rock'],8087440,79
66ihevNkSYNzRAl44dx6jJ,Carín León,"['banda', 'norteño', 'sierreño', 'corrido', 'ranchera', 'grupera', 'sad sierreño']",17693062,85
0cGUm45nv7Z6M6qdXYQGTX,Kehlani,[],8795905,80
360IAlyVv4PCEVjgyMZrxK,Miguel,['r&b'],6212371,80
6pV5zH2LzjOUHaAvENdMMa,Neton Vega,"['corrido', 'corridos tumbados', 'corridos bélicos', 'electro corridos', 'dembow belico']",4648165,86
07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,[],12487587,78
0fA0VVWsXO9YnASrzqfmYu,Kid Cudi,[],7766575,80
7Gi6gjaWy3DxyilpF1a8Is,Junior H,"['corridos tumbados', 'corrido', 'corridos bélicos', 'sad sierreño', 'sierreño', 'música mexicana', 'banda']",28957573,89
1TA5sGRlKUJXBN4ZyJuDIX,Blessd,"['reggaeton', 'urbano latino']",9166573,85
73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,[],14694429,80
6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,[],15753040,78
7t0rwkOPGlDPEhaOcVtOt9,The Cranberries,[],5508611,78
4yiQZ8tQPux8cPriYMWUFP,Gwen Stefani,[],7125164,77
163tK9Wjr9P9DmM0AVK7lm,Lorde,[],10599995,81
1dVygo6tRFXC8CSWURQJq2,Sonu Nigam,"['kannada pop', 'bollywood', 'sandalwood', 'hindi pop', 'desi', 'marathi pop']",22776130,79
3Z02hBLubJxuFJfhacLSDc,Bryan Adams,[],4874283,78
2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,[],13769402,76
09UmIX92EUH9hAK4bxvHx6,Mithoon,"['bollywood', 'hindi pop', 'desi']",11147700,77
3gBKY0y3dFFVRqicLnVZYz,Alka Yagnik,"['bollywood', 'hindi pop', 'desi']",20882874,83
4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,"['emo', 'pop punk']",11489582,80
3AQRLZ9PuTAozP28Skbq8V,The Script,[],8865218,77
5UJ2sHO2ELrgW6aXeRLTQQ,Chinmayi,"['tamil pop', 'tollywood', 'telugu pop', 'marathi pop', 'kollywood', 'bollywood', 'hindi pop']",5284692,76
4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,['melodic rap'],19417788,84
1wZtkThiXbVNtj6hee6dz9,Wisin & Yandel,"['reggaeton', 'urbano latino']",9182441,82
6nVcHLIgY5pE2YCl8ubca1,JHAYCO,"['reggaeton', 'trap latino', 'urbano latino']",9549592,81
6MDME20pz9RveH9rEXvrOM,Clean Bandit,[],6019676,76
7vk5e3vY1uw9plTHJAMwjN,Alan Walker,[],41380008,80
7JBaynR7JFeniONqbnn1U4,Andrew Choi,['k-pop'],182408,82
7v4imS0moSyGdXyLgVTIV7,Nat King Cole,"['christmas', 'adult standards', 'vocal jazz']",2566137,79
3hv9jJF3adDNsBSIQDqcjp,Mark Ronson,[],1318547,76
1h6Cn3P4NGzXbaXidqURXs,Swedish House Mafia,['edm'],3977711,77
5GnnSrwNCGyfAU4zuIytiS,Mohit Chauhan,"['bollywood', 'hindi pop', 'sufi', 'desi']",14720441,77
22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,"['classic rock', 'rock']",15825404,79
3JhNCzhSMTxs9WLGJJxWOY,Macklemore,[],2866667,76
4STHEaNw4mPZ2tzheohgXB,Paul McCartney,[],5275766,75
0GM7qgcRCORpGnfcN2tCiB,Tainy,['reggaeton'],3532223,79
2jSGzJw0ebJLu7OLVSOcBP,Plan B,['reggaeton'],6786173,81
4lxfqrEsLX6N1N4OCSkILp,Phil Collins,['soft rock'],7463058,78
4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,[],12584964,81
5Y5TRrQiqgUO4S36tzjIRZ,Timbaland,[],3541594,81
19LIHDDSHBD5NyYHI3gpzB,Shilpa Rao,"['bollywood', 'hindi pop', 'desi']",3775087,76
53A0W3U0s8diEn9RhXQhVz,Keane,[],3965174,76
7Ey4PD4MYsKc5I2dolUwbH,Aerosmith,"['classic rock', 'rock']",16192350,77
3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,[],7406988,79
4LLpKhyESsyAXpc4laK94U,Mac Miller,[],12269656,83
3ozYqVCLohfpXIhalkhM8D,Aditya Rikhari,"['hindi indie', 'indian indie', 'desi pop', 'hindi pop']",2150015,79
6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd,['melodic rap'],11145370,81
41MozSoPIsD1dJM0CLPjZF,BLACKPINK,['k-pop'],56588202,82
4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,"['french house', 'electronic', 'electro']",10975844,83
4cAERazLlAzVGA10ORWaUP,Manoj Muntashir,"['bhajan', 'bollywood', 'hindi pop', 'devotional']",2801989,77
4fxd5Ee7UefO4CUXgwJ7IP,GIVĒON,['r&b'],5354503,80
46SHBwWsqBkxI7EeeBEQG7,Kodak Black,[],12611687,81
4V8Sr092TqfHkfAA5fXXqG,Luis Fonsi,['latin'],11031099,76
2RQXRUsr4IW1f3mKyKsy4B,Noah Kahan,[],4515933,84
6vXTefBL93Dj5IqAWq6OTv,French Montana,[],5884581,75
4x1nvY2FN8jxqAFA0DA02H,John Lennon,['christmas'],6677030,75
77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,"['yacht rock', 'soft rock']",2893060,76
4bthk9UfsYUYdcFyqxmSUU,Tears For Fears,"['new wave', 'synthpop']",4166888,75
1ZwdS5xdxEREPySFridCfh,2Pac,"['old school hip hop', 'gangster rap', 'west coast hip hop', 'g-funk', 'hip hop']",22824319,80
7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,[],7786856,79
1LZEQNv7sE11VDY3SdxQeN,Bee Gees,['disco'],9453755,78
5H4yInM5zmHqpKIoMNAx4r,Central Cee,"['uk drill', 'drill', 'uk grime']",9921220,81
2IMZYfNi21MGqxopj9fWx8,Rels B,"['urbano latino', 'trap latino']",10094861,83
40ZNYROS4zLfyyBSs2PGe2,Zach Bryan,"['country', 'red dirt']",7447708,86
5H1nN1SzW0qNeUEZvuXjAj,Danny Ocean,['reggaeton'],6608024,81
37230BxxYs9ksS7OkZw3IU,Chencho Corleone,['reggaeton'],2425488,77
0L5GV6LN8SWWUWIdBbTLTZ,Shankar-Ehsaan-Loy,"['bollywood', 'sufi', 'desi', 'hindi pop']",8257607,74
0k17h0D3J5VfsdmQ1iZtE9,Pink Floyd,"['progressive rock', 'psychedelic rock', 'classic rock', 'art rock', 'rock']",22897074,81
0elWFr7TW8piilVRYJUe4P,Natanael Cano,"['corridos tumbados', 'corrido', 'corridos bélicos', 'sierreño', 'sad sierreño', 'electro corridos', 'música mexicana', 'banda']",22050131,86
4obzFoKoKRHIphyHzJ35G3,Becky G,"['reggaeton', 'latin']",16770866,76
0BJ2EjOqcfgFvlZXNKrNbE,Saja Boys,[],2520259,80
738wLrAtLtCtFOLvQBXOXp,Major Lazer,['moombahton'],6318116,75
21451j1KhjAiaYKflxBjr1,Zion & Lennox,"['reggaeton', 'latin']",8441885,79
1Z8ODXyhEBi3WynYw0Rya6,De La Soul,"['jazz rap', 'east coast hip hop']",1198186,75
57vWImR43h4CaDao012Ofp,Steve Lacy,[],6547608,79
5rSXSAkZ67PYJSvpUpkOr7,Backstreet Boys,[],6782207,78
0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,[],12082619,77
5eAWCfyUhZtHHtBdNk56l1,System Of A Down,"['nu metal', 'metal', 'alternative metal', 'rap metal', 'rock']",14241448,82
4sj6D0zlMOl25nprDJBiU9,Andy Williams,"['christmas', 'adult standards']",598753,76
4r63FhuTkUYltbVAg5TQnk,DaBaby,[],13034970,78
4D75GcNG95ebPtNvoNVXhz,AFROJACK,"['edm', 'big room']",4051539,74
5y8tKLUfMvliMe8IKamR32,d4vd,[],4756388,79
02kJSzxNuaWGqwubyUba0Z,G-Eazy,[],6331882,77
4YLtscXsxbVgi031ovDDdh,Chris Stapleton,"['country', 'outlaw country']",9139402,83
10exVja0key0uqUkk6LJRT,Vance Joy,['folk pop'],3506007,75
