artist_id,album_id,album_name,release_date,total_tracks,spotify_url
3S9Hg7sRKhmtWunFZ2yAYP,2GiY2PXA1stDhIvfvQvEJf,Reggaetoñerito,2023-07-13,8,https://open.spotify.com/album/2GiY2PXA1stDhIvfvQvEJf
3GBSge8pq7mpezUQl0GAOA,0w7CehptSXlMpipOEYyxvQ,Tanvi The Great (Original Motion Picture Soundtrack),2025-07-06,11,https://open.spotify.com/album/0w7CehptSXlMpipOEYyxvQ
3GBSge8pq7mpezUQl0GAOA,7p4pHlflAsGiUzoIbhOtGq,Salaam Venky (Original Motion Picture Soundtrack),2022-12-07,7,https://open.spotify.com/album/7p4pHlflAsGiUzoIbhOtGq
3GBSge8pq7mpezUQl0GAOA,3t5QcTjqxpbYZwIrhsIbzY,Soulful Melodies - Violin Version,2021-04-12,10,https://open.spotify.com/album/3t5QcTjqxpbYZwIrhsIbzY
6fOMl44jA4Sp5b9PpYCkzz,6zaisPwfcIAfdUGPj3mmGY,HOPE,2023-04-07,13,https://open.spotify.com/album/6zaisPwfcIAfdUGPj3mmGY
6fOMl44jA4Sp5b9PpYCkzz,7eQGtkzCgrIWDOe76E9F8t,CLOUDS (THE MIXTAPE),2021-03-26,11,https://open.spotify.com/album/7eQGtkzCgrIWDOe76E9F8t
6fOMl44jA4Sp5b9PpYCkzz,46xdC4Qcvscfs3Ai2RIHcv,The Search,2019-07-26,20,https://open.spotify.com/album/46xdC4Qcvscfs3Ai2RIHcv
6fOMl44jA4Sp5b9PpYCkzz,1KOmHyNLuOe5YrPhD3Juuf,Perception,2017-10-06,16,https://open.spotify.com/album/1KOmHyNLuOe5YrPhD3Juuf
6fOMl44jA4Sp5b9PpYCkzz,75fT8UQEDnekHNhRnbdpNI,Therapy Session,2016-04-22,14,https://open.spotify.com/album/75fT8UQEDnekHNhRnbdpNI
6fOMl44jA4Sp5b9PpYCkzz,3Qq4kVfHPrs8xPKIYKmctl,Mansion,2015-03-31,12,https://open.spotify.com/album/3Qq4kVfHPrs8xPKIYKmctl
4phGZZrJZRo4ElhRtViYdl,5uLD1utqjqCFswSo7ZEuhr,We Sing. We Dance. We Steal Things. We Deluxe Edition.,2023-09-22,26,https://open.spotify.com/album/5uLD1utqjqCFswSo7ZEuhr
4phGZZrJZRo4ElhRtViYdl,4HCUsZGlWSq1GrpgA9167A,Mystical Magical Rhythmical Radical Ride,2023-06-23,10,https://open.spotify.com/album/4HCUsZGlWSq1GrpgA9167A
4phGZZrJZRo4ElhRtViYdl,5XmgxU4rDcAoP1EHiSFYBX,Waiting for My Rocket to Come (Expanded Edition),2022-10-14,14,https://open.spotify.com/album/5XmgxU4rDcAoP1EHiSFYBX
4phGZZrJZRo4ElhRtViYdl,70gURkrcCv8LLqdQmUemJo,Lalalalovesongs,2022-02-11,12,https://open.spotify.com/album/70gURkrcCv8LLqdQmUemJo
4phGZZrJZRo4ElhRtViYdl,67OQDxAUZjR85YRnd74V3o,Jason Mraz Live & Acoustic 2001 (20th Anniversary Edition),2021-11-05,17,https://open.spotify.com/album/67OQDxAUZjR85YRnd74V3o
4phGZZrJZRo4ElhRtViYdl,2py2U8ypMQJkAcr1SnQCHz,Look For The Good (Deluxe Edition),2021-07-16,18,https://open.spotify.com/album/2py2U8ypMQJkAcr1SnQCHz
4phGZZrJZRo4ElhRtViYdl,7dwIWyB2jdJgL3P2JEgRKm,Know.,2018-08-10,10,https://open.spotify.com/album/7dwIWyB2jdJgL3P2JEgRKm
4phGZZrJZRo4ElhRtViYdl,22MrOvzmcn6WeE4v6Ua6dj,Spotify Sessions,2014-09-16,6,https://open.spotify.com/album/22MrOvzmcn6WeE4v6Ua6dj
4phGZZrJZRo4ElhRtViYdl,4mV8o8hl6v3u0Gzv0DfrXt,YES!,2014-07-15,14,https://open.spotify.com/album/4mV8o8hl6v3u0Gzv0DfrXt
4phGZZrJZRo4ElhRtViYdl,2pkE09f0DykOk472XemaTs,YES! (Commentary),2014-07-13,28,https://open.spotify.com/album/2pkE09f0DykOk472XemaTs
4DdkRBBYG6Yk9Ka8tdJ9BW,1cGfkF4n0zTxfSgwPELkrg,HAUNTED BY FAME,2025-10-31,11,https://open.spotify.com/album/1cGfkF4n0zTxfSgwPELkrg
4DdkRBBYG6Yk9Ka8tdJ9BW,6TAosyqS0VOSBzYnfKk0O6,KIARI:OFFSET,2025-08-29,23,https://open.spotify.com/album/6TAosyqS0VOSBzYnfKk0O6
4DdkRBBYG6Yk9Ka8tdJ9BW,2hHTG0xjC0wzHO8CJozddr,KIARI,2025-08-22,18,https://open.spotify.com/album/2hHTG0xjC0wzHO8CJozddr
4DdkRBBYG6Yk9Ka8tdJ9BW,1D1hLipjrdB6pnxurMtC3E,SET IT OFF,2023-10-13,21,https://open.spotify.com/album/1D1hLipjrdB6pnxurMtC3E
4DdkRBBYG6Yk9Ka8tdJ9BW,6bPpXqJRpjwy0hLyUGtzYc,FATHER OF 4,2019-02-22,16,https://open.spotify.com/album/6bPpXqJRpjwy0hLyUGtzYc
4DdkRBBYG6Yk9Ka8tdJ9BW,0MV1yCXcNNQBfwApqAVkH0,Without Warning,2017-10-30,10,https://open.spotify.com/album/0MV1yCXcNNQBfwApqAVkH0
2ae6PxICSOZHvjqiCcgon8,0U12rKfu2hsr6umT7TshM4,"Sri Lakshmi Narasimha Bhakthisagar, Vol. 2",2025-08-18,6,https://open.spotify.com/album/0U12rKfu2hsr6umT7TshM4
2ae6PxICSOZHvjqiCcgon8,7f1c2NlYA65hfOtYp7yUZ3,Kateelda Sri Durgaparmeshwari,2025-08-18,6,https://open.spotify.com/album/7f1c2NlYA65hfOtYp7yUZ3
2ae6PxICSOZHvjqiCcgon8,73jLlNdrkAW9xgWjP1R5G9,Panchatcharam – Sacred Shiva Chants,2025-06-30,9,https://open.spotify.com/album/73jLlNdrkAW9xgWjP1R5G9
2ae6PxICSOZHvjqiCcgon8,0tQ7PlTEtVLEhP85VlUcsB,Rare Gems From Anuradha Paudwal,2025-06-07,8,https://open.spotify.com/album/0tQ7PlTEtVLEhP85VlUcsB
2ae6PxICSOZHvjqiCcgon8,2vV5mZ9R9WMqjPW6KXQoQa,Great Chants of Shiva,2025-06-06,3,https://open.spotify.com/album/2vV5mZ9R9WMqjPW6KXQoQa
2ae6PxICSOZHvjqiCcgon8,6dS1LgbFD5CtGZJaHIWeqn,Sri Ayyappa,2025-05-05,8,https://open.spotify.com/album/6dS1LgbFD5CtGZJaHIWeqn
2ae6PxICSOZHvjqiCcgon8,57GMM3pHIZNmJ0tF2S8QvB,Makara Jyothi Ayyappa,2025-05-05,8,https://open.spotify.com/album/57GMM3pHIZNmJ0tF2S8QvB
2ae6PxICSOZHvjqiCcgon8,52uWDi3SHff6Wh6xJksYU4,Sri Sathyanarayana Pooja Phala,2025-05-02,10,https://open.spotify.com/album/52uWDi3SHff6Wh6xJksYU4
2ae6PxICSOZHvjqiCcgon8,5xHNu0X5Hisha8EKXTrdCh,Shiva Sangama,2025-05-02,8,https://open.spotify.com/album/5xHNu0X5Hisha8EKXTrdCh
2ae6PxICSOZHvjqiCcgon8,5BSTaeq17t2SvoQQW88rWb,Shaniparamathma Sharanende,2025-05-02,10,https://open.spotify.com/album/5BSTaeq17t2SvoQQW88rWb
16oZKvXb6WkQlVAjwo2Wbg,4hy8kVieHFOLQZlB1VyPGm,Automatic (Deluxe Edition),2025-06-27,16,https://open.spotify.com/album/4hy8kVieHFOLQZlB1VyPGm
16oZKvXb6WkQlVAjwo2Wbg,5WMQEzS5EBCPU5IYKSY7BM,Automatic,2025-02-14,11,https://open.spotify.com/album/5WMQEzS5EBCPU5IYKSY7BM
16oZKvXb6WkQlVAjwo2Wbg,0Ez2dQIpHOGs4qrUw3gfs8,Live From Wrigley Field,2024-09-27,32,https://open.spotify.com/album/0Ez2dQIpHOGs4qrUw3gfs8
16oZKvXb6WkQlVAjwo2Wbg,02oqEH6AmCFe2BdSRvxjSl,BRIGHTSIDE,2022-01-14,9,https://open.spotify.com/album/02oqEH6AmCFe2BdSRvxjSl
16oZKvXb6WkQlVAjwo2Wbg,0lExgN78S0nHEUH7MlCzur,III,2019-09-13,13,https://open.spotify.com/album/0lExgN78S0nHEUH7MlCzur
16oZKvXb6WkQlVAjwo2Wbg,5zNix9gUd19bqEouVqV2tD,Cleopatra (Deluxe Edition),2016-04-08,15,https://open.spotify.com/album/5zNix9gUd19bqEouVqV2tD
16oZKvXb6WkQlVAjwo2Wbg,26HAAGfOhnc0CqqcHoaQGD,Cleopatra,2016-04-08,11,https://open.spotify.com/album/26HAAGfOhnc0CqqcHoaQGD
16oZKvXb6WkQlVAjwo2Wbg,6PPLBip6lQEHgVbTjqMI5k,The Lumineers (Deluxe Edition),2013-08-20,16,https://open.spotify.com/album/6PPLBip6lQEHgVbTjqMI5k
16oZKvXb6WkQlVAjwo2Wbg,2MTEiVNgRgIvVIrJAqHNBu,The Lumineers,2012-04-03,11,https://open.spotify.com/album/2MTEiVNgRgIvVIrJAqHNBu
6vTqEFbTtTRJsuIpzZgjxi,530bw7EzQLkhNq2zzD4ppi,MOLHO (Ao Vivo),2025-10-16,7,https://open.spotify.com/album/530bw7EzQLkhNq2zzD4ppi
6vTqEFbTtTRJsuIpzZgjxi,4o4fRzbvBpmoiSpkr68mmC,Churrasquinho 3 (Ao Vivo),2024-11-14,9,https://open.spotify.com/album/4o4fRzbvBpmoiSpkr68mmC
6vTqEFbTtTRJsuIpzZgjxi,3xpPbpWSWlfwfrud3JIWeE,Virado No Pagode (Ao Vivo),2024-04-04,9,https://open.spotify.com/album/3xpPbpWSWlfwfrud3JIWeE
6vTqEFbTtTRJsuIpzZgjxi,4rqK6xBQRRn9jBrHRQ3J2w,Confia (Ao Vivo),2023-01-20,18,https://open.spotify.com/album/4rqK6xBQRRn9jBrHRQ3J2w
6vTqEFbTtTRJsuIpzZgjxi,0JQXQJU5S81tiK9yOYCSgO,"Confia, Vol. 1 (Ao Vivo)",2022-12-09,9,https://open.spotify.com/album/0JQXQJU5S81tiK9yOYCSgO
6vTqEFbTtTRJsuIpzZgjxi,0ni6zhrp00jfoI0lswSrGv,"Churrasquinho Menos É Mais, Vol. 2",2021-09-23,14,https://open.spotify.com/album/0ni6zhrp00jfoI0lswSrGv
6vTqEFbTtTRJsuIpzZgjxi,4qmdgVyprepD8MAfzp27zV,Plano Piloto,2021-03-12,11,https://open.spotify.com/album/4qmdgVyprepD8MAfzp27zV
6vTqEFbTtTRJsuIpzZgjxi,7tIsYy5aV1KSsfBtgSK3dd,Na Mesma Roda (Ao Vivo),2020-11-13,9,https://open.spotify.com/album/7tIsYy5aV1KSsfBtgSK3dd
6vTqEFbTtTRJsuIpzZgjxi,61P0mMX6yokNSqJKqUQS73,Menos É Mais Nos Arcos,2020-07-10,5,https://open.spotify.com/album/61P0mMX6yokNSqJKqUQS73
6vTqEFbTtTRJsuIpzZgjxi,7s2MXOVpIWBNcfnHGCDh3v,Churrasquinho Menos É Mais (Ao Vivo),2020-04-23,6,https://open.spotify.com/album/7s2MXOVpIWBNcfnHGCDh3v
0oSGxfWSnnOXhD2fKuz2Gy,4QHAefIxmXzerkJK0tCYZx,I Can't Give Everything Away (2002 - 2016),2025-09-12,163,https://open.spotify.com/album/4QHAefIxmXzerkJK0tCYZx
0oSGxfWSnnOXhD2fKuz2Gy,1bqZP0fgsBTnQaYj4Dte7Z,Rock 'n' Roll Star!,2024-06-14,67,https://open.spotify.com/album/1bqZP0fgsBTnQaYj4Dte7Z
0oSGxfWSnnOXhD2fKuz2Gy,4DsgJJ5VhknaGjd8CInuXD,Laughing with Liza,2023-05-05,10,https://open.spotify.com/album/4DsgJJ5VhknaGjd8CInuXD
0oSGxfWSnnOXhD2fKuz2Gy,4bdMmY8jiVxvSOPg2IL0u8,Moonage Daydream – A Brett Morgen Film,2022-09-16,45,https://open.spotify.com/album/4bdMmY8jiVxvSOPg2IL0u8
0oSGxfWSnnOXhD2fKuz2Gy,4pnC0csjiPwmrt3Z21tKc3,Something In The Air (Live Paris 99),2021-05-14,15,https://open.spotify.com/album/4pnC0csjiPwmrt3Z21tKc3
0oSGxfWSnnOXhD2fKuz2Gy,05uqcnORTiDNi7AxDIwwxV,At The Kit Kat Klub (Live New York 99),2021-04-02,12,https://open.spotify.com/album/05uqcnORTiDNi7AxDIwwxV
0oSGxfWSnnOXhD2fKuz2Gy,0cqnZacz49P3vjP6bq3cdj,Look At The Moon! (Live Phoenix Festival 97),2021-02-12,18,https://open.spotify.com/album/0cqnZacz49P3vjP6bq3cdj
0oSGxfWSnnOXhD2fKuz2Gy,5ScPukrNF9Omj4gJBZ0YbV,I'm Only Dancing (The Soul Tour 74) [Live],2020-11-27,19,https://open.spotify.com/album/5ScPukrNF9Omj4gJBZ0YbV
0oSGxfWSnnOXhD2fKuz2Gy,7B4qOISwglvyQKodBynWBd,No Trendy Réchauffé (Live Birmingham 95),2020-11-20,15,https://open.spotify.com/album/7B4qOISwglvyQKodBynWBd
0oSGxfWSnnOXhD2fKuz2Gy,2ePgm9LMao9MIx7VWmHQoA,Ouvrez Le Chien (Live Dallas 95),2020-07-03,16,https://open.spotify.com/album/2ePgm9LMao9MIx7VWmHQoA
1ThoqLcyIYvZn7iWbj8fsj,2SfDbgcq2U3hdyzsmlQzt7,Watching You Watching Me,1985-05-25,10,https://open.spotify.com/album/2SfDbgcq2U3hdyzsmlQzt7
1ThoqLcyIYvZn7iWbj8fsj,3dHnZMcA2O5Ck6E5QWXU4Q,'Bout Love,1978-01-01,8,https://open.spotify.com/album/3dHnZMcA2O5Ck6E5QWXU4Q
1ThoqLcyIYvZn7iWbj8fsj,3QjPTUI6UcPr5m9RujkO3c,Menagerie,1977-10-29,9,https://open.spotify.com/album/3QjPTUI6UcPr5m9RujkO3c
1ThoqLcyIYvZn7iWbj8fsj,6Vw78flzzFEhn7CektCgMY,Naked & Warm,1976-11-06,8,https://open.spotify.com/album/6Vw78flzzFEhn7CektCgMY
1ThoqLcyIYvZn7iWbj8fsj,5CfytRni4jhBrwM2MdPg1N,Making Music,1975-11-08,10,https://open.spotify.com/album/5CfytRni4jhBrwM2MdPg1N
1ThoqLcyIYvZn7iWbj8fsj,10jKkqtTI0cblOQjJfDUpt,'Justments,1974-08-08,10,https://open.spotify.com/album/10jKkqtTI0cblOQjJfDUpt
1ThoqLcyIYvZn7iWbj8fsj,0Stnb66v5cibvR22sFdLYx,Bill Withers Live At Carnegie Hall,1973-04-21,14,https://open.spotify.com/album/0Stnb66v5cibvR22sFdLYx
1ThoqLcyIYvZn7iWbj8fsj,0sFuW4rH5mFZUjNKnckO3v,Still Bill,1972-05-01,10,https://open.spotify.com/album/0sFuW4rH5mFZUjNKnckO3v
1ThoqLcyIYvZn7iWbj8fsj,6N8uPmDqbgXD3ztkCCfxoo,Just As I Am,1971-05-01,12,https://open.spotify.com/album/6N8uPmDqbgXD3ztkCCfxoo
76fuWYgIf3TVIopTs3vaJ6,6pzQbeuNOqwDTKYoZCUwO3,Inn Galiyon Mein (Original Motion Picture Soundtrack),2025-03-11,8,https://open.spotify.com/album/6pzQbeuNOqwDTKYoZCUwO3
76fuWYgIf3TVIopTs3vaJ6,2oIvwzpOzC8bTiNnwynHVo,Radhe Shyam,2022-03-12,11,https://open.spotify.com/album/2oIvwzpOzC8bTiNnwynHVo
76fuWYgIf3TVIopTs3vaJ6,6NJ8ytX4jY0bkVy4OoL9ME,Saina,2021-03-26,13,https://open.spotify.com/album/6NJ8ytX4jY0bkVy4OoL9ME
76fuWYgIf3TVIopTs3vaJ6,5fbPSz3s8P0vjmfcvgHwEs,Amaal Mallik & Armaan Malik - Mtv Unplugged Season 7,2018-02-23,7,https://open.spotify.com/album/5fbPSz3s8P0vjmfcvgHwEs
76fuWYgIf3TVIopTs3vaJ6,0UuTH5r9tyFJ2tqnvc1wWm,M.S.Dhoni - The Untold Story,2016-09-17,7,https://open.spotify.com/album/0UuTH5r9tyFJ2tqnvc1wWm
76fuWYgIf3TVIopTs3vaJ6,1t0uWUYZUdEnj1wztHupqH,M.S.Dhoni - The Untold Story,2016-09-14,7,https://open.spotify.com/album/1t0uWUYZUdEnj1wztHupqH
76fuWYgIf3TVIopTs3vaJ6,3Zch1oBMZCsn1Ti3XY0NhS,M.S.Dhoni - The Untold Story,2016-09-13,7,https://open.spotify.com/album/3Zch1oBMZCsn1Ti3XY0NhS
76fuWYgIf3TVIopTs3vaJ6,074kvZEkZTy6w2b1SJGH4X,M.S.Dhoni - The Untold Story,2016-09-13,7,https://open.spotify.com/album/074kvZEkZTy6w2b1SJGH4X
76fuWYgIf3TVIopTs3vaJ6,2LXJPHiiry3c85kmzVcL0T,Kapoor & Sons (Since 1921) (Original Motion Picture Soundtrack) [Deluxe Edition],2016,7,https://open.spotify.com/album/2LXJPHiiry3c85kmzVcL0T
76fuWYgIf3TVIopTs3vaJ6,4ixAjixkWs8mCNdlTH1Cdf,Roy,2015-01-09,7,https://open.spotify.com/album/4ixAjixkWs8mCNdlTH1Cdf
2BTZIqw0ntH9MvilQ3ewNY,7IN7x4CD7oDfkhOf3RisGR,Let The Canary Sing,2024-05-31,22,https://open.spotify.com/album/7IN7x4CD7oDfkhOf3RisGR
2BTZIqw0ntH9MvilQ3ewNY,1WhoSmTtuxxzeLhKpYVfE6,True Colors (35th Anniversary Edition),2021-10-15,12,https://open.spotify.com/album/1WhoSmTtuxxzeLhKpYVfE6
2BTZIqw0ntH9MvilQ3ewNY,0HWcZDc3l4PrjpoKA8JDcf,Spotify Sessions,2016-06-24,12,https://open.spotify.com/album/0HWcZDc3l4PrjpoKA8JDcf
2BTZIqw0ntH9MvilQ3ewNY,3mXZIWJYygHtn9XaZrvpbJ,Detour,2016-05-06,12,https://open.spotify.com/album/3mXZIWJYygHtn9XaZrvpbJ
2BTZIqw0ntH9MvilQ3ewNY,47jID5Vh9wlg2KXBC0O6lU,She's So Unusual - Spotify Commentary,2014-04-01,8,https://open.spotify.com/album/47jID5Vh9wlg2KXBC0O6lU
2BTZIqw0ntH9MvilQ3ewNY,4pox3k0CGuwwAknR9GtcoX,She's So Unusual: A 30th Anniversary Celebration (Deluxe Edition),2014-03-28,22,https://open.spotify.com/album/4pox3k0CGuwwAknR9GtcoX
2BTZIqw0ntH9MvilQ3ewNY,15JCQJ3ASopGE0Ov3z6fML,To Memphis With Love,2011-10-25,14,https://open.spotify.com/album/15JCQJ3ASopGE0Ov3z6fML
2BTZIqw0ntH9MvilQ3ewNY,7e8llQbStheFoOuhyvJGLo,Memphis Blues,2010-01-01,11,https://open.spotify.com/album/7e8llQbStheFoOuhyvJGLo
2BTZIqw0ntH9MvilQ3ewNY,5RZoBFwI9wcXwjTNYvRJKf,Bring Ya To The Brink,2008-05-23,12,https://open.spotify.com/album/5RZoBFwI9wcXwjTNYvRJKf
2BTZIqw0ntH9MvilQ3ewNY,3CPJElyLOtrfa3YmzwgEwl,The Body Acoustic,2005-11-18,12,https://open.spotify.com/album/3CPJElyLOtrfa3YmzwgEwl
7FBcuc1gsnv6Y1nwFtNRCb,2UyMXfEjHvT4LlrVYqXGTM,Three Cheers for Sweet Revenge (Deluxe Edition),2025-06-06,17,https://open.spotify.com/album/2UyMXfEjHvT4LlrVYqXGTM
7FBcuc1gsnv6Y1nwFtNRCb,29mlJg2PpuihKDNYZalIxw,The Black Parade / Living with Ghosts (The 10th Anniversary Edition),2016-09-23,25,https://open.spotify.com/album/29mlJg2PpuihKDNYZalIxw
7FBcuc1gsnv6Y1nwFtNRCb,1SIpLwZu1R69coxKMH06kw,May Death Never Stop You,2014-03-21,19,https://open.spotify.com/album/1SIpLwZu1R69coxKMH06kw
7FBcuc1gsnv6Y1nwFtNRCb,2wPnKggTK3QhYAKL7Q0vvr,Danger Days: The True Lives of the Fabulous Killjoys,2010-11-19,15,https://open.spotify.com/album/2wPnKggTK3QhYAKL7Q0vvr
7FBcuc1gsnv6Y1nwFtNRCb,7N29psReKsIR8HOltPJqYS,The Black Parade Is Dead!,2008-06-24,16,https://open.spotify.com/album/7N29psReKsIR8HOltPJqYS
7FBcuc1gsnv6Y1nwFtNRCb,0FZK97MXMm5mUQ8mtudjuK,The Black Parade,2006-10-20,14,https://open.spotify.com/album/0FZK97MXMm5mUQ8mtudjuK
7FBcuc1gsnv6Y1nwFtNRCb,6W6pGKjcVJVwbGHy2YRoeO,Life on the Murder Scene,2006-03-17,11,https://open.spotify.com/album/6W6pGKjcVJVwbGHy2YRoeO
7FBcuc1gsnv6Y1nwFtNRCb,3DuiGV3J09SUhvp8gqNx8h,Three Cheers for Sweet Revenge,2004-06-08,13,https://open.spotify.com/album/3DuiGV3J09SUhvp8gqNx8h
7FBcuc1gsnv6Y1nwFtNRCb,3VSl97ITIbXoFQvx2DQ605,"I Brought You My Bullets, You Brought Me Your Love",2002,11,https://open.spotify.com/album/3VSl97ITIbXoFQvx2DQ605
5nLYd9ST4Cnwy6NHaCxbj8,6yaXjgyaD0FkhM5DK8pYX1,CeeLo Green Is Thomas Callaway,2020-06-26,12,https://open.spotify.com/album/6yaXjgyaD0FkhM5DK8pYX1
5nLYd9ST4Cnwy6NHaCxbj8,0O8Kqo7mc7t4gEClqJacEa,Open Heart Acoustic Live,2016-03-11,12,https://open.spotify.com/album/0O8Kqo7mc7t4gEClqJacEa
5nLYd9ST4Cnwy6NHaCxbj8,4V7teI9GVCoLf6BNdaNj29,Heart Blanche,2015-11-06,15,https://open.spotify.com/album/4V7teI9GVCoLf6BNdaNj29
5nLYd9ST4Cnwy6NHaCxbj8,3ssspRe42CXkhPxdc12xcp,CeeLo's Magic Moment,2012-10-29,14,https://open.spotify.com/album/3ssspRe42CXkhPxdc12xcp
5nLYd9ST4Cnwy6NHaCxbj8,5uR0dqBMYWZFYJT7mvPZ82,The Lady Killer (Deluxe),2010-11-09,17,https://open.spotify.com/album/5uR0dqBMYWZFYJT7mvPZ82
5nLYd9ST4Cnwy6NHaCxbj8,4oM2PfV8wPv52Tq7GR0NJO,The Lady Killer,2010-10-29,16,https://open.spotify.com/album/4oM2PfV8wPv52Tq7GR0NJO
5nLYd9ST4Cnwy6NHaCxbj8,3R2TOuSPrGi3jNafJNFixD,The Odd Couple,2008-03-18,13,https://open.spotify.com/album/3R2TOuSPrGi3jNafJNFixD
5nLYd9ST4Cnwy6NHaCxbj8,2NQH7gYB2buQCbdvHBNRif,St. Elsewhere,2006,14,https://open.spotify.com/album/2NQH7gYB2buQCbdvHBNRif
5nLYd9ST4Cnwy6NHaCxbj8,0wdleLMeNmGUHChsmx9svt,Cee-Lo Green... Is The Soul Machine,2004-03-02,18,https://open.spotify.com/album/0wdleLMeNmGUHChsmx9svt
5nLYd9ST4Cnwy6NHaCxbj8,2NPcq3gPAxJowlkZWVbVQa,Cee-Lo Green And His Perfect Imperfections,2002-04-02,21,https://open.spotify.com/album/2NPcq3gPAxJowlkZWVbVQa
3DbwFQlvLxRSi2uX8mf81A,5PmtX9B5vNa4uaiXQVn4Gx,In Sexyy We Trust,2024-05-24,14,https://open.spotify.com/album/5PmtX9B5vNa4uaiXQVn4Gx
3DbwFQlvLxRSi2uX8mf81A,7eJUwUbX2BGnNkLBoOvIlr,Hood Hottest Princess (Deluxe),2023-12-01,22,https://open.spotify.com/album/7eJUwUbX2BGnNkLBoOvIlr
3DbwFQlvLxRSi2uX8mf81A,6uoGeT623i76TwlgYFfe42,Hood Hottest Princess,2023-06-09,11,https://open.spotify.com/album/6uoGeT623i76TwlgYFfe42
3DbwFQlvLxRSi2uX8mf81A,6lbPCqEJgVNcsxjwFZKwtc,Ghetto Superstar,2021-12-24,8,https://open.spotify.com/album/6lbPCqEJgVNcsxjwFZKwtc
2YRyPiW98bpkARAS4B3OQP,4CD94BoI6vtgW8FRcqb08Y,Underwater,2025-10-10,16,https://open.spotify.com/album/4CD94BoI6vtgW8FRcqb08Y
2YRyPiW98bpkARAS4B3OQP,22BVJ7Phbagnr8hhECDzqk,LOS FLAVORZ,2025-03-27,7,https://open.spotify.com/album/22BVJ7Phbagnr8hhECDzqk
2YRyPiW98bpkARAS4B3OQP,2r23a27qGkIUR9BCgi0X6q,Quién es Dei V?,2024-06-14,16,https://open.spotify.com/album/2r23a27qGkIUR9BCgi0X6q
2YRyPiW98bpkARAS4B3OQP,67SsUwRKdioTrYYcYwuQl8,Yin Yang,2021-10-08,9,https://open.spotify.com/album/67SsUwRKdioTrYYcYwuQl8
14zUHaJZo1mnYtn6IBRaRP,3iA6lFPydNrgFd6s1Hojii,PERMANENTE,2024-08-01,11,https://open.spotify.com/album/3iA6lFPydNrgFd6s1Hojii
14zUHaJZo1mnYtn6IBRaRP,6YwxtSppavukX0RrbJbtIj,PERMANENTE (SPED UP),2024-07-31,10,https://open.spotify.com/album/6YwxtSppavukX0RrbJbtIj
14zUHaJZo1mnYtn6IBRaRP,2de63hNYGRgcNTXCtXQGvu,The Academy: Segunda Misión,2024-03-28,9,https://open.spotify.com/album/2de63hNYGRgcNTXCtXQGvu
14zUHaJZo1mnYtn6IBRaRP,4AHHM76jyqUiC1HRd37ZQQ,La Última Promesa,2021-08-19,14,https://open.spotify.com/album/4AHHM76jyqUiC1HRd37ZQQ
14zUHaJZo1mnYtn6IBRaRP,1OOSq9FkFZ7GcIpaJr9dYL,Realidad,2019-05-31,14,https://open.spotify.com/album/1OOSq9FkFZ7GcIpaJr9dYL
14zUHaJZo1mnYtn6IBRaRP,75fh1igZrAiPEeGd69Jhnq,Realidad (Commentary),2019-05-30,15,https://open.spotify.com/album/75fh1igZrAiPEeGd69Jhnq
14zUHaJZo1mnYtn6IBRaRP,0vBFa64sBqdd26KKIj4SKZ,La Promesa,2017-03-10,15,https://open.spotify.com/album/0vBFa64sBqdd26KKIj4SKZ
14zUHaJZo1mnYtn6IBRaRP,2EvjAC9MHVgWBnpdXYuLN5,Imperio Nazza: Justin Quiles Edition,2016-01-22,9,https://open.spotify.com/album/2EvjAC9MHVgWBnpdXYuLN5
14zUHaJZo1mnYtn6IBRaRP,1JA7VXtkAtWZNqHXskg68I,Carpe Diem,2015-03-09,7,https://open.spotify.com/album/1JA7VXtkAtWZNqHXskg68I
6QoCrBHsojKnOrsGNfRcTN,0blEJNsumBfy8dlcbgssfe,Misfit,2024-10-04,13,https://open.spotify.com/album/0blEJNsumBfy8dlcbgssfe
2LhsePRtgCo4THVKULQBL7,4wFN6iZr0amFlaHFweQCmS,Ancient Mechanisms,2015-10-09,14,https://open.spotify.com/album/4wFN6iZr0amFlaHFweQCmS
2LhsePRtgCo4THVKULQBL7,2j7UgkHw5wQsQ3VtQ51EBb,Still Paradise (Sinister Shan),2011-04-10,8,https://open.spotify.com/album/2j7UgkHw5wQsQ3VtQ51EBb
2LhsePRtgCo4THVKULQBL7,2TbeM4a7g36U11EDZve5D8,I Am L.V.,1996-05-07,16,https://open.spotify.com/album/2TbeM4a7g36U11EDZve5D8
0T1CMVkqffHlqEk4BcAph1,7GQPQ8TwBdphZwZbmYjX15,The Ultimate - Tulsi Kumar Playlist,2025-07-02,24,https://open.spotify.com/album/7GQPQ8TwBdphZwZbmYjX15
0T1CMVkqffHlqEk4BcAph1,0FVTEsLSHEXGTyaQ484qMj,Enchantic Tulsi Kumar,2020-04-30,12,https://open.spotify.com/album/0FVTEsLSHEXGTyaQ484qMj
0T1CMVkqffHlqEk4BcAph1,0qeiaqA8rqHnw6bPynVthN,Simran Karlo Sai Ka,2014-05-02,2,https://open.spotify.com/album/0qeiaqA8rqHnw6bPynVthN
0T1CMVkqffHlqEk4BcAph1,0f8xBBJKN5fXzJj2LNmWnh,Ram Naam Ki Mala,2011-10-19,8,https://open.spotify.com/album/0f8xBBJKN5fXzJj2LNmWnh
